,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$35,952","$33,075","$2,877",-,"$5,319",-,"$38,394","$-2,442","$-1,368","$-3,810","$-1,019","$-2,791",-,"$-2,791",-,"$-2,788",$-717,"$-2,442","3,973","3,973",$-0.70,$-0.70
2020-09-30,"$37,501","$31,223","$6,278",-,"$3,927",-,"$35,150","$2,351",$405,"$2,756",$366,"$2,390",-,"$2,390",-,"$2,385","$3,871","$2,351","3,976","4,005",$0.60,$0.60
2020-06-30,"$19,371","$17,932","$1,439",-,"$4,198",-,"$22,130","$-2,759","$3,843","$1,084",$-34,"$1,118",-,"$1,118",-,"$1,117",$-689,"$-2,759","3,975","3,992",$0.28,$0.28
2020-03-31,"$34,320","$30,522","$3,798",-,"$5,356",-,"$35,878","$-1,558",$412,"$-1,146",$847,"$-1,993",-,"$-1,993",-,"$-1,993",$584,"$-1,558","3,963","3,963",$-0.50,$-0.50
2019-12-31,"$39,715","$34,812","$4,903",-,"$5,360",-,"$40,172",$-457,"$-1,979","$-2,436",$-764,"$-1,672",-,"$-1,672",-,"$-1,672","$1,614",$-457,"3,972","4,004",$-0.43,$-0.43
2019-09-30,"$36,990","$32,282","$4,708",-,"$4,969",-,"$37,251",$-261,$242,$-19,$-442,$423,-,$423,-,$425,"$1,757",$-261,"3,970","4,007",$0.11,$0.11
2019-06-30,"$38,853","$33,657","$5,196",-,"$5,106",-,"$38,763",$90,$115,$205,$55,$150,-,$150,-,$148,"$2,349",$90,"3,984","4,013",$0.04,$0.04
2019-03-31,"$40,342","$33,942","$6,400",-,"$5,198",-,"$39,140","$1,202",$408,"$1,610",$427,"$1,183",-,"$1,183",-,"$1,146","$3,344","$1,202","3,973","3,997",$0.29,$0.29
2018-12-31,"$41,793","$35,754","$6,039",-,"$5,407",-,"$41,161",$632,$-649,$-17,$95,$-112,-,$-112,-,$-116,"$2,741",$632,"3,974","3,998",$-0.03,$-0.03
2018-09-30,"$37,666","$31,568","$6,098",-,"$5,234",-,"$36,802",$864,$230,"$1,094",$101,$993,-,$993,-,$991,$864,$864,"3,976","4,000",$0.25,$0.25
2018-06-30,"$38,920","$33,194","$5,726",-,"$5,140",-,"$38,334",$586,$763,"$1,349",$280,"$1,069",-,"$1,069",-,"$1,066",$586,$586,"3,977","3,999",$0.27,$0.27
2018-03-31,"$41,959","$35,753","$6,206",-,"$5,085",-,"$40,838","$1,121",$798,"$1,919",$174,"$1,745",-,"$1,745",-,"$1,736","$1,121","$1,121","3,974","3,997",$0.44,$0.43
2017-12-31,"$41,326","$35,004","$6,322",-,"$7,673",-,"$40,459",$867,"$1,005","$1,872",$-652,"$2,524",-,"$2,524",-,"$2,520",$867,$867,"3,975","3,998",$0.63,$0.63
