,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,$639,$87,$552,$71,$182,-,$359,$280,$-27,$253,$80,$173,-,$173,$5,$178,$308,$280,593,597,$0.30,$0.30
2020-09-30,$626,$90,$536,$63,$211,-,$396,$230,$1,$231,$65,$166,-,$166,$-102,$64,$269,$230,592,600,$0.11,$0.11
2020-06-30,$614,$86,$528,$65,$198,-,$494,$120,$-21,$99,$-50,$149,-,$149,$-31,$118,$166,$120,590,614,$0.20,$0.19
2020-03-31,$614,$97,$517,$70,$247,-,$570,$44,$213,$257,$108,$149,-,$149,$82,$231,$98,$44,615,643,$0.43,$0.39
2019-12-31,$618,$103,$515,$72,$263,-,$556,$62,$348,$410,$57,$353,-,$353,"$2,492","$2,845",$118,$62,621,647,$4.58,$4.40
2019-09-30,$608,$97,$511,$85,$279,-,$499,$109,$-49,$60,$22,$38,-,$38,$747,$785,$202,$109,620,644,$1.27,$1.22
2019-06-30,$650,$96,$554,$101,$280,-,$510,$140,$-48,$92,$54,$38,-,$38,$-12,$26,$298,$140,619,642,$0.04,$0.04
2019-03-31,$73,$-20,$93,$-32,$63,-,$22,$51,$-48,$3,$-33,$36,-,$36,$-2,$34,$209,$51,632,632,$0.06,$0.06
2018-12-31,$615,$110,$505,$110,$264,-,$553,$62,$-71,$-9,$10,$-19,-,$-19,$84,$65,$214,$62,637,637,$0.10,$0.10
2018-09-30,$612,$116,$496,$105,$276,-,$569,$43,$-75,$-32,$30,$-62,-,$-62,$54,$-8,$196,$43,630,630,$-0.01,$-0.01
2018-06-30,"$1,156",$249,$907,$237,$519,-,"$1,154",$2,$-71,$-69,$-4,$-65,-,$-65,$5,$-60,$154,$2,624,624,$-0.10,$-0.10
2018-03-31,"$-1,065",$-305,$-760,$-244,$-342,-,$-868,$-197,$-61,$-258,$-37,$-221,-,$-221,$162,$-59,$-42,$-197,616,668,$-0.08,$-0.07
2017-12-31,"$1,209",$249,$960,$225,$494,-,"$1,113",$96,$609,$705,$-606,"$1,311",-,"$1,311",$31,"$1,342",$253,$96,619,667,$2.17,$2.01
2017-09-30,"$1,240",$262,$978,$241,$594,-,"$1,249",$-9,$-60,$-69,$-53,$-16,-,$-16,$4,$-12,$154,$-9,615,615,$-0.02,$-0.02
2017-06-30,"$1,175",$257,$918,$233,$582,-,"$1,219",$-44,$-90,$-134,$-24,$-110,-,$-110,$-23,$-133,$121,$-44,609,609,$-0.22,$-0.22
2017-03-31,"$1,115",$259,$856,$249,$657,-,"$1,293",$-178,$-70,$-248,$-71,$-177,-,$-177,$34,$-143,$-42,$-178,618,618,$-0.23,$-0.23
2016-12-31,"$1,041",$235,$806,$204,$508,-,"$1,057",$-16,$-45,$-61,$-5,$-56,-,$-56,$102,$46,$135,$-16,620,620,$0.07,$0.07
2016-09-30,$979,$210,$769,$200,$483,-,$991,$-12,$-38,$-50,$19,$-69,-,$-69,$-75,$-144,$121,$-12,620,620,$-0.23,$-0.23
2016-06-30,$884,$149,$735,$170,$375,-,$778,$106,$-9,$97,$31,$66,-,$66,$69,$135,$178,$106,613,620,$0.22,$0.22
2016-03-31,$873,$147,$726,$177,$385,-,$745,$128,$-12,$116,"$1,129","$-1,013",-,"$-1,013","$3,058","$2,045",$200,$128,650,650,$3.15,$3.15
2015-12-31,$909,$150,$759,$174,$376,-,$763,$146,$-17,$129,$15,$114,-,$114,$56,$170,$220,$146,665,671,$0.26,$0.25
2015-09-30,$906,$160,$746,$199,$402,-,$806,$100,$-13,$87,$34,$53,-,$53,$103,$156,$176,$100,682,687,$0.23,$0.23
2015-06-30,$912,$158,$754,$198,$424,-,$829,$83,$-23,$60,$35,$25,-,$25,$92,$117,$160,$83,682,691,$0.17,$0.17
2015-03-31,$899,$176,$723,$208,$471,-,$948,$-49,$-9,$-58,$-113,$55,-,$55,$121,$176,$38,$-49,684,693,$0.26,$0.25
2014-12-31,$970,$177,$793,$193,$494,-,$936,$34,$-15,$19,$44,$-25,-,$-25,$247,$222,$73,$34,689,689,$0.32,$0.32
2014-09-30,"$1,617",$278,"$1,339",$276,$658,-,"$1,269",$348,$-15,$333,$89,$244,-,$244,-,$244,$460,$348,690,696,$0.35,$0.35
2014-06-30,"$1,735",$309,"$1,426",$308,$747,-,"$1,413",$322,$-17,$305,$69,$236,-,$236,-,$236,$439,$322,692,697,$0.34,$0.34
2014-03-31,"$1,625",$282,"$1,343",$277,$700,-,"$1,319",$306,$-8,$298,$81,$217,-,$217,-,$217,$297,$306,693,700,$0.31,$0.31
2013-12-31,"$1,705",$283,"$1,422",$252,$708,-,"$1,300",$405,$-18,$387,$104,$283,-,$283,-,$283,$516,$405,696,702,$0.41,$0.40
2013-09-30,"$1,637",$284,"$1,353",$248,$706,-,"$1,389",$248,$3,$251,$10,$241,-,$241,-,$241,$359,$248,699,707,$0.34,$0.34
2013-06-30,"$1,709",$300,"$1,409",$262,$771,-,"$1,485",$224,$-4,$220,$63,$157,-,$157,-,$157,$385,$224,697,707,$0.23,$0.22
2013-03-31,"$1,748",$308,"$1,440",$281,$841,-,"$1,493",$255,$-22,$233,$43,$190,-,$190,-,$190,$428,$255,701,711,$0.28,$0.26
2012-12-31,"$1,791",$299,"$1,492",$249,$841,-,"$1,487",$304,$-14,$290,$74,$216,-,$216,-,$216,$478,$304,693,702,$0.31,$0.31
2012-09-30,"$1,699",$284,"$1,415",$247,$776,-,"$1,402",$297,$-32,$265,$76,$189,-,$189,-,$189,$473,$297,702,708,$0.27,$0.27
2012-06-30,"$1,668",$284,"$1,384",$249,$778,-,"$1,418",$250,$-32,$218,$58,$160,-,$160,-,$160,$425,$250,716,720,$0.22,$0.22
2012-03-31,"$1,681",$287,"$1,394",$241,$829,-,"$1,464",$217,$499,$716,$142,$574,-,$574,-,$574,$399,$217,741,748,$0.78,$0.78
2011-12-31,"$1,715",$271,"$1,444",$242,$824,-,"$1,415",$300,$-27,$273,$32,$241,-,$241,-,$240,$475,$300,734,740,$0.33,$0.32
2011-09-30,"$1,681",$265,"$1,416",$247,$803,-,"$1,396",$285,$-36,$249,$67,$182,-,$182,-,$182,$462,$285,745,751,$0.24,$0.24
2011-06-30,"$1,653",$259,"$1,394",$239,$770,-,"$1,351",$302,$-45,$257,$67,$190,-,$190,-,$191,$480,$302,755,765,$0.25,$0.25
2011-03-31,"$1,673",$270,"$1,403",$226,$834,$-28,"$1,434",$239,$-64,$175,$30,$145,-,$166,-,$168,$421,$239,778,786,$0.23,$0.22
2010-12-31,"$1,604",$264,"$1,340",$220,$801,-,"$1,375",$229,$-52,$177,$35,$142,$-10,$132,-,$132,$413,$229,770,778,$0.17,$0.17
2010-09-30,"$1,480",$246,"$1,234",$208,$712,$-1,"$1,262",$218,$-36,$182,$44,$138,$-4,$134,-,$136,$401,$218,782,786,$0.17,$0.17
2010-06-30,"$1,433",$265,"$1,168",$208,$665,-,"$1,239",$194,$-30,$164,$-4,$168,$-7,$161,-,$161,$388,$194,796,805,$0.20,$0.20
2010-03-31,"$1,531",$276,"$1,255",$216,$684,$-17,"$1,284",$247,$-67,$180,$23,$157,-,$184,-,$184,$444,$247,810,819,$0.23,$0.22
2009-12-31,"$1,548",$258,"$1,290",$210,$727,$-10,"$1,271",$277,$12,$289,$-21,$310,$-9,$301,-,$301,$471,$277,809,819,$0.37,$0.37
2009-09-30,"$1,474",$259,"$1,215",$210,$660,-,"$1,217",$257,$-28,$229,$68,$161,$-6,$155,-,$155,$457,$257,812,819,$0.19,$0.19
2009-06-30,"$1,432",$312,"$1,120",$221,$648,$-3,"$1,280",$152,$-24,$128,$42,$86,$-12,$74,-,$74,$398,$152,816,827,$0.09,$0.09
2009-03-31,"$1,468",$307,"$1,161",$225,$627,$-3,"$1,660",$-192,$-29,$-221,$23,$-244,$-20,$-264,-,$-264,$457,$-192,831,831,$-0.28,$-0.27
2008-12-31,"$1,514",$299,"$1,215",$194,$664,$-17,"$8,287","$-6,773",$-9,"$-6,782",$22,"$-6,804",$-16,"$-6,820",-,"$-6,820",$472,"$-6,773",827,827,$-8.25,$-8.25
2008-09-30,"$1,518",$309,"$1,209",$219,$682,$-26,"$1,301",$217,$-27,$190,$53,$137,$-11,$126,-,$126,$451,$217,838,852,$0.15,$0.15
2008-06-30,"$1,650",$312,"$1,338",$232,$756,-,"$1,372",$278,$-15,$263,$85,$178,$-6,$172,-,$172,$502,$278,839,854,$0.21,$0.20
2008-03-31,"$1,539.322",$306.049,"$1,233.273",$223.072,$716.478,$-88.858,"$1,326.181",$213.141,$-19.495,$193.646,$61.11,$132.536,-,$132.536,-,$132.536,$509.737,$213.141,868,884,$0.15,$0.15
2007-12-31,"$1,515.251",$299.161,"$1,216.09",$225.293,$710.58,$-6.142,"$1,319.477",$195.774,$10.172,$205.946,$74.056,$131.89,-,$131.89,-,$131.89,$396.685,$195.774,860,876,$0.15,$0.15
2007-09-30,"$1,419.089",$304.526,"$1,114.563",$221.057,$681.567,-,"$1,360.2",$58.889,$14.527,$73.416,$23.048,$50.368,-,$50.368,-,$50.368,$262.937,$58.889,876,893,$0.06,$0.06
2007-06-30,"$1,400.338",$310.264,"$1,090.074",$225.578,$654.375,-,"$1,266.142",$134.196,$15.796,$149.992,$54.786,$95.206,-,$95.206,-,$95.206,$347.641,$134.196,892,910,$0.11,$0.10
2007-03-31,"$1,357.217",$306.263,"$1,050.954",$218.468,$654.812,-,"$1,280.977",$76.24,$29.825,$106.065,$45.171,$60.894,-,$60.894,-,$60.894,$278.207,$76.24,961,983,$0.06,$0.06
2006-12-31,"$1,315.873",$310.503,"$1,005.37",$216.969,$578.887,-,"$1,156.835",$159.038,$18.587,$177.625,$60.855,$116.77,-,$116.77,-,$116.77,$360.02,$159.038,932,963,$0.13,$0.12
2006-09-30,"$1,260.408",$300.401,$960.007,$218.25,$544.665,-,"$1,120.016",$140.392,$42.512,$182.904,$56.722,$126.182,-,$126.182,-,$126.182,$342.01,$140.392,967,988,$0.13,$0.13
2006-06-30,"$1,265.868",$298.659,$967.209,$213.195,$546.07,-,"$1,121.796",$144.072,$20.956,$165.028,$64.494,$100.534,-,$100.534,-,$100.534,$350.948,$144.072,"1,029","1,049",$0.10,$0.10
2006-03-31,"$1,238.56",$283.154,$955.406,$202.52,$516.093,-,"$1,058.227",$180.333,$17.858,$198.191,$79.378,$118.813,-,$118.813,-,$118.813,$380.44,$180.333,999,"1,026",$0.01,$0.01
2005-12-31,"$1,149.026",$268.478,$880.548,$193.191,$501.518,-,"$1,029.365",$119.661,$15.682,$135.343,$44.609,$90.734,-,$90.734,-,$90.734,$303.092,$119.661,"1,069","1,097",$0.08,$0.08
2005-09-30,"$1,055.864",$313.442,$742.422,$194.076,$467.679,-,"$1,314.211",$-258.347,$32.46,$-225.887,$25.441,$-251.328,-,$-251.328,-,$-251.328,$-29.664,$-258.347,"1,172","1,172",$-0.21,$-0.21
2005-06-30,$699.942,$116.795,$583.147,$92.338,$243.177,$-2.2,$467.624,$232.318,$22.758,$255.076,$56.443,$198.633,-,$198.633,-,$198.633,$259.913,$232.318,711,737,$0.28,$0.27
2005-03-31,$712.678,$121.131,$591.547,$92.057,$263.719,-,$480.856,$231.822,$16.67,$248.492,$128.81,$119.682,-,$119.682,-,$119.682,$270.797,$231.822,661,738,$0.16,$0.17
