,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2021-01-31,"$1,039.2",$90.6,$948.6,$249.6,$505.9,-,$854.8,$184.4,$-13.3,$171.1,$-740.2,$911.3,-,$911.3,-,$911.3,-,$184.4,220,223,$4.15,$4.10
2020-10-31,$952.4,$83.7,$868.7,$233,$458.1,-,$784.4,$168,$-11.9,$156.1,$23.9,$132.2,-,$132.2,-,$132.2,$200.2,$168,220,222,$0.60,$0.59
2020-07-31,$913.1,$80.9,$832.2,$232.5,$444.1,-,$767,$146.1,$-17.1,$129,$30.8,$98.2,-,$98.2,-,$98.2,$176.1,$146.1,219,222,$0.45,$0.44
2020-04-30,$885.7,$81.9,$803.8,$217.4,$446.1,-,$755.1,$130.6,$-40.1,$90.5,$24,$66.5,-,$66.5,-,$66.5,$160.6,$130.6,219,221,$0.30,$0.30
2020-01-31,$899.3,$83.2,$816.1,$217.1,$455.5,-,$765.5,$133.8,$-10.5,$123.3,$-8.5,$131.8,-,$131.8,-,$131.8,$164.7,$133.8,220,223,$0.61,$0.59
2019-10-31,$842.7,$79.5,$763.2,$213,$429.8,-,$732.1,$110.6,$-14.2,$96.4,$29.7,$66.7,-,$66.7,-,$66.7,$142.2,$110.6,220,222,$0.30,$0.30
2019-07-31,$796.8,$79.5,$717.3,$215.4,$418.2,-,$723,$73.8,$-7.3,$66.5,$26.3,$40.2,-,$40.2,-,$40.2,$105.9,$73.8,220,222,$0.18,$0.18
2019-04-30,$735.5,$82.7,$652.8,$205.6,$412.4,-,$710.7,$24.8,$-16.2,$8.6,$32.8,$-24.2,-,$-24.2,-,$-24.2,$57.5,$24.8,220,220,$-0.11,$-0.11
2019-01-31,$737.3,$77,$660.3,$190.4,$421.5,-,$697,$40.3,$-7.3,$33,$-31.7,$64.7,-,$64.7,-,$64.7,$65.7,$40.3,219,219,$0.30,$0.30
2018-10-31,$660.9,$72.3,$588.6,$181,$385,-,$646.2,$14.7,$-3.2,$11.5,$35.2,$-23.7,-,$-23.7,-,$-23.7,$38.2,$14.7,219,219,$-0.11,$-0.11
2018-07-31,$611.7,$69.8,$541.9,$180.8,$368.2,-,$636.4,$-24.7,$1.3,$-23.4,$16,$-39.4,-,$-39.4,-,$-39.4,$-2.5,$-24.7,219,219,$-0.18,$-0.18
2018-04-30,$559.9,$66.8,$493.1,$172.8,$349.3,-,$615.2,$-55.3,$-8.5,$-63.8,$18.6,$-82.4,-,$-82.4,-,$-82.4,$-31.2,$-55.3,219,219,$-0.38,$-0.38
2018-01-31,$553.8,$73.1,$480.7,$182.2,$381.6,-,$735.7,$-181.9,$-16.4,$-198.3,$-24.8,$-173.5,-,$-173.5,-,$-173.5,$-155,$-181.9,220,220,$-0.78,$-0.78
2017-10-31,$515.3,$77.5,$437.8,$191.8,$341.3,-,$615.3,$-100,$-11.2,$-111.2,$8.6,$-119.8,-,$-119.8,-,$-119.8,$-75.3,$-100,220,220,$-0.55,$-0.55
2017-07-31,$501.8,$74.6,$427.2,$193.8,$335.6,-,$609.4,$-107.6,$-18.8,$-126.4,$17.6,$-144,-,$-144,-,$-144,$-79.2,$-107.6,220,220,$-0.66,$-0.66
2017-04-30,$485.7,$78.2,$407.5,$187.7,$334,-,$605.3,$-119.6,$-1.8,$-121.4,$8.2,$-129.6,-,$-129.6,-,$-129.6,$-91.2,$-119.6,220,220,$-0.59,$-0.59
2017-01-31,$478.8,$82.9,$395.9,$187,$357.7,-,$645.9,$-167.1,$-1.1,$-168.2,$5.2,$-173.4,-,$-173.4,-,$-173.4,$-132.4,$-167.1,223,223,$-0.78,$-0.78
2016-10-31,$489.6,$81.5,$408.1,$192.6,$325.4,-,$609.5,$-119.9,$-9.4,$-129.3,$13.5,$-142.8,-,$-142.8,-,$-142.8,$-85.8,$-119.9,222,222,$-0.64,$-0.64
2016-07-31,$550.7,$85.1,$465.6,$193,$311.7,-,$613.6,$-62.9,$-10.1,$-73,$25.2,$-98.2,-,$-98.2,-,$-98.2,$-29.9,$-62.9,223,223,$-0.44,$-0.44
2016-04-30,$511.9,$92.4,$419.5,$193.5,$315.5,-,$661.6,$-149.7,$-3.6,$-153.3,$14.4,$-167.7,-,$-167.7,-,$-167.7,$-112.3,$-149.7,224,224,$-0.75,$-0.75
2016-01-31,$648.3,$94.9,$553.4,$204.5,$350.6,-,$658,$-9.7,$-10.8,$-20.5,$16.7,$-37.2,-,$-37.2,-,$-37.2,$26.4,$-9.7,226,226,$-0.17,$-0.17
2015-10-31,$599.8,$91,$508.8,$197.9,$317.6,-,$614.6,$-14.8,$-7.7,$-22.5,$21.3,$-43.8,-,$-43.8,-,$-43.8,$20.9,$-14.8,225,225,$-0.19,$-0.19
2015-07-31,$609.5,$93,$516.5,$193.1,$310.9,-,$605.2,$4.3,$-3.4,$0.9,$269.5,$-268.6,-,$-268.6,-,$-268.6,$40.5,$4.3,227,227,$-1.18,$-1.18
2015-04-30,$646.5,$91.8,$554.7,$194.5,$329.8,-,$625,$21.5,$0.3,$21.8,$2.7,$19.1,-,$19.1,-,$19.1,$59.3,$21.5,227,232,$0.08,$0.08
2015-01-31,$664.6,$89.5,$575.1,$191.5,$360.3,-,$650.6,$14,$-21.1,$-7.1,$-18.6,$11.5,-,$11.5,-,$11.5,$50,$14,227,232,$0.05,$0.05
