,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$8,611","$3,578","$5,033",-,"$2,589",$-106,"$6,273","$2,338",$23,"$2,361",$887,"$1,474",-,"$1,474",-,"$1,456",-,"$2,338","4,300","4,329",$0.34,$0.34
2020-09-30,"$8,652","$3,471","$5,181",-,"$2,511",$-372,"$6,354","$2,298",$-117,"$2,181",$441,"$1,740",-,"$1,740",-,"$1,737","$2,656","$2,298","4,296","4,321",$0.40,$0.40
2020-06-30,"$7,150","$3,013","$4,137",-,"$1,983",$-173,"$5,169","$1,981",$216,"$2,197",$438,"$1,759",-,"$1,759",-,"$1,779","$2,362","$1,981","4,295","4,316",$0.41,$0.41
2020-03-31,"$8,601","$3,371","$5,230",-,"$2,648",$-202,"$6,221","$2,380",$630,"$3,010",$215,"$2,795",-,"$2,795",-,"$2,775","$2,747","$2,380","4,289","4,325",$0.65,$0.64
2019-12-31,"$9,068","$3,566","$5,502",-,"$3,224",$-114,"$6,904","$2,164",$256,"$2,420",$355,"$2,065",-,"$2,065",-,"$2,042","$2,564","$2,164","4,276","4,314",$0.48,$0.47
2019-09-30,"$9,507","$3,767","$5,740",-,"$3,116",$-125,"$7,008","$2,499",$593,"$3,092",$503,"$2,589",-,"$2,589",-,"$2,593","$2,862","$2,499","4,280","4,321",$0.61,$0.60
2019-06-30,"$9,997","$3,921","$6,076",-,"$2,996",$-92,"$7,009","$2,988",$61,"$3,049",$421,"$2,628",-,"$2,628",-,"$2,607","$3,315","$2,988","4,269","4,305",$0.61,$0.61
2019-03-31,"$8,694","$3,365","$5,329",-,"$2,767",$-127,"$6,259","$2,435",$-210,"$2,225",$522,"$1,703",-,"$1,703",-,"$1,678","$2,710","$2,435","4,271","4,306",$0.39,$0.39
2018-12-31,"$8,478","$3,440","$5,038",-,"$2,914",$-163,"$6,517","$1,961",$-884,"$1,077",$77,"$1,000",-,"$1,000",-,$870,"$2,240","$1,961","4,259","4,299",$0.21,$0.20
2018-09-30,"$8,775","$3,346","$5,429",-,"$2,660",$-155,"$6,161","$2,614",$-241,"$2,373",$555,"$1,818",-,"$1,818",-,"$1,880","$2,868","$2,614","4,255","4,295",$0.44,$0.44
2018-06-30,"$9,421","$3,543","$5,878",-,"$2,887",$-225,"$6,655","$2,766",$176,"$2,942",$611,"$2,331",-,"$2,331",-,"$2,316","$3,049","$2,766","4,255","4,290",$0.54,$0.54
2018-03-31,"$7,626","$2,738","$4,888",-,"$2,541",$-536,"$5,815","$1,811",$22,"$1,833",$506,"$1,327",-,"$1,327",$73,"$1,368","$2,081","$1,811","4,265","4,306",$0.32,$0.32
2017-12-31,"$8,314","$3,155","$5,159",-,"$3,057",$-592,"$6,804","$1,510",$-425,"$1,085","$3,802","$-2,717",-,"$-2,717",-,"$-2,752","$1,844","$1,510","4,272","4,324",$-0.65,$-0.63
2017-09-30,"$9,078","$3,394","$5,684",-,"$3,245",$-194,"$6,833","$2,245",$-571,"$1,674",$230,"$1,444",-,"$1,444",-,"$1,447","$2,542","$2,245","4,266","4,320",$0.34,$0.33
2017-06-30,"$9,702","$3,659","$6,043",-,"$3,180",$-826,"$7,665","$2,037",$587,"$2,624","$1,252","$1,372",-,"$1,372",-,"$1,371","$2,338","$2,037","4,273","4,327",$0.32,$0.32
2017-03-31,"$9,118","$3,513","$5,605",-,"$3,352",$-290,"$7,155","$1,963",$-456,"$1,507",$323,"$1,184",-,"$1,184",-,"$1,182","$2,291","$1,963","4,287","4,334",$0.28,$0.27
2016-12-31,"$9,409","$3,794","$5,615",-,"$3,688",$-541,"$8,023","$1,386",$-871,$515,$-32,$547,-,$547,-,$550,"$1,850","$1,386","4,317","4,367",$0.13,$0.12
2016-09-30,"$10,633","$4,131","$6,502",-,"$4,009",$-222,"$8,362","$2,271",$-843,"$1,428",$378,"$1,050",-,"$1,050",-,"$1,046","$2,691","$2,271","4,315","4,364",$0.24,$0.24
2016-06-30,"$11,539","$4,471","$7,068",-,"$3,912",$-297,"$8,680","$2,859","$1,440","$4,299",$839,"$3,460",-,"$3,460",-,"$3,448","$3,304","$2,859","4,323","4,377",$0.80,$0.79
2016-03-31,"$10,282","$4,069","$6,213",-,"$3,761",$-311,"$8,141","$2,141",$-247,"$1,894",$401,"$1,493",-,"$1,493",-,"$1,483","$2,599","$2,141","4,328","4,382",$0.34,$0.34
2015-12-31,"$10,000","$4,054","$5,946",-,"$3,937",$-491,"$8,482","$1,518",$20,"$1,538",$302,"$1,236",-,"$1,236",-,"$1,237","$2,045","$1,518","4,352","4,405",$0.29,$0.28
2015-09-30,"$11,427","$4,577","$6,850",-,"$4,207",$-264,"$9,048","$2,379",$-654,"$1,725",$272,"$1,453",-,"$1,453",-,"$1,449","$2,861","$2,379","4,349","4,399",$0.33,$0.33
2015-06-30,"$12,156","$4,748","$7,408",-,"$4,204",$-669,"$9,621","$2,535","$1,826","$4,361","$1,250","$3,111",-,"$3,111",-,"$3,108","$3,023","$2,535","4,355","4,408",$0.71,$0.71
