,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,112.759",$351.428,$761.331,-,$525.976,-,$934.628,$178.131,$-21.975,$156.156,$36.549,$119.607,-,$119.607,-,$119.607,$235.449,$178.131,89,90,$1.34,$1.33
2020-09-30,$994.618,$329.767,$664.851,-,$521.508,-,$906.968,$87.65,$-73.483,$14.167,$-2.797,$16.964,-,$16.964,-,$16.964,$100.46,$87.65,89,90,$0.19,$0.19
2020-06-30,$973.135,$322.551,$650.584,-,$494.84,-,$873.484,$99.651,$-40.695,$58.956,$3.879,$55.077,-,$55.077,-,$55.077,$188.056,$99.651,89,90,$0.62,$0.61
2020-03-31,"$1,018.891",$341.278,$677.613,-,$496.639,-,$894.173,$124.718,$-27.864,$96.854,$21.757,$75.097,-,$75.097,-,$75.097,$203.913,$124.718,89,90,$0.84,$0.83
2019-12-31,"$1,203.493",$450.868,$752.625,-,$557.519,-,"$1,067.354",$136.139,$-25.557,$110.582,$42.881,$67.701,-,$67.701,-,$67.701,$191.431,$136.139,90,91,$0.76,$0.74
2019-09-30,"$1,000.502",$365.056,$635.446,-,$512.159,-,$931.355,$69.147,$-16.049,$53.098,$11.71,$41.388,-,$41.388,-,$41.388,$80.616,$69.147,90,91,$0.46,$0.46
2019-06-30,"$1,070.882",$387.999,$682.883,-,$514.976,-,$954.88,$116.002,$-24.996,$91.006,$-12.4,$103.406,-,$103.406,-,$103.406,$191.504,$116.002,90,91,$1.15,$1.13
2019-03-31,$970.444,$346.645,$623.799,-,$518.77,-,$921.645,$48.799,$-27.746,$21.053,$0.258,$20.795,-,$20.795,-,$20.795,$124.812,$48.799,90,91,$0.23,$0.23
2018-12-31,"$1,088.879",$407.842,$681.037,-,$488.056,-,$959.273,$129.606,$-18.639,$110.967,$26.947,$84.02,-,$84.02,-,$84.02,$183.736,$129.606,91,92,$0.93,$0.92
2018-09-30,$921.674,$336.112,$585.562,-,$447.537,-,$868.95,$52.724,$-14.771,$37.953,$26.2,$11.753,-,$11.753,-,$11.753,$122.515,$52.724,91,92,$0.13,$0.13
2018-06-30,"$1,001.336",$367.637,$633.699,-,$460.803,-,$915.24,$86.096,$-11.024,$75.072,$28.802,$46.27,-,$46.27,-,$46.27,$161.667,$86.096,91,92,$0.51,$0.50
2018-03-31,$963.565,$357.209,$606.356,-,$487.745,-,$972.276,$-8.711,$-34.16,$-42.871,$-23.284,$-19.587,-,$-19.587,-,$-19.587,$61.213,$-8.711,91,91,$-0.22,$-0.22
2017-12-31,"$1,014.509",$398.378,$616.131,-,$465.371,-,$951.605,$62.904,$-34.517,$28.377,$-78.93,$107.307,-,$107.307,-,$107.307,$136.25,$62.904,88,90,$1.16,$1.17
2017-09-30,$828.085,$332.207,$495.878,-,$421.163,-,$852.434,$-24.349,$-37.591,$-61.94,$-13.76,$-48.18,-,$-48.18,-,$-48.18,$47.976,$-24.349,91,91,$-0.53,$-0.53
2017-06-30,$843.731,$352.004,$491.727,-,$408.226,-,$942.119,$-98.388,$-44.363,$-142.751,$-50.47,$-92.281,-,$-92.281,-,$-92.281,$-5.824,$-98.388,89,89,$-1.03,$-1.03
2017-03-31,$625.169,$237.609,$387.56,-,$304.244,-,$571.665,$53.504,$-5.017,$48.497,$12.064,$36.433,-,$36.433,-,$36.433,$70.502,$53.504,83,84,$0.44,$0.43
2016-12-31,$703.217,$279.063,$424.154,-,$289.862,-,$594.53,$108.687,$-2.502,$106.185,$39.7,$66.485,-,$66.485,-,$66.485,$125.123,$108.687,83,84,$0.79,$0.79
2016-09-30,$574.059,$223.122,$350.937,-,$269.902,-,$525.333,$48.726,$-3.978,$44.748,$14.264,$30.484,-,$30.484,-,$30.484,$64.931,$48.726,83,84,$0.37,$0.36
2016-06-30,$609.998,$231.422,$378.576,-,$272.009,-,$526.699,$83.299,$-6.108,$77.191,$25.565,$51.626,-,$51.626,-,$51.626,$100.281,$83.299,83,84,$0.63,$0.62
2016-03-31,$557.266,$212.041,$345.225,-,$257.411,-,$492.837,$64.429,$-4.122,$60.307,$15.32,$44.987,-,$44.987,-,$44.987,$79.857,$64.429,82,83,$0.55,$0.54
2015-12-31,$643.768,$257.217,$386.551,-,$258.809,-,$542.147,$101.621,$-4.954,$96.667,$30.904,$65.763,-,$65.763,-,$65.763,$115.95,$101.621,84,85,$0.78,$0.77
2015-09-30,$500.166,$193.602,$306.564,-,$236.355,-,$447.692,$52.474,$-0.682,$51.792,$21.426,$30.366,-,$30.366,-,$30.366,$65.459,$52.474,83,84,$0.37,$0.36
2015-06-30,$547.936,$210.495,$337.441,-,$237.991,-,$462.716,$85.22,$-5.708,$79.512,$28.357,$51.155,-,$51.155,-,$51.155,$95.584,$85.22,83,84,$0.61,$0.61
2015-03-31,$471.186,$177.762,$293.424,-,$229.522,-,$422.504,$48.682,$-4.442,$44.24,$15.889,$28.351,-,$28.351,-,$28.351,$59.647,$48.682,87,88,$0.33,$0.32
2014-12-31,$583.979,$235.875,$348.104,-,$235.888,-,$488.139,$95.84,$-3.552,$92.288,$33.144,$59.144,-,$59.144,-,$59.144,$107.437,$95.84,89,91,$0.68,$0.67
2014-09-30,$470.94,$188.059,$282.881,-,$217.025,-,$421.549,$49.391,$-2.943,$46.448,$12.602,$33.846,-,$33.846,-,$33.846,$60.313,$49.391,89,90,$0.38,$0.38
2014-06-30,$519.82,$203.178,$316.642,-,$218.537,-,$438.059,$81.761,$-2.505,$79.256,$26.216,$53.04,-,$53.04,-,$53.04,$91.98,$81.761,90,91,$0.59,$0.58
2014-03-31,$446.702,$170.821,$275.881,-,$204.617,-,$387.532,$59.17,$-2.479,$56.691,$18.955,$37.736,-,$37.736,-,$37.736,$68.489,$59.17,92,93,$0.41,$0.40
2013-12-31,$520.707,$210.108,$310.599,-,$212.805,-,$431.95,$88.757,$-2.285,$86.472,$25.054,$61.418,-,$61.418,-,$61.418,$98.338,$88.757,93,95,$0.67,$0.66
2013-09-30,$410.705,$161.735,$248.97,-,$181.546,-,$351.962,$58.743,$-2.119,$56.624,$18.43,$38.194,-,$38.194,-,$38.194,$67.987,$58.743,93,94,$0.41,$0.40
2013-06-30,$446.047,$177.904,$268.143,-,$185.629,-,$372.06,$73.987,$-2.424,$71.563,$25.049,$46.514,-,$46.514,-,$46.514,$83.022,$73.987,94,95,$0.50,$0.49
2013-03-31,$406.754,$163.737,$243.017,-,$180.478,-,$352.749,$54.005,$-2.225,$51.78,$15.105,$36.675,-,$36.675,-,$36.675,$63.297,$54.005,94,96,$0.39,$0.38
2012-12-31,$474.749,$200.214,$274.535,-,$186.216,-,$395.088,$79.661,$-1.752,$77.909,$19.086,$58.823,-,$58.823,-,$58.823,$88.521,$79.661,93,96,$0.63,$0.61
2012-09-30,$374.406,$151.143,$223.263,-,$164.888,-,$324.638,$49.768,$-2.957,$46.811,$15.436,$31.375,-,$31.375,-,$31.375,$57.935,$49.768,94,96,$0.34,$0.33
2012-06-30,$397.482,$161.247,$236.235,-,$165.221,-,$334.76,$62.722,$-2.229,$60.493,$19.009,$41.484,-,$41.484,-,$41.484,$70.331,$62.722,93,95,$0.44,$0.43
