,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,$456.778,$164.078,$292.7,$4.75,$28.209,$-0.352,$293.886,$162.892,$-11.039,$151.853,$20.647,$131.206,-,$131.206,-,$131.206,$260.116,$162.892,399,401,$0.32,$0.33
2020-09-30,$291.041,$167.179,$123.862,$3.9,$27.877,$0.031,$298.574,$-7.533,$-14.446,$-21.979,$-7.018,$-14.961,-,$-14.961,-,$-14.961,$92.849,$-7.533,399,399,$-0.04,$-0.04
2020-06-30,$332.348,$152.672,$179.676,$4.579,$26.518,$-0.241,$278.632,$53.716,$-14.591,$39.125,$8.751,$30.374,-,$30.374,-,$30.374,$149.089,$53.716,399,401,$0.08,$0.08
2020-03-31,$386.457,$160.576,$225.881,$2.19,$37.167,$0.012,$300.056,$86.401,$-14.277,$72.124,$18.214,$53.91,-,$53.91,-,$53.91,$187.286,$86.401,398,400,$0.14,$0.13
2019-12-31,$461.368,$171.324,$290.044,$5.241,$25.459,$69.304,$239.159,$222.209,$-14.794,$207.415,$60.475,$146.94,-,$146.94,-,$146.94,$329.395,$222.209,416,417,$0.37,$0.36
2019-09-30,$429.111,$164.862,$264.249,$4.481,$22.998,$3.896,$299.334,$129.777,$-13.697,$116.08,$25.722,$90.358,-,$90.358,-,$90.358,$241.421,$129.777,412,414,$0.22,$0.22
2019-06-30,$534.117,$159.782,$374.335,$4.504,$26.529,$3.65,$283.312,$250.805,$-14.71,$236.095,$55.086,$181.009,-,$181.009,-,$181.009,$348.327,$250.805,422,424,$0.43,$0.43
2019-03-31,$641.681,$155.667,$486.014,$6.044,$36.937,$2.184,$288.722,$352.959,$-12.325,$340.634,$77.871,$262.763,-,$262.763,-,$262.763,$446.306,$352.959,423,425,$0.62,$0.62
2018-12-31,$716.301,$163.533,$552.768,$45.654,$37.837,$0.669,$375.624,$340.677,$-15.74,$324.937,$49.893,$275.044,-,$275.044,-,$275.044,$471.056,$340.677,446,448,$0.62,$0.62
2018-09-30,$545.173,$239.969,$305.204,$10.049,$23.576,$25.644,$369.122,$176.051,$-14.306,$161.745,$39.408,$122.337,-,$122.337,-,$122.337,$298.354,$176.051,441,443,$0.28,$0.28
2018-06-30,$453.447,$209.928,$243.519,$54.5,$26.62,$0.54,$375.418,$78.029,$-23.446,$54.583,$12.152,$42.431,-,$42.431,-,$42.431,$164.134,$78.029,451,453,$0.09,$0.09
2018-03-31,$473.227,$137.145,$336.082,$3.617,$31.25,$-42.043,$296.183,$177.044,$-20.172,$156.872,$39.641,$117.231,-,$117.231,-,$117.231,$260.367,$177.044,460,462,$0.26,$0.25
2017-12-31,$400.503,$148.645,$251.858,$4.903,$33.81,$-508.823,$839.309,$-438.806,$-20.428,$-459.234,$-414.793,$-44.441,-,$-44.441,-,$-44.441,$-294.483,$-438.806,464,466,$-0.10,$-0.10
2017-09-30,$385.416,$146.97,$238.446,$6.466,$32.438,$-13.289,$345.43,$39.986,$-15.248,$24.738,$7.151,$17.587,-,$17.587,-,$17.587,$187.448,$39.986,462,465,$0.04,$0.04
2017-06-30,$460.457,$151.225,$309.232,$3.959,$32.267,$-71.244,$403.017,$57.44,$-20.304,$37.136,$15.609,$21.527,-,$21.527,-,$21.527,$202.957,$57.44,465,467,$0.05,$0.05
2017-03-31,$517.843,$152.161,$365.682,$6.198,$32.758,$-1.506,$327.723,$190.12,$-21.195,$168.925,$63.205,$105.72,-,$105.72,-,$105.72,$326.409,$190.12,465,467,$0.23,$0.23
2016-12-31,$316.491,$140.476,$176.015,$14.553,$23.926,$-439.393,$759.566,$-443.075,$-20.917,$-463.992,$-171.232,$-292.76,-,$-292.76,-,$-292.76,$-300.662,$-443.075,457,457,$-0.63,$-0.63
