,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$4,067","$2,500","$1,567",-,$510,$33,"$3,413",$654,$-107,$547,$109,$438,-,$438,-,$438,"$1,118",$654,423,425,$1.04,$1.03
2020-09-30,"$3,861","$2,332","$1,529",-,$416,$-7,"$3,181",$680,$-164,$516,$126,$390,-,$390,-,$390,"$1,125",$680,423,425,$0.92,$0.92
2020-06-30,"$3,561","$2,180","$1,381",-,$377,$-61,"$3,034",$527,$-132,$395,$88,$307,-,$307,-,$307,$966,$527,422,424,$0.73,$0.72
2020-03-31,"$3,729","$2,329","$1,400",-,$425,-,"$3,156",$573,$-138,$435,$74,$361,-,$361,-,$361,$999,$573,424,426,$0.85,$0.85
2019-12-31,"$3,846","$2,314","$1,532",-,$445,$-34,"$3,191",$655,$-124,$531,$84,$447,-,$447,-,$447,"$1,076",$655,425,428,$1.04,$1.05
2019-09-30,"$3,967","$2,441","$1,526",-,$386,$-1,"$3,233",$734,$-119,$615,$120,$495,-,$495,-,$495,"$1,163",$734,425,427,$1.17,$1.16
2019-06-30,"$3,946","$2,443","$1,503",-,$391,$-7,"$3,250",$696,$-199,$497,$115,$382,-,$382,-,$381,"$1,129",$696,425,428,$0.90,$0.89
2019-03-31,"$3,696","$2,298","$1,398",-,$409,-,"$3,075",$621,$-159,$462,$115,$347,-,$347,-,$347,"$1,010",$621,425,427,$0.82,$0.81
2018-12-31,"$3,842","$2,379","$1,463",-,$370,$44,"$3,075",$767,$-108,$659,$128,$531,-,$531,-,$531,"$1,161",$767,429,432,$1.26,$1.23
2018-09-30,"$3,822","$2,373","$1,449",-,$345,$-28,"$3,123",$699,$-102,$597,$99,$498,-,$498,-,$499,"$1,099",$699,428,431,$1.16,$1.16
2018-06-30,"$3,739","$2,313","$1,426",-,$365,$39,"$3,024",$715,$-106,$609,$110,$499,-,$499,-,$499,"$1,123",$715,430,432,$1.16,$1.15
2018-03-31,"$3,511","$2,184","$1,327",-,$373,$3,"$2,903",$608,$-97,$511,$116,$395,-,$395,-,$396,$978,$608,433,436,$0.91,$0.91
2017-12-31,"$3,652","$2,263","$1,389",-,$369,$26,"$2,948",$704,$-120,$584,$-319,$903,-,$903,-,$903,"$1,070",$704,439,442,$2.06,$2.06
2017-09-30,"$3,716","$2,302","$1,414",-,$356,$-9,"$3,015",$701,$-98,$603,$215,$388,-,$388,-,$386,"$1,074",$701,438,441,$0.88,$0.87
2017-06-30,"$3,677","$2,290","$1,387",-,$353,$-4,"$3,004",$673,$-103,$570,$209,$361,-,$361,-,$362,"$1,052",$673,442,444,$0.82,$0.81
2017-03-31,"$3,440","$2,166","$1,274",-,$390,$3,"$2,882",$558,$-124,$434,$137,$297,-,$297,-,$298,$908,$558,441,444,$0.68,$0.67
