,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2021-02-28,"$10,085","$1,915","$8,170","$1,621","$2,245",-,"$6,207","$3,878",$-602,"$3,276","$-1,745","$5,021",-,"$5,021",-,"$5,021",-,"$3,878","2,913","2,994",$1.72,$1.68
2020-11-30,"$9,800","$1,939","$7,861","$1,601","$2,160",-,"$6,217","$3,583",$-611,"$2,972",$530,"$2,442",-,"$2,442",-,"$2,442","$4,314","$3,583","2,977","3,046",$0.82,$0.80
2020-08-31,"$9,367","$1,880","$7,487","$1,589","$2,149",-,"$6,156","$3,211",$-616,"$2,595",$344,"$2,251",-,"$2,251",-,"$2,251","$3,912","$3,211","3,041","3,107",$0.74,$0.72
2020-05-31,"$10,440","$1,969","$8,471","$1,479","$2,237",-,"$6,132","$4,308",$-613,"$3,695",$579,"$3,116",-,"$3,116",-,"$3,116","$5,030","$4,308","3,211","3,294",$1.00,$0.97
2020-02-29,"$9,796","$1,964","$7,832","$1,500","$2,337",-,"$6,268","$3,528",$-452,"$3,076",$505,"$2,571",-,"$2,571",-,"$2,571","$4,276","$3,528","3,190","3,271",$0.81,$0.79
2019-11-30,"$9,614","$2,048","$7,566","$1,531","$2,391",-,"$6,431","$3,183",$-373,"$2,810",$499,"$2,311",-,"$2,311",-,"$2,311","$3,931","$3,183","3,245","3,331",$0.71,$0.69
2019-08-31,"$9,218","$1,957","$7,261","$1,557","$2,310",-,"$6,341","$2,877",$-395,"$2,482",$345,"$2,137",-,"$2,137",-,"$2,137","$3,627","$2,877","3,317","3,410",$0.64,$0.63
2019-05-31,"$11,137","$2,065","$9,072","$1,561","$2,647",-,"$6,880","$4,257",$-391,"$3,866",$126,"$3,740",-,"$3,740",-,"$3,740","$5,011","$4,257","3,634","3,732",$1.06,$1.03
2019-02-28,"$9,614","$1,976","$7,638","$1,426","$2,367",-,"$6,215","$3,399",$-311,"$3,088",$343,"$2,745",-,"$2,745",-,"$2,745","$4,140","$3,399","3,526","3,617",$0.78,$0.76
2018-11-30,"$9,562","$2,001","$7,561","$1,475","$2,400",-,"$6,461","$3,101",$-327,"$2,774",$441,"$2,333",-,"$2,333",-,"$2,333","$3,805","$3,101","3,720","3,817",$0.63,$0.61
2018-08-31,"$9,193","$1,953","$7,240","$1,564","$2,360",-,"$6,415","$2,778",$-238,"$2,540",$275,"$2,265",-,"$2,265",-,"$2,265","$3,498","$2,778","3,904","3,999",$0.58,$0.57
2018-05-31,"$11,014","$2,176","$8,838","$1,543","$2,618",-,"$6,853","$4,161",$-254,"$3,907",$631,"$3,276",-,"$3,276",-,"$3,276","$4,863","$4,161","4,121","4,238",$0.80,$0.81
2018-02-28,"$9,676","$1,996","$7,680","$1,496","$2,381",-,"$6,361","$3,315",$-124,"$3,191","$7,238","$-4,047",-,"$-4,047",-,"$-4,047","$4,014","$3,315","4,122","4,122",$-0.98,$-0.98
2017-11-30,"$9,589","$1,960","$7,629","$1,473","$2,408",-,"$6,550","$3,039",$-213,"$2,826",$612,"$2,214",-,"$2,214",-,"$2,214","$3,727","$3,039","4,160","4,283",$0.53,$0.52
2017-08-31,"$9,104","$1,928","$7,176","$1,572","$2,308",-,"$6,355","$2,749",$-249,"$2,500",$356,"$2,144",-,"$2,144",-,"$2,144","$3,445","$2,749","4,156","4,284",$0.52,$0.50
2017-05-31,"$10,957","$1,987","$8,970","$1,602","$2,515",-,"$6,681","$4,276",$-352,"$3,924",$575,"$3,349",-,"$3,349",-,"$3,349","$4,995","$4,276","4,115","4,217",$0.81,$0.80
2017-02-28,"$9,205","$1,892","$7,313","$1,521","$2,245",-,"$6,246","$2,959",$-261,"$2,698",$459,"$2,239",-,"$2,239",-,"$2,239","$3,615","$2,959","4,107","4,204",$0.55,$0.53
2016-11-30,"$9,035","$1,797","$7,238","$1,510","$2,263",-,"$5,998","$3,037",$-352,"$2,685",$653,"$2,032",-,"$2,032",-,"$2,032","$3,580","$3,037","4,104","4,195",$0.50,$0.48
2016-08-31,"$8,595","$1,776","$6,819","$1,520","$2,234",-,"$5,954","$2,641",$-268,"$2,373",$541,"$1,832",-,"$1,832",-,"$1,832","$3,174","$2,641","4,119","4,221",$0.44,$0.43
2016-05-31,"$10,594","$1,937","$8,657","$1,534","$2,628",-,"$6,626","$3,968",$-236,"$3,732",$917,"$2,815",-,"$2,815",-,"$2,815","$4,551","$3,968","4,221","4,305",$0.68,$0.66
2016-02-29,"$9,012","$1,839","$7,173","$1,419","$2,193",-,"$5,985","$3,027",$-295,"$2,732",$590,"$2,142",-,"$2,142",-,"$2,142","$3,649","$3,027","4,182","4,256",$0.51,$0.50
2015-11-30,"$8,993","$1,853","$7,140","$1,444","$2,230",-,"$6,038","$2,955",$-287,"$2,668",$471,"$2,197",-,"$2,197",-,"$2,197","$3,588","$2,955","4,239","4,316",$0.52,$0.51
2015-08-31,"$8,448","$1,850","$6,598","$1,390","$1,988",-,"$5,794","$2,654",$-344,"$2,310",$563,"$1,747",-,"$1,747",-,"$1,747","$3,325","$2,654","4,317","4,412",$0.40,$0.40
2015-05-31,"$10,705","$2,052","$8,653","$1,436","$2,490",-,"$6,722","$3,983",$-286,"$3,697",$940,"$2,757",-,"$2,757",-,"$2,757","$4,700","$3,983","4,404","4,503",$0.63,$0.61
2015-02-28,"$9,327","$1,900","$7,427","$1,370","$2,091",-,"$5,944","$3,383",$-233,"$3,150",$655,"$2,495",-,"$2,495",-,"$2,495","$4,087","$3,383","4,389","4,494",$0.57,$0.56
2014-11-30,"$9,598","$1,899","$7,699","$1,389","$2,169",-,"$6,056","$3,542",$-273,"$3,269",$767,"$2,502",-,"$2,502",-,"$2,502","$4,275","$3,542","4,417","4,505",$0.57,$0.56
2014-08-31,"$8,596","$1,681","$6,915","$1,329","$1,982",-,"$5,633","$2,963",$-245,"$2,718",$534,"$2,184",-,"$2,184",-,"$2,184","$3,670","$2,963","4,451","4,548",$0.49,$0.48
