,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2021-01-31,"$6,655","$2,703","$3,952","$1,211",$339,-,"$4,818","$1,837",$-453,"$1,384",$6,"$1,378",-,"$1,378",-,"$1,304",-,"$1,837",407,428,$3.20,$3.05
2020-10-31,"$6,467","$2,720","$3,747","$1,182",$405,-,"$4,941","$1,526",$-389,"$1,137",$-187,"$1,324",-,"$1,324",-,"$1,250","$3,254","$1,526",402,421,$3.10,$2.97
2020-07-31,"$5,821","$2,505","$3,316","$1,228",$428,-,"$4,813","$1,008",$-415,$593,$-96,$689,-,$689,$-1,$614,"$2,727","$1,008",403,422,$1.52,$1.45
2020-04-30,"$5,742","$2,553","$3,189","$1,269",$501,-,"$4,976",$766,$-357,$409,$-159,$568,-,$568,$-5,$488,"$2,496",$766,401,417,$1.22,$1.17
2020-01-31,"$5,858","$2,594","$3,264","$1,289",$601,-,"$5,144",$714,$-410,$304,$-76,$380,-,$380,$5,$311,"$2,442",$714,398,420,$0.78,$0.74
2019-10-31,"$5,776","$2,624","$3,152","$1,177",$409,-,"$4,722","$1,054",$-307,$747,$-100,$847,-,$847,-,$818,"$2,506","$1,054",398,419,$2.06,$1.96
2019-07-31,"$5,515","$2,481","$3,034","$1,235",$410,-,"$4,650",$865,$-321,$544,$-171,$715,-,$715,-,$715,"$2,315",$865,398,418,$1.80,$1.71
2019-04-30,"$5,517","$2,428","$3,089","$1,151",$419,-,"$4,547",$970,$-313,$657,$-36,$693,-,$693,$-2,$691,"$2,417",$970,397,422,$1.74,$1.64
2019-01-31,"$5,789","$2,581","$3,208","$1,133",$471,-,"$5,234",$555,$-277,$278,$-203,$481,-,$481,$-10,$471,"$2,014",$555,401,419,$1.17,$1.12
2018-10-31,"$5,444","$2,509","$2,935",$948,$237,-,"$3,792","$1,652",$-230,"$1,422",$307,"$1,115",-,"$1,115",-,"$1,115","$2,620","$1,652",418,431,$2.52,$2.78
