,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$7,440.001","$1,719.8","$5,720.201","$1,838","$1,553.9",$22.5,"$5,447.901","$1,992.1",$477,"$2,469.1",$352.3,"$2,116.8",-,"$2,116.8",-,"$2,116.8","$2,359.6","$1,992.1",908,913,$2.33,$2.31
2020-09-30,"$5,740.6","$1,326.4","$4,414.2","$1,465.4","$1,569.1",$-101.4,"$4,462.3","$1,278.3",$158.9,"$1,437.2",$228.8,"$1,208.4",-,"$1,208.4",-,"$1,208.4","$1,636.7","$1,278.3",907,911,$1.33,$1.33
2020-06-30,"$5,499.4","$1,222","$4,277.4","$1,390.2","$1,448.6",-,"$4,302.6","$1,196.8",$446.9,"$1,643.7",$231.7,"$1,412",-,"$1,412",-,"$1,412","$1,521.2","$1,196.8",907,911,$1.56,$1.55
2020-03-31,"$5,859.8","$1,215.1","$4,644.7","$1,392.1","$1,549.6",$-52.3,"$4,269","$1,590.8",$89.1,"$1,679.9",$223.4,"$1,456.5",-,"$1,456.5",-,"$1,456.5","$1,864.4","$1,590.8",908,912,$1.60,$1.60
2019-12-31,"$6,114","$1,282.6","$4,831.399","$1,581.4","$1,698.1",$-438.7,"$4,713.799","$1,400.201",$262.9,"$1,663.1",$167.4,"$1,495.7",-,"$1,495.7",-,"$1,495.701","$1,740.901","$1,400.2",931,936,$1.79,$1.77
2019-09-30,"$5,476.6","$1,175","$4,301.6","$1,380.9","$1,412.3",-,"$4,045.9","$1,430.7",$-24.9,"$1,405.8",$151.9,"$1,253.9",-,"$1,253.9",-,"$1,253.9","$1,718.7","$1,430.7",914,919,$1.37,$1.37
2019-06-30,"$5,636.7","$1,124.9","$4,511.8","$1,402.2","$1,586.3",-,"$4,138.4","$1,498.3",$-32.4,"$1,465.9",$138.7,"$1,327.2",-,"$1,327.2",-,"$1,327.2","$1,745.7","$1,498.3",921,925,$1.44,$1.44
2019-03-31,"$5,092.2","$1,138.7","$3,953.5","$1,230.5","$1,517.1",$-136.9,"$4,447.1",$645.101,$86,$731.1,$170,$561.1,-,$561.1,"$3,680.5","$4,241.6","$1,001.601",$645.101,980,984,$4.33,$4.31
2018-12-31,"$5,637.601","$1,129.9","$4,507.7","$1,391.8","$1,693.6",$-192.7,"$4,737.4",$900.201,$31.4,$931.6,$-189.8,"$1,121.4",-,"$1,121.4",$3.6,"$1,125","$1,245.701",$900.2,"1,028","1,034",$1.10,$1.10
2018-09-30,"$5,306.9","$1,152.9","$4,154","$1,280.9","$1,457.2",$-42.9,"$3,963.9","$1,343",$-1.9,"$1,341.1",$247.5,"$1,093.6",-,"$1,093.6",$55.9,"$1,149.5","$1,758.5","$1,343","1,020","1,026",$1.13,$1.12
2018-06-30,"$5,585","$1,234.3","$4,350.7","$1,271","$1,485.6",$25.5,"$5,589.9",$-4.9,$46.6,$41.7,$273.3,$-231.6,-,$-231.6,$-28.3,$-259.9,$420.3,$-4.9,"1,030","1,030",$-0.25,$-0.25
2018-03-31,"$4,963.8","$1,164.6","$3,799.2","$1,107.5","$1,338.7",$-56.8,"$3,667.6","$1,296.2",$69.5,"$1,365.7",$198.5,"$1,167.2",-,"$1,167.2",$50.2,"$1,217.4","$1,719","$1,296.2","1,048","1,050",$1.16,$1.16
2017-12-31,"$3,263.201",$-58.2,"$3,321.401","$1,225.8","$1,105.8",$-661.2,"$2,984.6",$278.601,$112.9,$391.5,"$1,930.7","$-1,539.2",-,"$-1,539.2",-,"$-1,656.9",$690.501,$278.601,"1,052","1,052",$-1.58,$-1.57
2017-09-30,"$5,658","$1,586.3","$4,071.7","$1,340","$1,578.5",$-406.5,"$5,116.3",$541.7,$49.9,$591.6,$36,$555.6,-,$555.6,-,$555.6,$914.6,$541.7,"1,053","1,056",$0.53,$0.53
2017-06-30,"$5,824.3","$1,571.7","$4,252.6","$1,272.1","$1,730.4",$-50,"$4,624.2","$1,200.1",$60.4,"$1,260.5",$252.5,"$1,008",-,"$1,008",-,"$1,008","$1,595.7","$1,200.1","1,055","1,057",$0.96,$0.95
2017-03-31,"$5,228.3","$1,347.9","$3,880.4","$1,258.3","$1,567.7",$-213.9,"$5,245.4",$-17.1,$78.3,$61.2,$172,$-110.8,-,$-110.8,-,$-110.8,$369.8,$-17.1,"1,056","1,056",$-0.10,$-0.10
2016-12-31,"$5,760.5","$1,521.2","$4,239.299","$1,517","$1,866.1",$-147.6,"$5,081.9",$678.599,$213.4,$892,$120.2,$771.8,-,$771.8,-,$771.8,"$1,023.199",$678.599,"1,058","1,062",$0.72,$0.73
2016-09-30,"$5,191.7","$1,400.9","$3,790.8","$1,236.4","$1,565.4",$-45.5,"$4,248.2",$943.5,$27.2,$970.7,$192.7,$778,-,$778,-,$778,"$1,336.3",$943.5,"1,058","1,061",$0.74,$0.73
2016-06-30,"$5,404.8","$1,465","$3,939.8","$1,335.9","$1,622.6",$-58,"$4,481.5",$923.3,$21.2,$944.5,$196.8,$747.7,-,$747.7,-,$747.7,"$1,297",$923.3,"1,058","1,060",$0.71,$0.71
2016-03-31,"$4,865.1","$1,323","$3,542.1","$1,221","$1,473.9",$-131.4,"$4,149.3",$715.8,$-149,$566.8,$126.7,$440.1,-,$440.1,-,$440.1,"$1,101.3",$715.8,"1,060","1,063",$0.42,$0.41
2015-12-31,"$5,375.599","$1,389.2","$3,986.398","$1,444.2","$1,798.4",$-217.3,"$5,048.099",$327.5,$117.1,$444.6,$-33.8,$478.4,-,$478.4,-,$478.4,$670.9,$327.5,"1,062","1,066",$0.45,$0.45
2015-09-30,"$4,959.7","$1,236.9","$3,722.8","$1,143.4","$1,575.7",$-42.4,"$3,998.4",$961.3,$86.5,"$1,047.8",$248.1,$799.7,-,$799.7,-,$799.7,"$1,319.6",$961.3,"1,061","1,065",$0.75,$0.75
2015-06-30,"$4,978.7","$1,218.4","$3,760.3","$1,169.5","$1,635.4",-,"$4,103.3",$875.4,$-195.7,$679.7,$78.9,$600.8,-,$600.8,-,$600.8,"$1,243.9",$875.4,"1,062","1,066",$0.57,$0.56
2015-03-31,"$4,644.7","$1,192.7","$3,452","$1,039.3","$1,523.5",$-108,"$4,119.5",$525.2,$92.7,$617.9,$88.4,$529.5,-,$529.5,-,$529.5,$882.7,$525.2,"1,064","1,067",$0.50,$0.50
2014-12-31,"$5,121.3","$1,253.1","$3,868.2","$1,185.7","$1,799.9",-,"$4,812.599",$308.701,$204.9,$513.6,$85.1,$428.5,-,$428.5,-,$428.5,$648.101,$308.7,"1,070","1,074",$0.40,$0.40
2014-09-30,"$4,875.6","$1,267","$3,608.6","$1,243.2","$1,672.1",-,"$4,277.3",$598.3,$57.2,$655.5,$154.9,$500.6,-,$500.6,-,$500.6,$940.7,$598.3,"1,070","1,074",$0.47,$0.47
2014-06-30,"$4,935.6","$1,189.7","$3,745.9","$1,195.4","$1,663.9",-,"$4,049",$886.6,$53.8,$940.4,$206.9,$733.5,-,$733.5,-,$733.5,"$1,235",$886.6,"1,072","1,076",$0.68,$0.68
2014-03-31,"$4,683.1","$1,222.7","$3,460.4","$1,109.3","$1,484.9",-,"$3,816.9",$866.2,$24.6,$890.8,$162.9,$727.9,-,$727.9,-,$727.9,"$1,215",$866.2,"1,073","1,076",$0.68,$0.68
2013-12-31,"$5,808.8","$1,386.5","$4,422.3","$1,475.4","$1,953.6",$-57.1,"$4,929.699",$879.101,$30.8,$909.9,$182.4,$727.5,-,$727.5,-,$727.5,"$1,230.301",$879.1,"1,081","1,085",$0.68,$0.68
2013-09-30,"$5,772.6","$1,198.1","$4,574.5","$1,377.4","$1,652.4",-,"$4,227.9","$1,544.7",$-31.3,"$1,513.4",$310.3,"$1,203.1",-,"$1,203.1",-,"$1,203.1","$1,893.7","$1,544.7","1,080","1,084",$1.11,$1.11
2013-06-30,"$5,929.7","$1,165.2","$4,764.5","$1,330.4","$1,867.6",$-63.5,"$4,426.7","$1,503",$11.9,"$1,514.9",$308.7,"$1,206.2",-,"$1,206.2",-,"$1,206.2","$1,866.9","$1,503","1,080","1,084",$1.12,$1.11
2013-03-31,"$5,602","$1,158.3","$4,443.7","$1,348.1","$1,652",-,"$4,158.4","$1,443.6",$507.5,"$1,951.1",$403.1,"$1,548",-,"$1,548",-,"$1,548","$1,825.1","$1,443.6","1,088","1,092",$1.42,$1.42
