,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,929",$318,"$1,611",-,$579,-,"$1,225",$704,$-335,$369,$79,$290,-,$290,-,$290,"$1,057",$704,769,769,$0.37,$0.37
2020-09-30,"$1,885",$313,"$1,572",-,$562,-,"$1,198",$687,$-197,$490,$209,$281,-,$281,-,$281,"$1,028",$687,769,770,$0.37,$0.37
2020-06-30,"$1,739",$271,"$1,468",-,$554,-,"$1,144",$595,$-177,$418,$74,$344,-,$344,-,$344,$931,$595,769,769,$0.45,$0.45
2020-03-31,"$2,054",$364,"$1,690",-,$556,-,"$1,237",$817,$-123,$694,$140,$554,-,$554,-,$554,"$1,146",$817,768,769,$0.72,$0.72
2019-12-31,"$1,954",$338,"$1,616",-,$614,-,"$1,261",$693,$-248,$445,$81,$364,-,$364,-,$364,"$1,023",$693,729,737,$0.47,$0.48
2019-09-30,"$1,933",$344,"$1,589",-,$557,-,"$1,207",$726,$-133,$593,$118,$475,-,$475,-,$475,"$1,061",$726,722,731,$0.66,$0.65
2019-06-30,"$1,803",$306,"$1,497",-,$557,-,"$1,163",$640,$-115,$525,$84,$441,-,$441,-,$441,$949,$640,722,731,$0.61,$0.60
2019-03-31,"$2,079",$444,"$1,635",-,$570,-,"$1,298",$781,$-189,$592,$126,$466,-,$466,-,$466,"$1,087",$781,721,730,$0.65,$0.64
2018-12-31,"$1,939",$397,"$1,542",-,$608,-,"$1,282",$657,$-146,$511,$96,$415,-,$415,-,$415,$956,$657,704,709,$0.57,$0.58
2018-09-30,"$1,872",$355,"$1,517",-,$556,-,"$1,186",$686,$-138,$548,$103,$445,-,$445,-,$445,$983,$686,704,711,$0.63,$0.62
