,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$6,029",$304,"$5,725",-,"$3,758",-,"$4,109","$1,920",-,"$1,920",$395,"$1,525",-,"$1,525",-,"$1,425",-,-,"1,509","1,510",$0.94,$0.94
2020-09-30,"$6,285",$346,"$5,939",-,"$3,962",-,"$4,352","$1,933",-,"$1,933",$347,"$1,586",-,"$1,586",-,"$1,494",-,-,"1,506","1,507",$0.99,$0.99
2020-06-30,"$6,286",$472,"$5,814",-,"$5,012",-,"$5,527",$759,-,$759,$64,$695,-,$695,-,$614,-,-,"1,506","1,507",$0.41,$0.41
2020-03-31,"$6,641",$893,"$5,748",-,"$4,267",-,"$5,202","$1,439",-,"$1,439",$260,"$1,179",-,"$1,179",-,"$1,088",-,-,"1,518","1,519",$0.72,$0.72
2019-12-31,"$6,691","$1,048","$5,643",-,"$3,752",-,"$4,844","$1,847",-,"$1,847",$354,"$1,493",-,"$1,493",-,"$1,408",-,-,"1,581","1,583",$0.90,$0.92
2019-09-30,"$7,051","$1,156","$5,895",-,"$3,469",-,"$4,667","$2,384",-,"$2,384",$467,"$1,917",-,"$1,917",-,"$1,821",-,-,"1,575","1,578",$1.16,$1.15
2019-06-30,"$6,941","$1,146","$5,795",-,"$3,476",-,"$4,664","$2,277",-,"$2,277",$449,"$1,828",-,"$1,828",-,"$1,741",-,-,"1,590","1,592",$1.09,$1.09
2019-03-31,"$6,642","$1,092","$5,550",-,"$3,424",-,"$4,556","$2,086",-,"$2,086",$378,"$1,708",-,"$1,708",-,"$1,613",-,-,"1,602","1,605",$1.01,$1.00
2018-12-31,"$6,809","$1,008","$5,801",-,"$3,607",-,"$4,656","$2,153",-,"$2,153",$291,"$1,862",-,"$1,862",-,"$1,777",-,-,"1,634","1,638",$1.10,$1.10
2018-09-30,"$6,541",$872,"$5,669",-,"$3,346",-,"$4,259","$2,282",-,"$2,282",$460,"$1,822",-,"$1,822",-,"$1,732",-,-,"1,629","1,633",$1.06,$1.06
2018-06-30,"$6,362",$751,"$5,611",-,"$3,372",-,"$4,163","$2,199",-,"$2,199",$441,"$1,758",-,"$1,758",-,"$1,678",-,-,"1,642","1,646",$1.02,$1.02
