,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,$879.147,$613.727,$265.42,$15.375,$124.909,-,$754.011,$125.136,$-76.709,$48.427,$-10.101,$58.528,-,$102.177,-,$84.635,$186.906,$125.136,106,107,$0.79,$0.79
2020-09-30,$746.868,$492.812,$254.056,$13.532,$96.092,-,$602.436,$144.432,$-22.888,$121.544,$30.653,$90.891,-,$117.045,-,$98.301,$203.111,$144.432,106,107,$0.92,$0.92
2020-06-30,$764.049,$530.69,$233.359,$14.21,$106.949,-,$651.849,$112.2,$-24.125,$88.075,$15.431,$72.644,-,$103.758,-,$85.624,$170.041,$112.2,106,107,$0.81,$0.80
2020-03-31,$738.845,$496.827,$242.018,$16.097,$101.877,-,$614.801,$124.044,$-8.571,$115.473,$18.442,$97.031,-,$123.635,-,$107.204,$177.738,$124.044,106,107,$1.01,$1.01
2019-12-31,$992.564,$654.053,$338.511,$14.263,$185.163,-,$853.479,$139.085,$-60.788,$78.297,$-5.105,$83.402,-,$106.243,-,$90.391,$195.851,$139.085,106,106,$0.85,$0.85
2019-09-30,$879.747,$569.88,$309.867,$15.585,$108.135,-,$693.6,$186.147,$-22.424,$163.723,$25.341,$138.382,-,$171.618,-,$155.07,$240.634,$186.147,106,106,$1.46,$1.46
2019-06-30,$885.052,$559.138,$325.914,$13.462,$126.715,-,$699.315,$185.737,$-18.666,$167.071,$30.411,$136.66,-,$174.97,-,$154.198,$238.685,$185.737,106,106,$1.46,$1.45
2019-03-31,$832.064,$548.578,$283.486,$14.977,$113.355,-,$676.91,$155.154,$-1.295,$153.859,$37.514,$116.345,-,$151.526,-,$133.569,$204.437,$155.154,106,106,$1.26,$1.26
2018-12-31,$921.699,$601.315,$320.384,$16.384,$120.916,$-8.277,$746.892,$174.807,$-45.099,$129.708,$11.196,$118.512,-,$146.049,-,$129.596,$224.994,$174.807,108,109,$1.24,$1.23
2018-09-30,$777.748,$497.211,$280.537,$16.61,$100.167,-,$613.988,$163.76,$-9.195,$154.565,$33.167,$121.398,-,$143.479,-,$129.745,$213.467,$163.76,107,108,$1.21,$1.20
2018-06-30,$853.874,$542.518,$311.356,$16.074,$123.637,$218.705,$463.524,$390.35,$-18.531,$371.819,$80.102,$291.717,-,$310.686,-,$302.461,$440.824,$390.35,110,111,$2.76,$2.73
2018-03-31,$821.629,$516.65,$304.979,$20.986,$101.37,-,$639.006,$182.623,$-44.014,$138.609,$20.361,$118.248,-,$138.925,-,$131.76,$232.953,$182.623,111,112,$1.19,$1.18
