,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$5,495","$4,486","$1,009",-,$574,-,"$5,313",$182,"$1,338","$1,520",$568,$952,-,$952,-,$653,-,$182,713,717,$0.92,$0.91
2020-09-30,"$5,049","$4,292",$757,-,$565,-,"$5,098",$-49,$-215,$-264,$6,$-270,-,$-270,-,$-170,$271,$-49,676,676,$-0.25,$-0.25
2020-06-30,"$4,736","$4,058",$678,-,$590,-,"$4,788",$-52,$-324,$-376,$-21,$-355,-,$-355,-,$-201,$287,$-52,655,655,$-0.31,$-0.31
2020-03-31,"$5,425","$4,670",$755,-,$675,-,"$21,484","$-16,059",$-34,"$-16,093",$5,"$-16,098",-,"$-16,098",-,"$-10,210",$-206,"$-16,059",653,653,$-15.64,$-15.64
2019-12-31,"$6,347","$5,054","$1,293",-,$748,-,"$6,017",$330,$-23,$307,$213,$94,-,$94,-,$48,$683,$330,555,557,$0.08,$0.08
2019-09-30,"$5,882","$4,781","$1,101",-,$679,-,"$5,585",$297,$-73,$224,$107,$117,-,$117,-,$57,$653,$297,538,541,$0.11,$0.11
2019-06-30,"$5,994","$4,932","$1,062",-,$701,-,"$5,723",$271,$-187,$84,$95,$-11,-,$-11,-,$-9,$630,$271,515,515,$-0.02,$-0.02
2019-03-31,"$5,615","$4,639",$976,-,$704,-,"$5,439",$176,$-38,$138,$67,$71,-,$71,-,$32,$526,$176,515,516,$0.06,$0.06
2018-12-31,"$6,265","$5,029","$1,236",-,$755,-,"$5,883",$382,$92,$474,$172,$302,-,$302,-,$131,$735,$382,427,429,$0.31,$0.30
2018-09-30,"$5,665","$4,692",$973,-,$608,-,"$5,383",$282,$-49,$233,$110,$123,-,$38,-,$13,$635,$282,412,414,$0.03,$0.03
2018-06-30,"$5,548","$4,612",$936,-,$662,-,"$5,470",$78,$-20,$58,$62,$-4,-,$-38,-,$-19,$470,$78,414,414,$-0.05,$-0.05
2018-03-31,"$5,399","$4,558",$841,-,$674,-,"$5,440",$-41,$-44,$-85,$-86,$1,-,$-19,-,$70,$347,$-41,421,422,$0.17,$0.17
2017-12-31,"$5,799","$4,940",$859,-,$787,-,"$5,910",$-111,$-38,$-149,-,$-37,-,$-35,-,$31,$276,$-111,427,427,$0.07,$-0.05
2017-09-30,"$5,301","$4,349",$952,-,$795,-,"$5,494",$-193,$-37,$-230,$114,$-344,-,$-357,-,$-134,$233,$-193,428,428,$-0.31,$-0.31
2017-06-30,"$3,015","$2,476",$539,-,$461,-,"$3,081",$-66,$36,$-30,$-10,$-20,-,$-20,-,-,$92,$-66,417,419,-,$0.12
