,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$16,249","$11,775","$4,474",-,"$2,917",-,"$16,103",$146,$-100,$46,$16,$30,-,$30,$-12,$17,"$1,444",$146,"1,812","1,823",$0.01,$0.01
2020-09-30,"$14,723","$11,032","$3,691",-,"$2,817",-,"$15,578",$-855,$266,$-589,$47,$-636,-,$-636,$7,$-710,"$5,433",$-855,"1,808","1,808",$-0.39,$-0.38
2020-06-30,"$11,779","$7,896","$3,883",-,"$2,455",-,"$16,775","$-4,996",$156,"$-4,840",$-331,"$-4,509",-,"$-4,509",$-3,"$-4,721","$-3,617","$-4,996","1,809","1,809",$-2.61,$-2.61
2020-03-31,"$18,009","$11,918","$6,091",-,"$3,388",-,"$16,784","$1,225",$-165,"$1,060",$525,$535,-,$535,$-15,$460,"$2,557","$1,225","1,808","1,816",$0.25,$0.25
2019-12-31,"$20,877","$13,034","$7,843",-,"$3,709",-,"$18,192","$2,685",$-59,"$2,626",$458,"$2,168",-,"$2,168",$-21,"$2,107","$3,984","$2,685","1,805","1,817",$1.17,$1.16
2019-09-30,"$19,120","$11,847","$7,273",-,"$3,699",-,"$17,161","$1,959",$-713,"$1,246",$341,$905,-,$905,$300,"$1,054","$3,260","$1,959","1,656","1,666",$0.27,$0.26
2019-06-30,"$20,262","$12,837","$7,425",-,"$3,368",-,"$17,718","$2,544",$-535,"$2,009",$393,"$1,616",-,"$1,616",$366,"$1,760","$3,850","$2,544","1,802","1,814",$0.98,$0.97
2019-03-31,"$14,922","$8,376","$6,546",-,"$2,330",-,"$12,196","$2,726","$4,511","$7,237","$1,647","$5,590",-,"$5,590",$21,"$5,452","$3,554","$2,726","1,530","1,537",$3.56,$3.55
2018-12-31,"$15,303","$9,001","$6,302",-,"$2,152",-,"$11,885","$3,418",$13,"$3,431",$645,"$2,786",-,"$2,786",-,"$2,788","$4,150","$3,418","1,490","1,498",$1.87,$1.86
2018-09-30,"$14,306","$8,108","$6,198",-,"$2,321",-,"$11,228","$3,078",$124,"$3,202",$783,"$2,419",-,"$2,419",-,"$2,322","$3,872","$3,078","1,499","1,507",$1.56,$1.55
2018-06-30,"$15,229","$8,348","$6,881",-,"$2,213",-,"$11,305","$3,924",$-70,"$3,854",$795,"$3,059",-,"$3,059",-,"$2,916","$4,668","$3,924","1,491","1,498",$1.96,$1.95
