,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$9,676","$9,118",$558,-,$888,-,"$1,928","$7,748","$-8,306",$-558,$-542,$-16,-,$-16,-,$-60,"$9,003","$8,106",869,869,$-0.04,$-0.03
2020-09-30,"$10,221","$8,745","$1,476",-,$707,$-24,"$9,855",$366,$2,$368,$74,$294,-,$294,$5,$281,"$1,408",$745,868,873,$0.32,$0.32
2020-06-30,"$9,396","$9,526",$-130,-,$754,"$-8,412","$19,057","$-9,661",-,"$-9,661","$-1,896","$-7,765",-,"$-7,765",$-1,"$-7,936","$-8,614","$-9,296",867,867,$-9.15,$-9.15
2020-03-31,"$14,443","$9,435","$5,008",-,"$1,862",-,"$11,652","$2,791",$-233,"$2,558",$904,"$1,654",-,"$1,654",-,"$1,742","$5,024","$3,146",874,879,$1.99,$1.98
2019-12-31,"$11,815","$9,145","$2,670",-,"$1,184",-,"$10,679","$1,136",$-100,"$1,036",$216,$820,-,$820,$49,$922,"$2,669","$1,496",877,890,$1.04,$1.03
2019-09-30,"$12,914","$10,045","$2,869",-,"$1,252",$-9,"$11,654","$1,260",-,"$1,260",$287,$973,-,$973,-,$648,"$2,784","$1,608",877,896,$0.74,$0.72
2019-06-30,"$12,561","$8,909","$3,652",-,"$1,439",$-1,"$10,709","$1,852",$-15,"$1,837",$446,"$1,391",-,"$1,391",$-1,"$1,102","$3,570","$2,212",876,888,$1.26,$1.24
2019-03-31,"$12,456","$9,672","$2,784",-,"$1,289",-,"$11,310","$1,146",$8,"$1,154",$217,$937,-,$937,-,$654,"$2,794","$1,495",875,878,$0.75,$0.75
2018-12-31,"$12,560","$11,281","$1,279",-,"$1,573",-,"$13,296",$-736,$41,$-695,$-137,$-558,-,$-558,$-2,$-622,"$1,220",$-329,898,910,$-0.67,$-0.63
2018-09-30,"$11,486","$11,570",$-84,-,"$1,118",$2,"$13,012","$-1,526",$-1,"$-1,527",$-307,"$-1,220",-,"$-1,220",$-39,"$-1,259",$-171,"$-1,200",895,895,$-1.41,$-1.41
2018-06-30,"$11,631","$8,763","$2,868",-,"$1,337",$25,"$10,374","$1,257",$-5,"$1,252",$321,$931,-,$931,-,$937,"$2,958","$1,556",903,917,$1.04,$1.02
2018-03-31,"$11,712","$8,854","$2,858",-,"$1,358",$8,"$10,481","$1,231",$-4,"$1,227",$277,$950,-,$950,$-1,$938,"$2,890","$1,508",908,925,$1.03,$1.01
2017-12-31,"$12,635","$10,561","$2,074",-,"$1,153",-,"$11,902",$733,$142,$875,"$7,544","$-6,669",-,"$-6,669",$-3,"$-6,660","$2,089","$1,021",931,931,$-7.06,$-7.00
2017-09-30,"$11,751","$13,338","$-1,587",-,$912,-,"$14,540","$-2,789",$-14,"$-2,803","$-1,091","$-1,712",-,"$-1,712",$-1,"$-1,739","$-1,695","$-2,499",909,909,$-1.91,$-1.91
2017-06-30,"$12,502","$9,372","$3,130",-,"$1,115",-,"$10,779","$1,723",$-56,"$1,667",$557,"$1,110",-,"$1,110",$8,"$1,130","$3,005","$2,015",926,948,$1.22,$1.19
2017-03-31,"$12,632","$9,400","$3,232",-,"$1,108",$-100,"$10,906","$1,726",$1,"$1,727",$516,"$1,211",-,"$1,211",-,"$1,185","$3,036","$2,024",981,"1,005",$1.21,$1.18
2016-12-31,"$13,010","$21,049","$-8,039",-,$896,-,"$19,664","$-6,654","$3,199","$-3,455",$-985,"$-2,470",-,"$-2,470",$-36,"$-3,041","$-5,073","$-6,349","1,091","1,091",$-2.77,$-2.72
2016-09-30,"$12,854","$10,912","$1,942",-,"$1,018",-,"$12,259",$595,$142,$737,$304,$433,-,$433,$3,$462,"$1,468",$924,"1,071","1,102",$0.43,$0.42
2016-06-30,"$14,724","$10,419","$4,305",-,"$1,345",-,"$12,084","$2,640",$218,"$2,858",$924,"$1,934",-,"$1,934",$-10,"$1,913","$3,583","$2,960","1,114","1,140",$1.72,$1.68
2016-03-31,"$11,779","$7,337","$4,442",-,"$1,262",-,"$8,905","$2,874","$-3,088",$-214,$-58,$-156,-,$-156,$-47,$-183,"$4,827","$3,180","1,157","1,157",$-0.16,$-0.16
2015-12-31,"$13,831","$18,152","$-4,321",-,"$1,255",-,"$19,711","$-5,880","$2,948","$-2,932","$-1,083","$-1,849",-,"$-1,849",-,"$-1,841","$-4,449","$-5,576","1,300","1,334",$-1.29,$-1.27
2015-09-30,"$12,822","$10,992","$1,830",-,"$1,275",-,"$12,588",$234,$-349,$-115,$65,$-180,-,$-180,$-17,$-231,"$1,176",$555,"1,279","1,279",$-0.18,$-0.18
2015-06-30,"$15,699","$11,132","$4,567",-,"$1,356",-,"$12,804","$2,895",$-343,"$2,552",$777,"$1,775",-,"$1,775",$16,"$1,800","$4,866","$3,211","1,329","1,365",$1.35,$1.32
2015-03-31,"$15,975","$7,486","$8,489",-,"$1,350",-,"$9,176","$6,799","$-3,023","$3,776","$1,300","$2,476",-,"$2,476",$1,"$2,468","$8,365","$7,139","1,366","1,386",$1.81,$1.78
2014-12-31,"$15,410","$14,751",$659,-,"$1,341",-,"$16,438","$-1,028","$1,757",$729,$19,$710,-,$710,$-35,$655,$394,$-682,"1,428","1,448",$0.50,$0.49
2014-09-30,"$16,697","$11,236","$5,461",-,"$1,288",-,"$12,954","$3,743",$-724,"$3,019",$820,"$2,199",-,"$2,199",$2,"$2,192","$5,202","$4,173","1,419","1,442",$1.54,$1.52
2014-06-30,"$16,136","$11,448","$4,688",-,"$1,396",$-489,"$13,796","$2,340","$2,140","$4,480","$1,474","$3,006",-,"$3,006",$30,"$3,073","$4,025","$2,803","1,442","1,465",$2.13,$2.10
2014-03-31,"$16,163","$7,752","$8,411",-,"$1,305","$-1,096","$10,632","$5,531","$-3,258","$2,273",$614,"$1,659",-,"$1,659",$-47,"$1,609","$7,131","$6,010","1,459","1,473",$1.10,$1.09
2013-12-31,"$17,542","$15,078","$2,464",-,"$1,298","$-1,259","$18,149",$-607,"$2,757","$2,150",$188,"$1,962",-,"$1,962",$11,"$1,978","$1,062",$-93,"1,474","1,481",$1.35,$1.34
2013-09-30,"$15,944","$10,591","$5,353",-,"$1,220","$-1,119","$13,446","$2,498","$-1,320","$1,178",$-970,"$2,148",-,"$2,148",$-18,"$2,170","$4,072","$3,014","1,475","1,485",$1.47,$1.46
2013-06-30,"$18,426","$11,307","$7,119",-,"$1,353","$-1,140","$14,335","$4,091",$-926,"$3,165",$425,"$2,740",-,"$2,740",$18,"$2,731","$5,923","$4,626","1,477","1,482",$1.85,$1.84
2013-03-31,"$16,962","$9,983","$6,979",-,"$1,286","$-1,031","$12,877","$4,085","$-1,210","$2,875",$717,"$2,158",-,"$2,158",$73,"$2,206","$5,865","$4,662","1,476","1,477",$1.49,$1.49
