,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$30,457","$1,292","$29,165",-,"$14,100",-,"$15,392","$15,065",-,"$15,065","$2,929","$12,136",-,"$12,136",-,"$11,699",-,-,"3,082","3,087",$3.78,$3.80
2020-09-30,"$30,834","$1,687","$29,147",-,"$17,486",-,"$19,173","$11,661",-,"$11,661","$2,218","$9,443",-,"$9,443",-,"$9,015",-,-,"3,078","3,083",$2.93,$2.92
2020-06-30,"$35,239","$2,259","$32,980",-,"$27,415",-,"$29,674","$5,565",-,"$5,565",$878,"$4,687",-,"$4,687",-,"$4,265",-,-,"3,076","3,081",$1.39,$1.38
2020-03-31,"$32,973","$4,722","$28,251",-,"$25,135",-,"$29,857","$3,116",-,"$3,116",$251,"$2,865",-,"$2,865",-,"$2,431",-,-,"3,096","3,101",$0.79,$0.78
2019-12-31,"$33,999","$5,761","$28,238",-,"$17,673",-,"$23,434","$10,565",-,"$10,565","$2,045","$8,520",-,"$8,520",-,"$8,091",-,-,"3,222","3,230",$2.58,$2.57
2019-09-30,"$36,184","$6,893","$29,291",-,"$17,886",-,"$24,779","$11,405",-,"$11,405","$2,325","$9,080",-,"$9,080",-,"$8,606",-,-,"3,199","3,207",$2.69,$2.68
2019-06-30,"$35,952","$7,205","$28,747",-,"$17,405",-,"$24,610","$11,342",-,"$11,342","$1,690","$9,652",-,"$9,652",-,"$9,192",-,-,"3,251","3,260",$2.83,$2.82
2019-03-31,"$36,059","$6,936","$29,123",-,"$17,890",-,"$24,826","$11,233",-,"$11,233","$2,054","$9,179",-,"$9,179",-,"$8,753",-,-,"3,298","3,308",$2.65,$2.65
2018-12-31,"$31,909","$6,046","$25,863",-,"$17,022",-,"$23,068","$8,841",-,"$8,841","$1,775","$7,066",-,"$7,066",-,"$6,643",-,-,"3,396","3,414",$2.00,$2.00
2018-09-30,"$32,791","$5,531","$27,260",-,"$16,571",-,"$22,102","$10,689",-,"$10,689","$2,309","$8,380",-,"$8,380",-,"$7,948",-,-,"3,376","3,394",$2.35,$2.34
2018-06-30,"$32,834","$5,081","$27,753",-,"$17,181",-,"$22,262","$10,572",-,"$10,572","$2,256","$8,316",-,"$8,316",-,"$7,880",-,-,"3,415","3,435",$2.31,$2.29
