,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$11,068","$2,910","$8,158","$3,750","$2,721","$-9,612","$21,519","$-10,451",-,"$-10,451",$-424,"$-10,027",-,"$-10,027",-,"$-10,027","$-7,761","$-10,451","2,258","2,258",$-4.44,$-4.43
2020-09-30,"$10,540","$2,502","$8,038","$2,499","$1,706",$915,"$8,283","$2,257",-,"$2,257",$379,"$1,878",-,"$1,878",-,"$1,872","$4,912","$2,257","2,257","2,290",$0.83,$0.82
2020-06-30,"$10,129","$2,699","$7,430","$2,522","$1,628",$736,"$8,502","$1,627",-,"$1,627","$1,707",$-80,-,$-80,-,$-85,"$4,185","$1,627","2,263","2,263",$-0.04,$-0.04
2020-03-31,"$10,781","$3,662","$7,119","$2,372","$1,606","$-1,163","$11,085",$-304,-,$-304,$462,$-766,-,$-766,-,$-775,"$2,173",$-304,"2,258","2,258",$-0.34,$-0.34
2019-12-31,"$7,945","$2,492","$5,453","$2,097","$1,734",$-689,"$8,074",$-129,-,$-129,$931,"$-1,060",-,"$-1,060",-,"$-1,056","$1,107",$-129,"1,705","1,712",$-0.74,$-0.73
2019-09-30,"$6,007","$1,790","$4,217","$1,378","$1,055",$-410,"$4,658","$1,349",-,"$1,349",$-17,"$1,366",-,"$1,366",-,"$1,353","$1,520","$1,349","1,632","1,634",$0.83,$0.83
2019-06-30,"$6,273","$1,972","$4,301","$1,325","$1,076",$-100,"$4,497","$1,776",-,"$1,776",$337,"$1,439",-,"$1,439",-,"$1,432","$1,945","$1,776","1,636","1,637",$0.88,$0.87
2019-03-31,"$5,920","$1,824","$4,096","$1,348","$1,006",$261,"$3,941","$1,979",-,"$1,979",$264,"$1,715",-,"$1,715",-,"$1,710","$2,149","$1,979","1,634","1,637",$1.05,$1.04
2018-12-31,"$5,973","$1,610","$4,363","$1,367","$1,336",$-58,"$4,468","$1,505",-,"$1,505",$347,"$1,158",-,"$1,158",-,"$1,160","$1,677","$1,505","1,633","1,637",$0.71,$0.71
2018-09-30,"$5,691","$1,648","$4,043","$1,280","$1,104",$508,"$3,524","$2,167",-,"$2,167",$255,"$1,912",-,"$1,912",-,"$1,901","$2,332","$2,167","1,632","1,636",$1.16,$1.16
2018-06-30,"$5,704","$1,625","$4,079","$2,435","$1,131",$4,"$5,187",$517,-,$517,$135,$382,-,$382,-,$373,$674,$517,"1,633","1,636",$0.23,$0.23
2018-03-31,"$5,193","$1,584","$3,609","$1,250",$980,$400,"$3,414","$1,779",-,"$1,779",$284,"$1,495",-,"$1,495",-,"$1,486","$1,922","$1,779","1,633","1,640",$0.91,$0.91
2017-12-31,"$5,449","$1,601","$3,848","$1,925","$1,316",$188,"$4,751",$698,-,$698,"$3,027","$-2,329",-,"$-2,329",-,"$-2,328",$895,$698,"1,645","1,652",$-1.42,$-1.40
2017-09-30,"$5,254","$1,579","$3,675","$1,561","$1,163",$232,"$4,071","$1,183",-,"$1,183",$327,$856,-,$856,-,$845,"$1,371","$1,183","1,639","1,645",$0.52,$0.51
2017-06-30,"$5,144","$1,569","$3,575","$1,679","$1,187",$586,"$3,849","$1,295",-,"$1,295",$373,$922,-,$922,-,$916,"$1,506","$1,295","1,644","1,650",$0.56,$0.56
2017-03-31,"$4,929","$1,265","$3,664","$1,303","$1,085",$679,"$2,974","$1,955",-,"$1,955",$429,"$1,526",-,"$1,526",-,"$1,574","$2,148","$1,955","1,662","1,671",$0.95,$0.94
2016-12-31,"$5,243","$1,406","$3,837","$1,472","$1,529",$250,"$4,157","$1,086",-,"$1,086",$188,$898,-,$898,-,$894,"$1,208","$1,086","1,671","1,680",$0.53,$0.53
2016-09-30,"$4,922","$1,305","$3,617","$1,138","$1,144",$224,"$3,363","$1,559",-,"$1,559",$344,"$1,215",-,"$1,215",-,"$1,202","$1,664","$1,559","1,671","1,679",$0.72,$0.72
2016-06-30,"$4,871","$1,206","$3,665","$1,266","$1,238",$454,"$3,256","$1,615",-,"$1,615",$427,"$1,188",-,"$1,188",-,"$1,166","$1,705","$1,615","1,670","1,679",$0.70,$0.69
2016-03-31,"$4,391","$1,052","$3,339","$1,136","$1,068",$520,"$2,736","$1,655",-,"$1,655",$449,"$1,206",-,"$1,206",-,"$1,195","$1,720","$1,655","1,669","1,680",$0.72,$0.71
2015-12-31,"$4,287",$952,"$3,335","$1,916","$1,501",$-328,"$4,697",$-410,-,$-410,$-222,$-188,-,$-188,-,$-197,$-334,$-410,"1,667","1,679",$-0.11,$-0.12
2015-09-30,"$4,069","$1,097","$2,972","$1,132","$1,176",$323,"$3,082",$987,-,$987,$257,$730,-,$730,-,$706,"$1,092",$987,"1,668","1,678",$0.42,$0.42
2015-06-30,"$4,163","$1,013","$3,150","$1,856","$1,135",$-107,"$4,111",$52,-,$52,$162,$-110,-,$-110,-,$-130,$143,$52,"1,667","1,667",$-0.08,$-0.08
2015-03-31,"$4,041",$847,"$3,194","$1,016","$1,029",$299,"$2,593","$1,448",-,"$1,448",$249,"$1,199",-,"$1,199",-,"$1,186","$1,552","$1,448","1,663","1,676",$0.71,$0.71
2014-12-31,"$4,258",$966,"$3,292","$1,189","$1,364",$-799,"$4,318",$-60,-,$-60,$-87,$27,-,$27,-,$13,$43,$-60,"1,657","1,670",$0.01,$0.01
2014-09-30,"$3,921","$1,007","$2,914",$983,"$1,200",$277,"$2,913","$1,008",-,"$1,008",$276,$732,-,$732,-,$721,"$1,120","$1,008","1,658","1,670",$0.43,$0.43
2014-06-30,"$3,889",$991,"$2,898","$1,416","$1,138",$104,"$3,441",$448,-,$448,$114,$334,-,$334,-,$333,$483,$448,"1,657","1,669",$0.20,$0.20
2014-03-31,"$3,811",$968,"$2,843",$946,"$1,120",$208,"$2,826",$985,-,$985,$49,$936,-,$936,-,$937,"$1,202",$985,"1,652","1,666",$0.57,$0.56
2013-12-31,"$4,441","$1,273","$3,168",$957,"$1,322",$-20,"$3,572",$869,-,$869,$134,$735,-,$735,-,$726,"$1,050",$869,"1,644","1,662",$0.44,$0.43
2013-09-30,"$4,065","$1,175","$2,890",$893,"$1,174",$-5,"$3,247",$818,-,$818,$126,$692,-,$692,-,$692,$998,$818,"1,646","1,662",$0.42,$0.42
2013-06-30,"$4,048","$1,108","$2,940",$951,"$1,260",$-199,"$3,518",$530,-,$530,-,$530,-,$530,-,$536,$719,$530,"1,644","1,660",$0.33,$0.32
2013-03-31,"$3,831","$1,063","$2,768",$930,"$1,183",$19,"$3,157",$674,-,$674,$51,$623,-,$623,-,$609,$887,$674,"1,638","1,655",$0.37,$0.37
2012-12-31,"$4,191","$1,075","$3,116","$1,082","$1,355",$-166,"$3,678",$513,-,$513,$-411,$924,-,$924,-,$924,"$1,004",$513,"1,670","1,688",$0.57,$0.57
2012-09-30,"$3,736",$987,"$2,749",$951,"$1,238",$11,"$3,165",$571,"$-1,830","$-1,259",$-546,$-713,-,$-713,-,$-711,$766,$571,"1,666","1,666",$-0.43,$-0.43
2012-06-30,"$4,443","$1,245","$3,198",$962,"$1,228",$51,"$3,384","$1,059",-,"$1,059",$251,$808,-,$808,-,$645,"$1,207","$1,059","1,683","1,701",$0.38,$0.38
2012-03-31,"$5,251","$1,303","$3,948",$909,"$1,196",$184,"$3,224","$2,027",-,"$2,027",$545,"$1,482",-,"$1,482",-,"$1,101","$2,166","$2,027","1,687","1,706",$0.65,$0.64
2011-12-31,"$5,454","$1,367","$4,087","$1,008","$1,501",$139,"$3,737","$1,717",-,"$1,594",$363,"$1,231",-,"$1,231",-,$850,"$1,863","$1,717","1,700","1,717",$0.50,$0.51
