,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$125,555","$79,284","$46,271","$12,051","$27,844",$497,"$118,682","$6,873",$892,"$7,765",$566,"$7,199",-,"$7,222",-,"$7,222","$14,491","$6,873",500,510,$14.42,$14.15
2020-09-30,"$96,145","$57,106","$39,039","$10,976","$21,807",$-62,"$89,951","$6,194",$615,"$6,809",$569,"$6,240",-,"$6,331",-,"$6,331","$12,717","$6,194",501,512,$12.63,$12.37
2020-06-30,"$88,912","$52,660","$36,252","$10,388","$19,731",$-290,"$83,069","$5,843",$378,"$6,221",$984,"$5,237",-,"$5,243",-,"$5,243","$11,591","$5,843",500,509,$10.50,$10.30
2020-03-31,"$75,452","$44,257","$31,195","$9,325","$17,811",$-70,"$71,463","$3,989",$-606,"$3,383",$744,"$2,639",-,"$2,535",-,"$2,535","$9,351","$3,989",498,506,$5.09,$5.01
2019-12-31,"$87,437","$53,977","$33,460","$9,739","$19,776",$-65,"$83,557","$3,880",$174,"$4,054",$787,"$3,267",-,"$3,268",-,"$3,268","$10,050","$3,880",494,504,$6.59,$6.47
2019-09-30,"$69,981","$41,302","$28,679","$9,200","$16,267",$-55,"$66,824","$3,157",$-525,"$2,632",$494,"$2,138",-,"$2,134",-,"$2,134","$8,720","$3,157",495,504,$4.31,$4.23
2019-06-30,"$63,404","$36,337","$27,067","$9,065","$14,832",$-86,"$60,320","$3,084",$-195,"$2,889",$257,"$2,632",-,"$2,625",-,"$2,625","$8,286","$3,084",493,503,$5.32,$5.22
2019-03-31,"$59,700","$33,920","$25,780","$7,927","$13,438",$5,"$55,280","$4,420",$-19,"$4,401",$836,"$3,565",-,"$3,561",-,"$3,561","$9,274","$4,420",491,502,$7.24,$7.09
2018-12-31,"$72,383","$44,786","$27,597","$7,669","$16,056",$-85,"$68,596","$3,787",$-437,"$3,350",$328,"$3,022",-,"$3,027",-,"$3,027","$8,049","$3,787",487,500,$6.20,$6.05
2018-09-30,"$56,576","$33,003","$23,573","$7,162","$12,619",$-68,"$52,852","$3,724",$-334,"$3,390",$508,"$2,882",-,"$2,883",-,"$2,883","$7,502","$3,724",488,501,$5.91,$5.75
2018-06-30,"$52,886","$30,632","$22,254","$7,247","$11,944",$-80,"$49,903","$2,983",$-378,"$2,605",$74,"$2,531",-,"$2,534",-,"$2,534","$6,613","$2,983",486,500,$5.21,$5.07
2018-03-31,"$51,042","$30,735","$20,307","$6,759","$11,558",$-63,"$49,115","$1,927",$-11,"$1,916",$287,"$1,629",-,"$1,629",-,"$1,629","$5,598","$1,927",484,498,$3.36,$3.27
2017-12-31,"$60,453","$38,494","$21,959","$6,314","$13,460",$-59,"$58,327","$2,126",$-255,"$1,871",$15,"$1,856",-,"$1,856",-,"$1,856","$5,624","$2,126",480,493,$3.86,$3.75
2017-09-30,"$43,744","$27,549","$16,195","$5,944","$9,859",$-45,"$43,397",$347,$-31,$316,$58,$258,-,$256,-,$256,"$3,259",$347,481,494,$0.53,$0.52
2017-06-30,"$37,955","$23,451","$14,504","$5,549","$8,261",$-66,"$37,327",$628,$38,$666,$467,$199,-,$197,-,$197,"$3,261",$628,479,492,$0.41,$0.40
2017-03-31,"$35,714","$22,440","$13,274","$4,813","$7,412",$-44,"$34,709","$1,005",$-52,$953,$229,$724,-,$724,-,$724,"$3,440","$1,005",477,490,$1.52,$1.48
2016-12-31,"$43,741","$28,959","$14,782","$4,544","$8,948",$-35,"$42,486","$1,255",$-89,"$1,166",$414,$752,-,$749,-,$749,"$3,552","$1,255",474,484,$1.58,$1.53
2016-09-30,"$32,714","$21,260","$11,454","$4,135","$6,712",$-32,"$32,139",$575,$-84,$491,$229,$262,-,$252,-,$252,"$2,658",$575,474,485,$0.53,$0.52
2016-06-30,"$30,404","$19,180","$11,224","$3,880","$6,004",$-55,"$29,119","$1,285",$-106,"$1,179",$307,$872,-,$857,-,$857,"$3,194","$1,285",473,483,$1.81,$1.78
2016-03-31,"$29,128","$18,866","$10,262","$3,526","$5,620",$-45,"$28,057","$1,071",$-15,"$1,056",$475,$581,-,$513,-,$513,"$2,898","$1,071",471,481,$1.09,$1.07
2015-12-31,"$35,746","$24,341","$11,405","$3,569","$6,692",$-36,"$34,638","$1,108",$-170,$938,$452,$486,-,$482,-,$482,"$2,860","$1,108",467,477,$1.03,$1.01
2015-09-30,"$25,358","$16,755","$8,603","$3,197","$4,957",$-43,"$24,952",$406,$-159,$247,$161,$86,-,$79,-,$79,"$2,005",$406,468,478,$0.17,$0.17
2015-06-30,"$23,185","$15,160","$8,025","$3,020","$4,493",$-48,"$22,721",$464,$-102,$362,$266,$96,-,$92,-,$92,"$1,968",$464,467,476,$0.20,$0.19
2015-03-31,"$22,717","$15,395","$7,322","$2,754","$4,269",$-44,"$22,462",$255,$-234,$21,$71,$-50,-,$-57,-,$-57,"$1,681",$255,465,465,$-0.12,$-0.12
2014-12-31,"$29,328","$20,671","$8,657","$2,635","$5,392",$-39,"$28,737",$591,$-161,$430,$205,$225,-,$214,-,$214,"$1,971",$591,462,462,$0.47,$0.47
2014-09-30,"$20,579","$14,627","$5,952","$2,423","$4,042",$-31,"$21,123",$-544,$-90,$-634,$-205,$-429,-,$-437,-,$-437,$703,$-544,463,463,$-0.95,$-0.95
2014-06-30,"$19,340","$13,399","$5,941","$2,226","$3,702",$-28,"$19,355",$-15,$-12,$-27,$94,$-121,-,$-126,-,$-126,"$1,094",$-15,461,461,$-0.27,$-0.27
2014-03-31,"$19,741","$14,055","$5,686","$1,991","$3,514",$-35,"$19,595",$146,$-26,$120,$73,$47,-,$108,-,$108,"$1,156",$146,460,468,$0.23,$0.23
2013-12-31,"$25,586","$18,805","$6,781","$1,862","$4,369",$-40,"$25,076",$510,$-59,$451,$178,$273,-,$240,-,$240,"$1,472",$510,457,465,$0.53,$0.52
2013-09-30,"$17,092","$12,366","$4,726","$1,734","$3,006",$-11,"$17,117",$-25,$-18,$-43,$-12,$-31,-,$-41,-,$-41,$809,$-25,457,457,$-0.09,$-0.09
2013-06-30,"$15,704","$11,209","$4,495","$1,586","$2,798",$-32,"$15,625",$79,$-62,$17,$13,$4,-,$-7,-,$-7,$836,$79,456,456,$-0.02,$-0.02
2013-03-31,"$16,070","$11,801","$4,269","$1,383","$2,674",$-31,"$15,889",$181,$-100,$81,$-18,$99,-,$82,-,$82,$881,$181,455,463,$0.18,$0.18
2012-12-31,"$21,268","$16,137","$5,131","$1,345","$3,343",$-38,"$20,863",$405,$-69,$336,$193,$143,-,$98,-,$98,"$1,067",$405,453,453,$0.20,$0.22
2012-09-30,"$13,806","$10,319","$3,487","$1,192","$2,280",$-43,"$13,834",$-28,$6,$-22,$83,$-105,-,$-274,-,$-274,$527,$-28,452,452,$-0.60,$-0.60
2012-06-30,"$12,834","$9,488","$3,346","$1,082","$2,125",$-32,"$12,727",$107,$39,$146,$109,$37,-,$7,-,$7,$592,$107,451,458,$0.02,$0.01
2012-03-31,"$13,185","$10,027","$3,158",$945,"$1,975",$-46,"$12,993",$192,$-108,$84,$43,$41,-,$130,-,$130,$649,$192,453,460,$0.29,$0.28
2011-12-31,"$17,431","$13,830","$3,601",$863,"$2,435",$-43,"$17,171",$260,$12,$272,$86,$186,-,$176,-,$176,$619,$260,453,461,$0.39,$0.38
2011-09-30,"$10,876","$8,325","$2,551",$769,"$1,666",$-37,"$10,797",$79,$51,$130,$67,$63,-,$63,-,$63,$357,$79,454,461,$0.14,$0.14
2011-06-30,"$9,913","$7,525","$2,388",$698,"$1,448",$-41,"$9,712",$201,$24,$225,$49,$176,-,$191,-,$191,$445,$201,453,460,$0.42,$0.41
2011-03-31,"$9,857","$7,608","$2,249",$579,"$1,315",$-33,"$9,535",$322,$-15,$307,$89,$218,-,$201,-,$201,$524,$322,451,459,$0.44,$0.44
2010-12-31,"$12,947","$10,317","$2,630",$518,"$1,609",$-29,"$12,473",$474,$33,$507,$85,$422,-,$415,-,$415,$643,$474,447,456,$0.94,$0.91
2010-09-30,"$7,560","$5,786","$1,774",$442,"$1,038",$-26,"$7,292",$268,$24,$292,$79,$213,-,$231,-,$231,$418,$268,448,456,$0.51,$0.51
2010-06-30,"$6,566","$4,957","$1,609",$408,$906,$-25,"$6,296",$270,$27,$297,$88,$209,-,$207,-,$207,$400,$270,447,455,$0.46,$0.45
2010-03-31,"$7,131","$5,501","$1,630",$366,$844,$-26,"$6,737",$394,$7,$401,$100,$301,-,$299,-,$299,$513,$394,445,454,$0.67,$0.66
2009-12-31,"$9,520","$7,543","$1,977",$351,"$1,129",$-22,"$9,045",$475,$-3,$472,$85,$387,-,$384,-,$384,$587,$475,433,442,$0.88,$0.86
2009-09-30,"$5,449","$4,176","$1,273",$315,$698,$-9,"$5,198",$251,$11,$262,$60,$202,-,$199,-,$199,$346,$251,432,441,$0.46,$0.45
2009-06-30,"$4,651","$3,518","$1,133",$299,$615,$-60,"$4,492",$159,$20,$179,$39,$140,-,$142,-,$142,$243,$159,431,440,$0.33,$0.32
2009-03-31,"$4,889","$3,741","$1,148",$275,$618,$-11,"$4,645",$244,$4,$248,$69,$179,-,$177,-,$177,$331,$244,429,437,$0.41,$0.41
2008-12-31,"$6,704","$5,356","$1,348",$277,$790,$-8,"$6,431",$273,$31,$304,$80,$224,-,$226,-,$226,$350,$273,423,432,$0.52,$0.51
2008-09-30,"$4,264","$3,265",$999,$264,$574,$-7,"$4,110",$154,$28,$182,$59,$123,-,$118,-,$118,$230,$154,427,436,$0.28,$0.27
2008-06-30,"$4,063","$3,096",$967,$258,$537,$45,"$3,846",$217,$-9,$208,$46,$162,-,$158,-,$158,$286,$217,420,430,$0.38,$0.37
2008-03-31,"$4,135","$3,179",$956,$234,$518,$-6,"$3,937",$198,$9,$207,$62,$145,-,$143,-,$143,$263,$198,417,426,$0.34,$0.34
2007-12-31,"$5,672","$4,501","$1,171",$222,$675,$-3,"$5,401",$271,$10,$281,$74,$207,-,$207,-,$207,$334,$271,413,424,$0.50,$0.48
2007-09-30,"$3,262","$2,500",$762,$209,$427,$-3,"$3,139",$123,$1,$124,$44,$80,-,$80,-,$80,$184,$123,414,425,$0.19,$0.19
2007-06-30,"$2,886","$2,185",$701,$201,$381,$-3,"$2,770",$116,$-5,$111,$33,$78,-,$78,-,$78,$176,$116,412,423,$0.19,$0.19
2007-03-31,"$3,015","$2,296",$719,$186,$388,-,"$2,870",$145,$-1,$144,$33,$111,-,$111,-,$111,$207,$145,412,420,$0.27,$0.26
2006-12-31,"$3,986","$3,135",$851,$177,$476,$-2,"$3,790",$196,$-7,$189,$91,$98,-,$98,-,$98,$255,$196,416,424,$0.24,$0.23
2006-09-30,"$2,307","$1,758",$549,$172,$335,$-2,"$2,267",$40,$-2,$38,$19,$19,-,$19,-,$19,$103,$40,417,424,$0.05,$0.05
2006-06-30,"$2,139","$1,630",$509,$167,$292,$-3,"$2,092",$47,$7,$54,$32,$22,-,$22,-,$22,$90,$47,418,426,$0.05,$0.05
2006-03-31,"$2,279","$1,732",$547,$146,$292,$-3,"$2,173",$106,$-10,$96,$45,$51,-,$51,-,$51,$146,$106,417,426,$0.12,$0.12
2005-12-31,"$2,977","$2,309",$668,$132,$367,$-4,"$2,812",$165,$-4,$161,$-38,$199,-,$199,-,$199,$201,$165,412,426,$0.48,$0.47
2005-09-30,"$1,858","$1,395",$463,$121,$247,$-40,"$1,803",$55,$-4,$51,$21,$30,-,$30,-,$30,$85,$55,413,428,$0.07,$0.07
2005-06-30,"$1,753","$1,303",$450,$106,$238,$-2,"$1,649",$104,$4,$108,$56,$52,-,$52,-,$52,$131,$104,411,425,$0.13,$0.12
2005-03-31,"$1,902","$1,444",$458,$92,$257,$-1,"$1,794",$108,-,$108,$56,$52,-,$52,-,$78,$136,$108,410,424,$0.19,$0.18
