,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$16,029","$11,071","$4,958",-,"$4,058",-,"$15,129",$900,-,$900,$-88,$988,-,"$1,022",-,$819,$909,$900,396,396,$2.10,$2.12
2020-09-30,"$15,425","$10,017","$5,408",-,"$3,961",-,"$13,978","$1,447",-,"$1,447",$-50,"$1,497",-,"$1,507",-,"$1,487","$1,512","$1,447",395,397,$3.72,$3.70
2020-06-30,"$12,115","$10,813","$1,302",-,"$3,634",-,"$14,447","$-2,332",-,"$-2,332",$115,"$-2,447",-,"$-2,405",-,"$-2,409","$-2,278","$-2,332",395,395,$-6.12,$-6.12
2020-03-31,"$13,464","$9,321","$4,143",-,"$4,481",-,"$13,802",$-338,-,$-338,$-58,$-280,-,$-270,-,$-271,$-9,$-338,397,397,$-0.70,$-0.70
2019-12-31,"$19,223","$13,527","$5,696",-,"$4,352",-,"$17,879","$1,344",-,"$1,344",$221,"$1,123",-,"$1,138",-,"$1,128","$1,452","$1,344",405,411,$2.78,$2.74
2019-09-30,"$15,105","$9,495","$5,610",-,"$3,885",-,"$13,380","$1,725",-,"$1,725",$332,"$1,393",-,"$1,425",-,"$1,418","$2,166","$1,725",404,409,$3.47,$3.44
2019-06-30,"$15,388","$10,592","$4,796",-,"$3,920",-,"$14,512",$876,-,$876,$162,$714,-,$738,-,$708,$767,$876,405,414,$1.73,$1.71
2019-03-31,"$15,091","$10,360","$4,731",-,"$3,591",-,"$13,951","$1,140",-,"$1,140",$232,$908,-,$937,-,$932,"$1,160","$1,140",409,418,$2.25,$2.22
2018-12-31,"$18,432","$13,650","$4,782",-,"$3,729",-,"$17,379","$1,053",-,"$1,053",$218,$835,-,$849,-,$842,"$1,169","$1,053",418,426,$2.02,$2.00
2018-09-30,"$16,148","$10,787","$5,361",-,"$3,523",-,"$14,310","$1,838",-,"$1,838",$184,"$1,654",-,"$1,675",-,"$1,672","$1,835","$1,838",416,425,$3.97,$3.90
2018-06-30,"$14,655","$10,946","$3,709",-,"$3,459",-,"$14,405",$250,-,$250,$68,$182,-,$200,-,$197,$320,$250,420,428,$0.46,$0.46
2018-03-31,"$13,757","$8,553","$5,204",-,"$3,511",-,"$12,064","$1,693",-,"$1,693",$352,"$1,341",-,"$1,364",-,"$1,363","$1,671","$1,693",422,431,$3.19,$3.14
2017-12-31,"$16,265","$11,633","$4,632",-,"$3,516",-,"$15,149","$1,116",-,"$1,116","$-2,758","$3,874",-,"$3,865",-,"$3,765","$1,067","$1,116",427,436,$8.73,$8.56
2017-09-30,"$16,313","$9,728","$6,585",-,"$3,564",-,"$13,292","$3,021",-,"$3,021",$800,"$2,221",-,"$2,241",-,"$2,238","$3,185","$3,021",426,435,$5.19,$5.09
2017-06-30,"$13,441","$9,766","$3,675",-,"$3,067",-,"$12,833",$608,-,$608,$125,$483,-,$496,-,$491,$765,$608,428,437,$1.13,$1.12
2017-03-31,"$13,670","$8,580","$5,090",-,"$3,348",-,"$11,928","$1,742",-,"$1,742",$395,"$1,347",-,"$1,372",-,"$1,369","$1,692","$1,742",430,439,$3.14,$3.09
2016-12-31,"$13,050","$9,642","$3,408",-,"$3,091",-,"$12,733",$317,-,$317,$35,$282,-,$293,-,$284,$233,$317,438,447,$0.68,$0.67
2016-09-30,"$16,961","$11,548","$5,413",-,"$3,098",-,"$14,646","$2,315",-,"$2,315",$501,"$1,814",-,"$1,832",-,"$1,827","$2,293","$2,315",436,444,$4.14,$4.07
2016-06-30,"$14,439","$9,645","$4,794",-,"$3,453",-,"$13,098","$1,341",-,"$1,341",$431,$910,-,$925,-,$921,"$1,598","$1,341",441,449,$2.06,$2.04
2016-03-31,"$14,329","$8,583","$5,746",-,"$4,014",-,"$12,597","$1,732",-,"$1,732",$368,"$1,364",-,"$1,369",-,"$1,336","$1,899","$1,732",445,453,$2.97,$2.93
2015-12-31,"$14,256","$10,245","$4,011",-,"$3,168",-,"$13,413",$843,-,$843,$110,$733,-,$740,-,$735,$830,$843,452,460,$1.64,$1.61
2015-09-30,"$13,599","$7,855","$5,744",-,"$3,695",-,"$11,550","$2,049",-,"$2,049",$584,"$1,465",-,"$1,467",-,"$1,465","$2,223","$2,049",451,460,$3.22,$3.16
2015-06-30,"$13,712","$8,965","$4,747",-,"$2,618",-,"$11,583","$2,129",-,"$2,129",$679,"$1,450",-,"$1,459",-,"$1,406","$1,911","$2,129",453,461,$3.07,$3.03
2015-03-31,"$15,552","$9,253","$6,299",-,"$3,551",-,"$12,804","$2,748",-,"$2,748",$699,"$2,049",-,"$2,046",-,"$2,036","$2,918","$2,748",454,463,$4.44,$4.37
2014-12-31,"$15,725","$13,249","$2,476",-,"$4,226",-,"$17,475","$-1,750",-,"$-1,750",$-294,"$-1,456",-,"$-1,451",$4,"$-1,459","$-1,573","$-1,750",459,468,$-2.64,$-2.57
2014-09-30,"$12,380","$8,961","$3,419",-,"$3,135",-,"$12,096",$284,-,$284,$-234,$518,-,$523,-,$512,$559,$284,458,467,$1.00,$0.99
2014-06-30,"$13,146","$8,355","$4,791",-,"$3,284",-,"$11,639","$1,507",-,"$1,507",$404,"$1,103",-,"$1,109",$4,"$1,090","$1,645","$1,507",459,469,$2.26,$2.22
2014-03-31,"$12,854","$8,001","$4,853",-,"$3,135",-,"$11,136","$1,718",-,"$1,718",$473,"$1,245",-,"$1,245",$4,"$1,238","$1,759","$1,718",461,470,$2.63,$2.59
2013-12-31,"$9,939","$7,624","$2,315",-,"$3,197",-,"$10,821",$-882,-,$-882,$-453,$-429,-,$-424,$-4,$-460,$-809,$-882,463,463,$-0.92,$-0.89
2013-09-30,"$11,310","$7,578","$3,732",-,"$2,206",-,"$9,784","$1,526",-,"$1,526",$497,"$1,029",-,"$1,032",$8,"$1,027","$1,703","$1,526",463,472,$2.07,$2.04
2013-06-30,"$10,041","$7,863","$2,178",-,"$2,947",-,"$10,810",$-769,-,$-769,$-275,$-494,-,$-489,$2,$-514,$-717,$-769,464,464,$-1.12,$-1.12
