,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,$362.073,$119.275,$242.798,-,$23.144,$23.891,$250.142,$111.931,$-10.282,$101.649,-,$101.649,-,$101.649,-,$95.745,-,$111.931,65,65,$1.47,$1.47
2020-09-30,$370.811,$121.014,$249.797,-,$13.31,$22.654,$241.874,$128.937,$-50.095,$78.842,-,$78.842,-,$78.842,-,$73.661,$258.607,$128.937,65,65,$1.13,$1.13
2020-06-30,$370.497,$118.782,$251.715,-,$14.952,$16.597,$250.761,$119.736,$-29.66,$90.076,-,$90.076,-,$90.076,-,$84.458,$252.553,$119.736,65,65,$1.29,$1.29
2020-03-31,$392.367,$115.902,$276.465,-,$13.982,-,$261.53,$130.837,$197.928,$328.765,-,$328.765,-,$328.765,-,$315.006,$262.299,$130.837,66,66,$4.77,$4.76
2019-12-31,$375.365,$109.74,$265.625,-,$15.531,-,$258.547,$116.818,$18.364,$135.182,-,$135.182,-,$135.182,-,$128.818,$230.143,$116.818,66,66,$1.95,$1.94
2019-09-30,$366.932,$110.726,$256.206,-,$11.345,-,$242.893,$124.039,$-18.339,$105.7,-,$105.7,-,$105.7,-,$99.335,$240.772,$124.039,66,66,$1.51,$1.51
2019-06-30,$361.635,$103.659,$257.976,-,$13.927,-,$237.075,$124.56,$-26.499,$98.061,-,$98.061,-,$98.061,-,$92.275,$239.664,$124.56,66,66,$1.40,$1.40
2019-03-31,$356.223,$106.469,$249.754,-,$13.459,-,$240.528,$115.695,$9.81,$125.505,-,$125.505,-,$125.505,-,$118.858,$231.481,$115.695,66,66,$1.81,$1.81
2018-12-31,$353.158,$106.199,$246.959,-,$16.912,-,$181.885,$171.273,$-46.833,$124.44,-,$124.44,-,$124.44,-,$117.82,$286.553,$171.273,66,66,$1.78,$1.78
2018-09-30,$350.917,$105.536,$245.381,-,$10.601,-,$237.02,$113.897,$-27.787,$86.11,-,$86.11,-,$86.11,-,$80.975,$229.663,$113.897,66,66,$1.23,$1.22
2018-06-30,$348.723,$101.928,$246.795,-,$11.125,-,$232.451,$116.272,$-9.862,$106.41,-,$106.41,-,$106.41,-,$100.44,$230.602,$116.272,66,66,$1.52,$1.52
2018-03-31,$347.255,$102.733,$244.522,-,$14.813,-,$236.708,$110.547,$-13.908,$96.639,-,$96.639,-,$96.639,-,$90.918,$224.831,$110.547,66,66,$1.38,$1.38
2017-12-31,$345.064,$103.627,$241.437,-,$10.659,-,$232.689,$112.375,$-2.713,$109.662,-,$109.662,-,$109.662,-,$103.613,$225.556,$112.375,66,66,$1.56,$1.56
2017-09-30,$344.369,$104.137,$240.232,-,$9.788,-,$231.7,$112.669,$-27.634,$85.035,-,$85.035,-,$85.035,-,$79.723,$225.447,$112.669,66,66,$1.21,$1.21
2017-06-30,$339.062,$98.265,$240.797,-,$10.337,-,$226.815,$112.247,$-36.452,$75.795,-,$75.795,-,$75.795,-,$70.759,$225.481,$112.247,66,66,$1.08,$1.08
2017-03-31,$335.404,$99.513,$235.891,-,$10.601,-,$226.173,$109.231,$78.32,$187.551,-,$187.551,-,$187.551,-,$178.964,$217.852,$109.231,66,66,$2.73,$2.72
2016-12-31,$329.038,$68.887,$260.151,-,$12.224,-,$223.518,$105.52,$98.997,$204.517,-,$204.517,-,$204.517,-,$195.569,$210.113,$105.52,65,66,$2.99,$2.98
2016-09-30,$329.171,$99.361,$229.81,-,$9.647,-,$219.759,$109.412,$-39.25,$70.162,-,$70.162,-,$70.162,-,$65.561,$212.731,$109.412,66,66,$1.00,$1.00
2016-06-30,$321.59,$96.079,$225.511,-,$9.698,-,$215.717,$105.873,$-29.049,$76.824,-,$76.824,-,$76.824,-,$72.013,$208.042,$105.873,65,66,$1.10,$1.10
2016-03-31,$314.202,$94.49,$219.712,-,$9.182,-,$214.207,$99.995,$-13.088,$86.907,-,$86.907,-,$86.907,-,$77.981,$202.151,$99.995,65,66,$1.19,$1.19
2015-12-31,$310.746,$92.141,$218.605,-,$8.867,-,$218.542,$92.204,$-6.442,$85.762,-,$85.762,-,$85.762,-,$79.624,$201.007,$92.204,65,65,$1.23,$1.22
2015-09-30,$304.626,$94.119,$210.507,-,$11.129,-,$221.937,$82.689,$-35.507,$47.182,-,$47.182,-,$47.182,-,$42.323,$191.823,$82.689,65,65,$0.65,$0.65
2015-06-30,$296.162,$90.077,$206.085,-,$9.549,-,$215.196,$80.966,$-30.424,$50.542,-,$50.542,-,$50.542,-,$45.555,$187.181,$80.966,65,65,$0.70,$0.70
2015-03-31,$282.873,$87.171,$195.702,-,$10.545,-,$207.558,$75.315,$-10.562,$64.753,-,$64.753,-,$64.753,-,$59.363,$172.836,$75.315,64,64,$0.92,$0.92
2014-12-31,$279.268,$88.62,$190.648,-,$12.258,-,$215.807,$63.461,$-18.657,$44.804,-,$44.804,-,$44.804,-,$40.174,$157.708,$63.461,57,57,$0.62,$0.61
2014-09-30,$270.873,$88.062,$182.811,-,$11.479,-,$205.735,$65.138,$-6.556,$58.582,-,$58.582,-,$58.582,-,$53.566,$160.693,$65.138,63,63,$0.85,$0.85
2014-06-30,$259.788,$83.558,$176.23,-,$9.558,-,$221.434,$38.354,$-33.708,$4.646,-,$4.646,-,$4.646,-,$1.207,$133.787,$38.354,62,62,$0.02,$0.02
2014-03-31,$161.009,$52.306,$108.703,-,$7.583,-,$126.448,$34.561,$-8.155,$26.406,-,$26.406,-,$26.406,-,$21.912,$85.921,$34.561,38,38,$0.58,$0.58
2013-12-31,$157.822,$52.392,$105.43,-,$7.593,-,$112.67,$45.152,$-25.134,$20.018,-,$20.018,-,$20.018,$16.884,$31.874,$96.377,$45.152,37,37,$0.86,$0.85
2013-09-30,$153.948,$50.322,$103.626,-,$6.263,-,$105.049,$48.899,$13.819,$62.718,-,$62.718,-,$62.718,$13.157,$68.788,$98.521,$48.899,37,37,$1.84,$1.84
2013-06-30,$150.815,$48.296,$102.519,-,$6.589,-,$102.726,$48.089,$-19.104,$28.985,-,$28.985,-,$28.985,$0.59,$24.946,$97.723,$48.089,37,37,$0.67,$0.67
2013-03-31,$148.005,$48.027,$99.978,-,$6.239,-,$101.44,$46.565,$-17.404,$29.161,-,$29.161,-,$29.161,$0.542,$25.203,$94.418,$46.565,37,37,$0.68,$0.68
2012-12-31,$137.084,$44.513,$92.571,-,$8.133,-,$93.709,$43.375,$4.534,$47.909,-,$47.909,-,$47.909,$1.728,$43.793,$89.577,$43.375,35,35,$1.22,$1.22
2012-09-30,$137.59,$46.715,$90.875,-,$5.276,-,$94.888,$42.702,$-22.652,$20.05,-,$20.05,-,$20.05,$0.172,$16.219,$86.923,$42.702,36,36,$0.46,$0.45
2012-06-30,$132.561,$44.028,$88.533,-,$5.764,-,$91.593,$40.968,$1.522,$42.49,-,$42.49,-,$42.49,-,$37.078,$83.939,$40.968,35,35,$1.07,$1.07
2012-03-31,$127.918,$41.804,$86.114,-,$5.4,-,$87.938,$39.98,$-22.776,$17.204,-,$17.204,-,$17.204,$10.037,$22.722,$81.957,$39.98,34,34,$0.67,$0.67
2011-12-31,$119.516,$39.913,$79.603,-,$5.069,-,$83.202,$36.314,$-23.725,$12.589,-,$12.589,-,$12.589,$5.282,$13.938,$77.191,$36.314,33,33,$0.42,$0.42
2011-09-30,$119.166,$42.014,$77.152,-,$4.966,-,$84.861,$34.305,$-22.541,$11.764,-,$11.764,-,$11.764,$-0.679,$7.687,$73.937,$34.305,33,33,$0.23,$0.23
2011-06-30,$116.326,$40.844,$75.482,-,$5.385,-,$83.479,$32.847,$-22.345,$10.502,-,$10.502,-,$10.502,$5.551,$10.325,$71.35,$32.847,32,32,$0.32,$0.32
2011-03-31,$112.432,$39.349,$73.083,-,$5.274,-,$81.281,$31.151,$-19.048,$12.103,-,$12.103,-,$12.103,$0.404,$8.418,$69.604,$31.151,31,32,$0.27,$0.27
2010-12-31,$104.583,$36.442,$68.141,-,$5.243,$-0.687,$78.106,$26.477,$-19.137,$7.34,-,$7.34,-,$7.34,$1.289,$4.778,$62.904,$26.477,30,30,$0.16,$0.16
2010-09-30,$104.327,$37.706,$66.621,-,$6.175,$-1.615,$78.204,$26.123,$-15.863,$10.26,-,$10.26,-,$10.26,$0.166,$6.377,$54.48,$26.123,30,30,$0.21,$0.21
2010-06-30,$100.185,$34.817,$65.368,-,$6.219,-,$73.035,$27.15,$-13.446,$13.704,-,$13.704,-,$13.704,$0.165,$9.482,$27.15,$27.15,29,29,$0.32,$0.32
2010-03-31,$101.184,$34.199,$66.985,-,$5.618,-,$70.304,$30.88,$-13.022,$17.858,-,$17.858,-,$17.858,-,$13.127,$30.88,$30.88,29,29,$0.45,$0.45
2009-12-31,$98.444,$35.639,$62.805,-,$9.891,$3.772,$76.163,$22.281,$-15.367,$6.914,-,$6.914,-,$6.914,$3.686,$6.781,$22.281,$22.281,27,30,$0.18,$0.21
2009-09-30,$101.694,$36.109,$65.585,-,$6.086,$-11.104,$83.142,$18.552,$-18.527,$0.025,-,$0.025,-,$0.025,$2.324,$21.739,$18.552,$18.552,28,30,$0.79,$0.74
2009-06-30,$103.632,$33.833,$69.799,-,$5.852,-,$68.588,$35.044,$-18.484,$16.56,-,$16.56,-,$16.56,$0.892,$11.415,$35.044,$35.044,27,27,$0.43,$0.43
2009-03-31,$105.111,$33.123,$71.988,-,$6.233,$-5.752,$74.073,$31.038,$-10.255,$20.783,-,$20.783,-,$20.783,$2.555,$42.265,$31.038,$31.038,26,29,$1.61,$1.53
2008-12-31,$103.677,$33.698,$69.979,-,$8.023,-,$70.03,$33.647,$-12.126,$21.521,-,$21.521,-,$21.521,$4.441,$17.953,$33.647,$33.647,25,25,$0.70,$0.70
2008-09-30,$103.253,$34.008,$69.245,-,$6.524,-,$68.244,$35.009,$-15.5,$19.509,-,$19.509,-,$19.509,$-0.243,$11.421,$35.009,$35.009,25,25,$0.45,$0.45
2008-06-30,$101.547,$32.961,$68.586,-,$6.512,-,$67.037,$34.51,$-17.964,$16.546,-,$16.546,-,$16.546,$-0.228,$8.745,$34.51,$34.51,25,25,$0.35,$0.35
2008-03-31,$99.957,$31.75,$68.207,-,$6.625,-,$65.141,$34.816,$-11.741,$23.075,-,$23.075,-,$23.075,$-0.226,$14.78,$34.816,$34.816,25,25,$0.60,$0.59
2007-12-31,$92.215,$29.876,$62.339,-,$8.154,-,$63.417,$28.798,$-9.007,$19.791,-,$19.791,-,$19.791,$121.229,$47.749,$28.798,$28.798,25,25,$1.88,$1.86
2007-09-30,$96.28,$31.134,$65.146,-,$6.415,-,$62.419,$33.861,$-21.818,$12.043,-,$12.043,-,$12.043,$0.265,$9.997,$33.861,$33.861,25,26,$0.40,$0.39
2007-06-30,$95.548,$30.871,$64.677,-,$6.008,-,$62.187,$33.361,$-22.232,$11.129,-,$11.129,-,$11.129,$1.058,$9.877,$33.361,$33.361,24,25,$0.40,$0.39
2007-03-31,$90.706,$29.594,$61.112,-,$6.096,-,$57.523,$33.183,$-19.409,$13.774,-,$13.774,-,$13.774,$23.772,$35.303,$33.183,$33.183,23,24,$1.51,$1.46
2006-12-31,$77.776,$23.544,$54.232,-,$7.066,-,$49.39,$28.386,$-20.236,$8.15,$0.2,$7.95,-,$7.95,$9.487,$15.06,$28.386,$28.386,23,24,$0.65,$0.62
2006-09-30,$88.722,$29.797,$58.925,-,$5.289,-,$55.761,$32.961,$-21.679,$11.282,$0.15,$11.132,-,$11.132,$1.345,$10.686,$32.961,$32.961,23,24,$0.46,$0.45
2006-06-30,$84.547,$28.407,$56.14,-,$4.98,$-0.8,$54.591,$29.956,$-23.2,$6.756,$0.138,$6.618,-,$6.618,$15.894,$22.023,$29.956,$29.956,23,23,$0.96,$0.95
2006-03-31,$83.057,$28.83,$54.227,-,$4.899,$-0.97,$54.715,$28.342,$-21.267,$7.075,$0.037,$7.038,-,$7.038,$3.284,$9.834,$28.342,$28.342,23,23,$0.43,$0.43
2005-12-31,$65.258,$21.795,$43.463,-,$5.574,$-2.927,$45.657,$19.601,$-11.698,$7.903,$0.152,$7.751,-,$1.36,$3.853,$4.725,$19.601,$19.601,23,23,$0.21,$0.20
2005-09-30,$83.482,$28.32,$55.162,-,$4.56,$-1.4,$55.054,$28.428,$-18.604,$9.824,$1.185,$8.639,-,$8.639,$0.108,$8.259,$28.428,$28.428,23,23,$0.36,$0.35
2005-06-30,$80.593,$27.295,$53.298,-,$4.573,$-1.5,$53.974,$26.619,$-18.358,$8.261,$1.1,$7.161,$5.276,$12.437,$26.441,$38.39,$26.619,$26.619,23,23,$1.66,$1.64
2005-03-31,$84.853,$27.069,$57.784,-,$4.441,-,$51.565,$33.288,$-9.365,$23.923,$0.101,$23.822,$1.115,$24.937,$1.941,$26.389,$33.288,$33.288,23,23,$1.15,$1.13
