,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,671",$44,"$1,627",-,$392,$-161,$891,$780,$-106,$674,$146,$528,-,$528,-,$526,"$1,037",$780,552,555,$0.94,$0.94
2020-09-30,"$1,411",$37,"$1,374",-,$341,$-131,$784,$627,$-44,$583,$189,$394,-,$394,-,$390,$807,$627,548,551,$0.71,$0.71
2020-06-30,"$1,395",$34,"$1,361",-,$313,$-126,$651,$744,$-71,$673,$145,$528,-,$528,-,$523,$901,$744,546,549,$0.96,$0.95
2020-03-31,"$1,559",$29,"$1,530",-,$327,$-131,$677,$882,$-46,$836,$178,$658,-,$658,-,$650,"$1,039",$882,552,555,$1.18,$1.17
2019-12-31,"$1,298",$28,"$1,270",-,$319,$-123,$676,$622,$-35,$587,$134,$453,-,$453,-,$448,$811,$622,561,565,$0.80,$0.79
2019-09-30,"$1,336",$35,"$1,301",-,$294,$-126,$630,$706,$-66,$640,$103,$537,-,$537,-,$529,$864,$706,559,563,$0.95,$0.94
2019-06-30,"$1,298",$29,"$1,269",-,$300,$-113,$618,$680,$-52,$628,$150,$478,-,$478,-,$472,$837,$680,563,566,$0.84,$0.84
2019-03-31,"$1,270",$33,"$1,237",-,$290,$-107,$605,$665,$-39,$626,$134,$492,-,$492,-,$484,$823,$665,568,570,$0.85,$0.85
2018-12-31,"$1,308",$40,"$1,268",-,$304,$-112,$632,$676,$62,$738,$119,$619,-,$619,-,$611,$833,$676,575,579,$1.07,$1.07
2018-09-30,"$1,200",$32,"$1,168",-,$288,$-107,$598,$602,$-48,$554,$89,$465,-,$465,-,$458,$750,$602,572,576,$0.80,$0.79
2018-06-30,"$1,246",$29,"$1,217",-,$280,$-108,$591,$655,$-44,$611,$149,$462,-,$462,-,$455,$798,$655,578,581,$0.79,$0.78
2018-03-31,"$1,225",$30,"$1,195",-,$273,$-105,$575,$650,$-33,$617,$143,$474,-,$474,-,$464,$788,$650,582,586,$0.80,$0.79
2017-12-31,"$1,146",$27,"$1,119",-,$267,$-103,$554,$592,$79,$671,$-568,"$1,239",-,"$1,239",-,"$1,233",$723,$592,589,594,$2.10,$2.07
2017-09-30,"$1,146",$30,"$1,116",-,$272,$-99,$550,$596,$-33,$563,$186,$377,-,$377,-,$371,$724,$596,588,592,$0.63,$0.63
2017-06-30,"$1,180",$32,"$1,148",-,$274,$-97,$571,$609,$-42,$567,$140,$427,-,$427,-,$419,$751,$609,591,595,$0.71,$0.71
2017-03-31,"$1,166",$32,"$1,134",-,$288,$-98,$584,$582,$143,$725,$214,$511,-,$511,-,$503,$716,$582,594,599,$0.85,$0.84
2016-12-31,"$1,151",$36,"$1,115",-,$278,$-97,$588,$563,$-19,$544,$177,$367,-,$367,-,$360,$703,$563,595,599,$0.60,$0.60
2016-09-30,"$1,078",$32,"$1,046",-,$267,$-93,$604,$474,$-31,$443,$93,$350,-,$350,-,$344,$655,$474,596,600,$0.58,$0.57
2016-06-30,"$1,129",$37,"$1,092",-,$266,$-92,$578,$551,$-35,$516,$153,$363,-,$363,-,$357,$697,$551,595,599,$0.60,$0.60
2016-03-31,"$1,154",$32,"$1,122",-,$258,$-92,$570,$584,$-44,$540,$163,$377,-,$377,-,$369,$727,$584,595,598,$0.62,$0.62
2015-12-31,$875,$37,$838,-,$200,$-56,$457,$418,$-27,$391,$18,$373,-,$373,-,$370,$516,$418,556,559,$0.66,$0.66
2015-09-30,$816,$37,$779,-,$174,$-49,$376,$440,$-17,$423,$113,$310,-,$310,-,$306,$534,$440,550,555,$0.55,$0.55
2015-06-30,$797,$32,$765,-,$173,$-47,$367,$430,$-32,$398,$109,$289,-,$289,-,$283,$512,$430,555,560,$0.51,$0.51
2015-03-31,$850,$33,$817,-,$180,$-51,$388,$462,$-21,$441,$118,$323,-,$323,-,$315,$539,$462,560,560,$0.56,$0.56
2014-12-31,$800,$31,$769,-,$183,$-53,$400,$400,$12,$412,$118,$294,-,$294,-,$288,$476,$400,570,573,$0.51,$0.51
2014-09-30,$745,$47,$698,-,$181,$-45,$415,$330,$-17,$313,$90,$223,-,$223,$-10,$206,$399,$330,570,570,$0.36,$0.36
2014-06-30,$750,$49,$701,-,$191,$-43,$423,$327,$-7,$320,$93,$227,-,$227,$8,$226,$394,$327,575,580,$0.39,$0.39
2014-03-31,$797,$54,$743,-,$180,$-47,$406,$391,$-29,$362,$101,$261,-,$261,$13,$261,$457,$391,575,580,$0.46,$0.45
2013-12-31,$536,$31,$505,-,$132,$-27,$373,$163,$-260,$-97,$23,$-120,-,$-120,-,$-176,$212,$163,390,395,$-0.53,$-0.53
2013-09-30,$338,$7,$331,-,$70,$-13,$136,$202,$-9,$193,$48,$145,-,$145,-,$141,$237,$202,365,370,$0.39,$0.38
2013-06-30,$372,$8,$364,-,$76,$-12,$147,$225,$-8,$217,$59,$158,-,$158,-,$154,$258,$225,365,365,$0.42,$0.42
2013-03-31,$352,$8,$344,-,$75,$-11,$152,$200,$-9,$191,$54,$137,-,$137,-,$135,$232,$200,365,365,$0.37,$0.37
2012-12-31,$323.406,$7.259,$316.147,-,$64.824,$-11.465,$131.055,$192.351,$-8.649,$183.702,$50.886,$132.816,-,$132.816,-,$129.896,$223.249,$192.351,365,365,$0.36,$0.35
2012-09-30,$323.187,$7.813,$315.374,-,$69.934,$-11.073,$129.136,$194.051,$-9.392,$184.659,$50.552,$134.107,-,$134.107,-,$131.082,$227.96,$194.051,364,367,$0.36,$0.36
2012-06-30,$351.213,$8.526,$342.687,-,$74.242,$-11.76,$135.797,$215.416,$-8.852,$206.564,$61.266,$145.298,-,$145.298,-,$143.157,$248.572,$215.416,364,367,$0.39,$0.39
2012-03-31,$365.194,$9.402,$355.792,-,$79,$-11.702,$140.012,$225.182,$-10.107,$215.075,$65.296,$149.779,-,$149.779,-,$147.865,$258.219,$225.182,363,366,$0.41,$0.40
2011-12-31,$326.724,$10.03,$316.694,-,$70.585,$-12.114,$131.978,$194.746,$-10.777,$183.969,$53.443,$130.526,-,$130.526,-,$127.1,$221.111,$194.746,365,370,$0.35,$0.34
2011-09-30,$340.778,$8.743,$332.035,-,$72.022,$-12.316,$136.729,$204.049,$-7.998,$196.051,$59.103,$136.948,-,$136.948,-,$132.631,$238.592,$204.049,366,369,$0.36,$0.36
2011-06-30,$325.218,$8.422,$316.796,-,$70.693,$-12.045,$134.336,$190.882,$-7.194,$183.688,$59.316,$124.372,-,$124.372,-,$121.365,$225.247,$190.882,367,371,$0.33,$0.33
2011-03-31,$334.28,$7.805,$326.475,-,$70.7,$-11.525,$130.957,$203.323,$-7.031,$196.292,$66.138,$130.154,-,$130.154,-,$128.904,$238.05,$203.323,367,371,$0.35,$0.35
2010-12-31,$285.023,$7.757,$277.266,-,$22.809,-,$126.372,$158.651,$-8.97,$149.681,$47.872,$101.809,-,$101.809,-,$99.132,$193.657,$158.651,368,372,$0.27,$0.27
2010-09-30,$287.146,$8.262,$278.884,-,$88.568,-,$135.588,$151.558,$-4.317,$147.241,$47.328,$99.913,-,$99.913,-,$96.315,$184.752,$151.558,368,372,$0.26,$0.26
2010-06-30,$296.155,$8.029,$288.126,-,$80.419,-,$117.86,$178.295,$-22.479,$155.816,$53.289,$102.527,-,$102.527,-,$101.688,$207.553,$178.295,370,374,$0.27,$0.27
2010-03-31,$281.62,$8.549,$273.071,-,$80.497,-,$117.805,$163.815,$-7.08,$156.735,$53.217,$103.518,-,$103.518,-,$101.163,$193.552,$163.815,368,373,$0.27,$0.27
2009-12-31,$256.554,$9.649,$246.905,-,$35.561,-,$132.684,$123.87,$5.531,$129.401,$46.409,$82.992,-,$82.992,-,$84.254,$154.22,$123.87,365,370,$0.23,$0.23
2009-09-30,$256.264,$9.866,$246.398,-,$78.541,-,$116.275,$139.989,$-2.583,$137.406,$50.524,$86.882,-,$86.882,-,$87.454,$169.37,$139.989,366,371,$0.24,$0.24
2009-06-30,$250.417,$8.813,$241.604,-,$78.535,-,$115.456,$134.961,$-17.139,$117.822,$45.764,$72.058,-,$72.058,-,$72.058,$164.204,$134.961,364,370,$0.20,$0.19
2009-03-31,$231.553,$7.229,$224.324,-,$77.612,-,$117.754,$113.799,$-4.723,$109.076,$36.854,$72.222,-,$72.222,-,$72.222,$141.752,$113.799,363,368,$0.20,$0.20
2008-12-31,$207.26,$6.716,$200.544,-,$77.161,-,$109.933,$97.327,$-16.171,$81.156,$32.301,$48.855,-,$48.855,-,$48.855,$124.148,$97.327,356,361,$0.13,$0.13
2008-09-30,$201.444,$9.089,$192.355,-,$58.812,-,$82.302,$119.142,$-0.86,$118.282,$43.319,$74.963,-,$74.963,-,$74.963,$134.062,$119.142,357,362,$0.21,$0.21
