,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$7,855",$518,"$7,337",-,"$4,265",-,"$4,791","$3,064",-,"$3,064",$496,"$2,568",-,"$2,568",$-2,"$2,485",-,-,458,459,$5.43,$5.43
2020-09-30,"$8,041",$660,"$7,381",-,"$3,865",-,"$4,539","$3,502",-,"$3,502","$1,096","$2,406",-,"$2,406",-,"$2,319",-,-,458,459,$5.07,$5.06
2020-06-30,"$7,414",$858,"$6,556",-,"$8,000",-,"$8,874","$-1,460",-,"$-1,460",$-543,$-917,-,$-917,$-1,"$-1,009",-,-,457,457,$-2.21,$-2.21
2020-03-31,"$8,333","$1,084","$7,249",-,"$9,130",-,"$10,236","$-1,903",-,"$-1,903",$-563,"$-1,340",-,"$-1,340",-,"$-1,420",-,-,458,458,$-3.10,$-3.10
2019-12-31,"$8,631","$1,204","$7,427",-,"$5,951",-,"$7,183","$1,448",-,"$1,448",$270,"$1,178",-,"$1,178",$-2,"$1,041",-,-,468,470,$2.26,$2.26
2019-09-30,"$8,297","$1,338","$6,959",-,"$5,230",-,"$6,593","$1,704",-,"$1,704",$375,"$1,329",-,"$1,329",$4,"$1,270",-,-,470,472,$2.71,$2.69
2019-06-30,"$8,454","$1,330","$7,124",-,"$5,092",-,"$6,451","$2,003",-,"$2,003",$387,"$1,616",-,"$1,616",$9,"$1,533",-,-,471,473,$3.26,$3.24
2019-03-31,"$8,384","$1,301","$7,083",-,"$5,334",-,"$6,665","$1,719",-,"$1,719",$309,"$1,410",-,"$1,410",$2,"$1,348",-,-,469,472,$2.87,$2.86
2018-12-31,"$8,241","$1,228","$7,013",-,"$5,727",-,"$6,998","$1,243",-,"$1,243",$-21,"$1,264",-,"$1,264",$-3,"$1,172",-,-,480,483,$2.51,$2.50
2018-09-30,"$8,071","$1,109","$6,962",-,"$4,997",-,"$6,150","$1,921",-,"$1,921",$420,"$1,501",-,"$1,501",$1,"$1,440",-,-,478,481,$3.01,$2.99
2018-06-30,"$8,237","$1,045","$7,192",-,"$4,657",-,"$5,745","$2,492",-,"$2,492",$575,"$1,917",-,"$1,917",$-11,"$1,814",-,-,485,488,$3.74,$3.71
2018-03-31,"$7,828",$919,"$6,909",-,"$5,203",-,"$6,166","$1,662",-,"$1,662",$319,"$1,343",-,"$1,343",$3,"$1,284",-,-,487,491,$2.64,$2.62
2017-12-31,"$7,804",$791,"$7,013",-,"$5,644",-,"$6,496","$1,308",-,"$1,308","$2,170",$-862,-,$-862,$-109,"$-1,043",-,-,484,489,$-2.16,$-2.13
2017-09-30,"$7,705",$720,"$6,985",-,"$5,339",-,"$6,120","$1,585",-,"$1,585",$448,"$1,137",-,"$1,137",$-30,"$1,047",-,-,485,489,$2.16,$2.14
2017-06-30,"$7,359",$655,"$6,704",-,"$5,153",-,"$5,869","$1,490",-,"$1,490",$443,"$1,047",-,"$1,047",$-11,$948,-,-,484,488,$1.96,$1.94
2017-03-31,"$7,131",$596,"$6,535",-,"$5,364",-,"$6,022","$1,109",-,"$1,109",$314,$795,-,$795,$15,$752,-,-,482,488,$1.56,$1.54
2016-12-31,"$7,128",$562,"$6,566",-,"$5,330",-,"$5,993","$1,135",-,"$1,135",$342,$793,-,$793,$-2,$710,-,-,505,510,$1.49,$1.46
2016-09-30,"$6,978",$517,"$6,461",-,"$4,860",-,"$5,466","$1,512",-,"$1,512",$496,"$1,016",-,"$1,016",$-11,$962,-,-,501,506,$1.92,$1.90
2016-06-30,"$6,732",$478,"$6,254",-,"$4,792",-,"$5,365","$1,367",-,"$1,367",$424,$943,-,$943,$-1,$871,-,-,512,517,$1.70,$1.69
2016-03-31,"$6,681",$461,"$6,220",-,"$4,649",-,"$5,211","$1,470",-,"$1,470",$452,"$1,018",-,"$1,018",$-5,$970,-,-,524,528,$1.85,$1.84
2015-12-31,"$6,617",$423,"$6,194",-,"$4,757",-,"$5,283","$1,334",-,"$1,334",$426,$908,-,$908,$12,$848,-,-,542,548,$1.60,$1.59
2015-09-30,"$6,304",$404,"$5,900",-,"$4,146",-,"$4,656","$1,648",-,"$1,648",$530,"$1,118",-,"$1,118",$-4,"$1,079",-,-,541,546,$2.00,$1.98
2015-06-30,"$6,072",$400,"$5,672",-,"$4,325",-,"$4,836","$1,236",-,"$1,236",$384,$852,-,$852,$11,$830,-,-,546,552,$1.52,$1.50
2015-03-31,"$6,045",$398,"$5,647",-,"$3,874",-,"$4,382","$1,663",-,"$1,663",$529,"$1,134",-,"$1,134",$19,"$1,115",-,-,550,557,$2.03,$2.00
2014-12-31,"$6,202",$389,"$5,813",-,"$4,270",-,"$4,782","$1,420",-,"$1,420",$450,$970,-,$970,$29,$974,-,-,563,572,$1.76,$1.73
2014-09-30,"$6,029",$390,"$5,639",-,"$3,848",-,"$4,368","$1,661",-,"$1,661",$536,"$1,125",-,"$1,125",$-44,"$1,056",-,-,560,568,$1.89,$1.86
2014-06-30,"$5,865",$397,"$5,468",-,"$3,547",-,"$4,080","$1,785",-,"$1,785",$581,"$1,204",-,"$1,204",$-10,"$1,177",-,-,568,578,$2.07,$2.04
2014-03-31,"$5,773",$403,"$5,370",-,"$3,524",-,"$4,070","$1,703",-,"$1,703",$579,"$1,124",-,"$1,124",$30,"$1,136",-,-,571,580,$1.99,$1.96
2013-12-31,"$5,960",$416,"$5,544",-,"$4,026",-,"$4,608","$1,352",-,"$1,352",$477,$875,-,$875,$-23,$835,-,-,580,588,$1.45,$1.43
2013-09-30,"$6,089",$438,"$5,651",-,"$3,797",-,"$4,396","$1,693",-,"$1,693",$575,"$1,118",-,"$1,118",$-13,"$1,087",-,-,582,591,$1.87,$1.84
2013-06-30,"$6,095",$457,"$5,638",-,"$3,613",-,"$4,237","$1,858",-,"$1,858",$631,"$1,227",-,"$1,227",$-119,"$1,091",-,-,582,589,$1.88,$1.85
2013-03-31,"$6,032",$481,"$5,551",-,"$3,699",-,"$4,357","$1,675",-,"$1,675",$541,"$1,134",-,"$1,134",$-78,"$1,038",-,-,581,586,$1.79,$1.77
2012-12-31,"$6,211",$587,"$5,624",-,"$4,333",-,"$5,111","$1,100",-,"$1,367",$544,$823,-,$823,$-5,$801,-,-,561,567,$1.24,$1.22
