,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,$923,-,$923,-,$507,-,$660,$263,$-82,$181,$36,$145,-,$145,-,$145,$416,$263,181,182,$0.79,$0.80
2020-09-30,"$1,079",-,"$1,079",-,$492,-,$646,$433,$-81,$352,$88,$264,-,$264,-,$264,$587,$433,181,182,$1.46,$1.46
2020-06-30,$931,-,$931,-,$466,-,$618,$313,$-81,$232,$56,$176,-,$176,-,$176,$465,$313,181,181,$0.97,$0.97
2020-03-31,$844,-,$844,-,$460,-,$605,$239,$-80,$159,$35,$124,-,$124,-,$124,$384,$239,181,181,$0.69,$0.68
2019-12-31,$902,-,$902,-,$483,$-43,$678,$224,$-88,$136,$38,$98,-,$98,-,$98,$376,$224,181,181,$0.55,$0.54
2019-09-30,"$1,013",-,"$1,013",-,$463,-,$607,$406,$-88,$318,$78,$240,-,$240,-,$240,$550,$406,181,181,$1.33,$1.33
2019-06-30,$882,-,$882,-,$444,$6,$580,$302,$-75,$227,$57,$170,-,$170,-,$170,$444,$302,181,181,$0.94,$0.94
2019-03-31,$813,-,$813,-,$434,$3,$575,$238,$-86,$152,$39,$113,-,$113,-,$113,$382,$238,181,181,$0.62,$0.62
2018-12-31,$850,-,$850,-,$461,-,$602,$248,$-78,$170,$58,$112,-,$112,-,$112,$389,$248,180,180,$0.62,$0.62
2018-09-30,$976,-,$976,-,$461,$-39,$641,$335,$-80,$255,$70,$185,-,$185,-,$187,$476,$335,181,181,$1.04,$1.04
2018-06-30,$853,-,$853,-,$417,-,$551,$302,$-80,$222,$60,$162,-,$162,-,$162,$436,$302,179,179,$0.90,$0.90
2018-03-31,$761,-,$761,-,$417,$2,$544,$217,$-77,$140,$34,$106,-,$106,-,$106,$346,$217,178,179,$0.60,$0.59
2017-12-31,$821,-,$821,-,$433,$7,$540,$281,$-80,$201,$202,$-1,-,$-1,-,$-1,$395,$281,178,179,$-0.01,-
2017-09-30,$936,-,$936,-,$383,$7,$504,$432,$-92,$340,$137,$203,-,$203,-,$203,$560,$432,178,179,$1.14,$1.13
2017-06-30,$844,-,$844,-,$410,$2,$534,$310,$-84,$226,$95,$131,-,$131,-,$131,$436,$310,178,179,$0.74,$0.73
2017-03-31,$756,-,$756,-,$402,-,$526,$230,$-85,$145,$52,$93,-,$93,-,$93,$354,$230,178,179,$0.52,$0.52
2016-12-31,$802,-,$802,-,$431,$2,$549,$253,$-87,$166,$65,$101,-,$101,-,$101,$373,$253,178,179,$0.57,$0.56
2016-09-30,$930,-,$930,-,$497,$5,$611,$319,$-76,$243,$95,$148,-,$148,-,$148,$438,$319,178,178,$0.83,$0.83
2016-06-30,$827,-,$827,-,$415,$2,$528,$299,$-74,$225,$88,$137,-,$137,-,$137,$414,$299,178,178,$0.77,$0.77
2016-03-31,$743,-,$743,-,$414,$1,$529,$214,$-78,$136,$54,$82,-,$82,-,$82,$330,$214,178,179,$0.46,$0.46
2015-12-31,$783,-,$783,-,$439,$1,$551,$232,$-74,$158,$59,$99,-,$99,-,$99,$345,$232,179,180,$0.55,$0.56
2015-09-30,$896,-,$896,-,$424,-,$535,$361,$-74,$287,$113,$174,-,$174,-,$174,$472,$361,179,180,$0.97,$0.96
2015-06-30,$782,-,$782,-,$396,$1,$504,$278,$-74,$204,$81,$123,-,$123,-,$123,$387,$278,180,180,$0.69,$0.68
2015-03-31,$698,-,$698,-,$388,$1,$494,$204,$-71,$133,$53,$80,-,$80,-,$80,$311,$204,179,180,$0.45,$0.44
2014-12-31,$731.05,-,$731.05,-,$403.347,$1.385,$507.564,$223.486,$-74.154,$149.332,$55.227,$94.105,-,$94.105,$-0.712,$93.393,$328.436,$223.486,179,180,$0.52,$0.51
2014-09-30,$846.169,-,$846.169,-,$402.155,$0.06,$508.884,$337.285,$-73.472,$263.813,$107.205,$156.608,-,$156.608,$-4.423,$152.185,$444.395,$337.285,179,180,$0.85,$0.85
2014-06-30,$754.778,-,$754.778,-,$394.651,$0.345,$499.991,$254.787,$-72.284,$182.503,$72.329,$110.174,-,$110.174,$-0.875,$109.299,$360.998,$254.787,179,180,$0.61,$0.61
2014-03-31,$679.003,-,$679.003,-,$385.847,$0.21,$491.561,$187.442,$-73.09,$114.352,$45.239,$69.113,-,$69.113,$-0.99,$68.123,$293.171,$187.442,179,179,$0.38,$0.38
2013-12-31,$696.408,-,$696.408,-,$373.764,$-0.44,$477.694,$218.714,$-115.527,$103.187,$41.002,$62.185,-,$62.185,$-2.756,$59.429,$323.838,$218.714,178,179,$0.34,$0.33
2013-09-30,$822.19,-,$822.19,-,$395.761,$-0.768,$499.024,$323.166,$-74.883,$248.283,$98.374,$149.909,-,$149.909,$0.756,$150.665,$424.778,$323.166,178,179,$0.85,$0.84
2013-06-30,$724.265,-,$724.265,-,$381.126,$0.114,$482.378,$241.887,$-74.168,$167.719,$66.456,$101.263,-,$101.263,-,$101.263,$342.502,$241.887,178,179,$0.57,$0.57
2013-03-31,$636.137,-,$636.137,-,$372.349,$0.094,$471.904,$164.233,$-75.422,$88.811,$31.168,$57.643,-,$57.643,-,$57.643,$263.882,$164.233,177,178,$0.32,$0.32
2012-12-31,$657.95,-,$657.95,-,$392.287,$0.181,$491.856,$166.094,$-72.639,$93.455,$39.879,$53.576,-,$53.576,$1.902,$55.478,$265.427,$166.094,176,178,$0.31,$0.31
2012-09-30,$831.815,-,$831.815,-,$407.987,$0.031,$504.175,$327.64,$-72.616,$255.024,$100.913,$154.111,-,$154.111,$-0.299,$153.812,$423.859,$327.64,177,178,$0.87,$0.86
2012-06-30,$745.607,-,$745.607,-,$382.859,$0.213,$474.975,$270.632,$-73.367,$197.265,$80.602,$116.663,-,$116.663,$-9.637,$107.026,$362.961,$270.632,176,177,$0.61,$0.60
2012-03-31,$618.554,-,$618.554,-,$367.125,$0.413,$458.816,$159.738,$-75.093,$84.645,$35.393,$49.252,-,$49.252,$-7.498,$41.754,$251.842,$159.738,176,177,$0.24,$0.24
2011-12-31,$639.779,-,$639.779,-,$373.073,$-0.346,$462.697,$177.082,$-75.02,$102.062,$41.144,$60.918,-,$60.918,$3.93,$64.848,$266.36,$177.082,175,177,$0.37,$0.36
2011-09-30,$760.869,-,$760.869,-,$392.772,$1.635,$479.46,$281.409,$-74.519,$206.89,$78.395,$128.495,-,$128.495,$8.927,$137.422,$369.732,$281.409,176,177,$0.78,$0.78
2011-06-30,$668.873,-,$668.873,-,$380.108,$-0.028,$467.478,$201.395,$-75.311,$126.084,$51.267,$74.817,-,$74.817,$6.293,$81.11,$288.737,$201.395,175,176,$0.46,$0.46
2011-03-31,$596.715,-,$596.715,-,$366.319,$-0.268,$453.465,$143.25,$-74.606,$68.644,$27.945,$40.699,-,$40.699,$-14.466,$26.233,$230.128,$143.25,175,176,$0.15,$0.15
2010-12-31,$604.41,-,$604.41,-,$373.296,$0.055,$452.538,$151.872,$-80.507,$71.365,$33.351,$38.014,-,$38.014,$2.14,$40.154,$235.377,$151.872,175,175,$0.22,$0.22
2010-09-30,$748.953,-,$748.953,-,$398.209,$-0.211,$483.7,$265.253,$-70.134,$195.119,$75.762,$119.357,-,$119.357,$4.757,$124.114,$349.258,$265.253,175,175,$0.71,$0.71
2010-06-30,$634.91,-,$634.91,-,$364.905,$-0.026,$447.361,$187.549,$-72.958,$114.591,$46.57,$68.021,-,$68.021,$4.73,$72.751,$268.247,$187.549,175,175,$0.42,$0.42
2010-03-31,$566.762,-,$566.762,-,$360.128,$0.071,$443.314,$123.448,$-75.099,$48.349,$18.669,$29.68,-,$29.68,$1.128,$30.808,$205.504,$123.448,175,175,$0.18,$0.18
2009-12-31,$447.58,-,$447.58,-,$228.321,$21.283,$301.424,$146.156,$-77.781,$68.375,$18.919,$49.456,-,$49.456,-,$36.371,$207.261,$146.156,168,168,$0.35,$0.35
2009-09-30,$679.956,-,$679.956,-,$391.48,$0.784,$467.685,$212.271,$-70.47,$141.801,$50.165,$91.636,-,$91.636,-,$91.636,$297.398,$212.271,175,175,$0.52,$0.52
2009-06-30,$612.74,-,$612.74,-,$382.296,$-0.01,$457.083,$155.657,$-69.531,$86.126,$34.137,$51.989,-,$51.989,-,$51.989,$239.034,$155.657,163,163,$0.32,$0.32
2009-03-31,$550.17,-,$550.17,-,$366.899,$-449.798,$887.028,$-336.858,$-65.65,$-402.508,$10.571,$-413.079,-,$-413.079,-,$-413.079,$-258.006,$-336.858,160,160,$-2.58,$-2.58
2008-12-31,$568.551,-,$568.551,-,$326.285,$-0.039,$435.141,$133.41,$-68.788,$64.622,$28.215,$36.407,-,$36.407,-,$36.407,$213.452,$133.41,160,160,$0.23,$0.23
2008-09-30,$672.193,-,$672.193,-,$391.606,$-0.457,$462.04,$210.153,$-64.447,$145.706,$57.548,$88.158,-,$88.158,-,$88.158,$289.112,$210.153,160,160,$0.55,$0.55
2008-06-30,$589.369,-,$589.369,-,$380.204,$0.8,$448.152,$141.217,$-65.553,$75.664,$30.166,$45.498,-,$45.498,-,$45.498,$219.185,$141.217,160,160,$0.28,$0.28
2008-03-31,$506.815,-,$506.815,-,$363.327,$-749.93,"$1,178.491",$-671.676,$-64.91,$-736.586,$-4.102,$-732.484,-,$-732.484,-,$-732.484,$-597.207,$-671.676,160,160,$-4.58,$-4.58
2007-12-31,$553.821,-,$553.821,-,$378.518,$-265.495,$705.261,$-151.44,$-70.471,$-221.911,$12.661,$-234.572,-,$-234.572,-,$-234.572,$-72.212,$-151.44,160,160,$-1.47,$-1.47
2007-09-30,$633.117,-,$633.117,-,$375.396,$-242.637,$688.959,$-55.842,$-64.558,$-120.4,$39.717,$-160.117,-,$-160.117,-,$-160.117,$20.622,$-55.842,160,160,$-1.00,$-1.00
2007-06-30,$558.733,-,$558.733,-,$345.325,$6.219,$408.421,$150.312,$-67.679,$82.633,$32.648,$49.985,-,$49.985,$-0.807,$49.178,$225.242,$150.312,160,160,$0.31,$0.31
