,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,152.2",$650.8,$501.4,$84.6,$181.6,-,"$1,005.3",$146.9,$-39.4,$107.5,$68.6,$38.9,-,$38.9,$8.4,$49.5,$188.9,$146.9,130,131,$0.37,$0.38
2020-09-30,"$1,084.6",$618.2,$466.4,$71.7,$187.7,-,$888.6,$196,$-47.1,$148.9,$18.4,$130.5,-,$130.5,$-18.4,$111.4,$237.5,$196,130,131,$0.86,$0.85
2020-06-30,"$1,155.3",$632.6,$522.7,$64.3,$171,-,$887.4,$267.9,$-42.9,$225,$29.2,$195.8,-,$195.8,$-10.8,$184.4,$308,$267.9,130,131,$1.42,$1.41
2020-03-31,"$1,250",$688.5,$561.5,$67.3,$189.4,-,$958.6,$291.4,$-43,$248.4,$34.7,$213.7,-,$213.7,$-7.5,$206.2,$330.5,$291.4,130,130,$1.59,$1.58
2019-12-31,"$1,197.3",$641.3,$556,$76.4,$223.8,-,"$1,085.2",$112.1,$-45.5,$66.6,$35.9,$30.7,-,$30.7,$-33.5,$-3.2,$151.1,$112.1,131,132,-,$-0.01
2019-09-30,"$1,014.3",$581.9,$432.4,$77.4,$188.3,-,$854.4,$159.9,$-40.4,$119.5,$8.7,$110.8,-,$110.8,$-21.3,$90.4,$196.5,$159.9,130,132,$0.69,$0.69
2019-06-30,"$1,206.1",$655.6,$550.5,$73.1,$196.9,-,$938.3,$267.8,$-42.8,$225,$30.6,$194.4,-,$194.4,$-18.1,$174.5,$305,$267.8,131,132,$1.32,$1.32
2019-03-31,"$1,192.1",$647.4,$544.7,$71.2,$183.9,-,$910.3,$281.8,$-37.9,$243.9,$36.3,$207.6,-,$207.6,$9.6,$215.7,$319.1,$281.8,132,133,$1.63,$1.62
2018-12-31,"$1,099.4",$607.7,$491.7,$76.8,$202.6,-,$921.9,$177.5,$-31.6,$146.1,$-10.6,$156.7,-,$156.7,$-122.1,$32.4,$216.3,$177.5,134,136,$0.24,$0.23
2018-09-30,$923.6,$528.4,$395.2,$70.1,$194.6,-,$818.5,$105.1,$-32.2,$72.9,$22,$50.9,-,$50.9,$23.9,$72.8,$142.9,$105.1,135,136,$0.54,$0.54
