,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$3,456.237","$1,852.442","$1,603.795",$375.172,$218.899,-,"$2,446.513","$1,009.724",$-29.941,$979.783,$110.554,$869.229,-,$869.229,-,$869.229,"$1,087.53","$1,009.724",144,146,$6.04,$5.96
2020-09-30,"$3,177.08","$1,670.901","$1,506.179",$355.367,$189.748,-,"$2,216.016",$961.064,$-38.792,$922.272,$98.821,$823.451,-,$823.451,-,$823.451,"$1,035.398",$961.064,145,147,$5.67,$5.59
2020-06-30,"$2,791.864","$1,511.532","$1,280.332",$338.81,$185.8,-,"$2,036.142",$755.722,$-7.553,$748.169,$51.496,$696.673,-,$696.673,-,$696.673,$828.134,$755.722,145,149,$4.80,$4.70
2020-03-31,"$2,503.625","$1,336.618","$1,167.007",$307.914,$164.979,-,"$1,809.511",$694.114,$-64.619,$629.495,$54.714,$574.781,-,$574.781,-,$574.781,$762.723,$694.114,145,148,$3.96,$3.88
2019-12-31,"$2,583.501","$1,403.857","$1,179.644",$318.861,$174.272,-,"$1,896.99",$686.511,$-13.924,$672.587,$158.077,$514.51,-,$514.51,-,$514.51,$753.616,$686.511,144,150,$3.57,$3.43
2019-09-30,"$2,165.746","$1,184.036",$981.71,$286.827,$157.428,-,"$1,628.291",$537.455,$-12.728,$524.727,$58.938,$465.789,-,$465.789,-,$465.789,$603.794,$537.455,145,151,$3.22,$3.09
2019-06-30,"$2,361.147","$1,280.256","$1,080.891",$295.578,$168.228,-,"$1,744.062",$617.085,$-7.667,$609.418,$67.593,$541.825,-,$541.825,-,$541.825,$684.699,$617.085,152,160,$3.65,$3.49
2019-03-31,"$2,439.048","$1,364.711","$1,074.337",$318.514,$190.306,-,"$1,873.531",$565.517,$20.532,$586.049,$38.659,$547.39,-,$547.39,-,$547.39,$650.652,$565.517,151,158,$3.62,$3.47
2018-12-31,"$2,522.673","$1,377.64","$1,145.033",$285.556,$169.098,-,"$1,832.294",$690.379,$-30.649,$659.73,$90.875,$568.855,-,$568.855,-,$568.855,$773.204,$690.379,155,162,$3.67,$3.51
2018-09-30,"$2,330.691","$1,272.493","$1,058.198",$291.672,$174.775,-,"$1,738.94",$591.751,$-0.377,$591.374,$58.014,$533.36,-,$533.36,-,$533.36,$672.801,$591.751,156,165,$3.43,$3.23
2018-06-30,"$3,125.928","$1,646.52","$1,479.408",$327.713,$196.5,-,"$2,170.733",$955.195,$2.954,$958.149,$-62.997,"$1,021.146",-,"$1,021.146",-,"$1,021.146","$1,041.273",$955.195,162,181,$6.35,$5.69
2018-03-31,"$2,892.115","$1,561.401","$1,330.714",$305.412,$197.791,-,"$2,064.604",$827.511,$-55.81,$771.701,$-7.099,$778.8,-,$778.8,-,$778.8,$914.089,$827.511,162,180,$4.80,$4.33
