,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$3,757","$2,140","$1,617",$100,$882,-,"$3,249",$508,$-163,$345,$67,$278,-,$278,-,$272,$633,$508,237,238,$1.14,$1.14
2020-09-30,"$3,685","$2,026","$1,659",$92,$836,-,"$3,086",$599,$-27,$572,$124,$448,-,$448,-,$442,$731,$599,237,238,$1.87,$1.86
2020-06-30,"$3,015","$1,703","$1,312",$86,$766,-,"$2,843",$172,$-46,$126,$29,$97,-,$97,$3,$102,$295,$172,237,238,$0.43,$0.43
2020-03-31,"$3,377","$1,908","$1,469",$101,$905,-,"$3,050",$327,$-8,$319,$71,$248,-,$248,-,$243,$456,$327,237,238,$1.03,$1.02
2019-12-31,"$3,672","$2,111","$1,561",$109,$894,-,"$3,249",$423,$-25,$398,$95,$303,-,$303,-,$292,$557,$423,237,238,$1.23,$1.23
2019-09-30,"$3,826","$2,181","$1,645",$107,$887,-,"$3,310",$516,$-35,$481,$109,$372,-,$372,$1,$367,$649,$516,237,239,$1.55,$1.54
2019-06-30,"$4,024","$2,288","$1,736",$111,$934,-,"$3,635",$389,$-26,$363,$86,$277,-,$277,$2,$272,$515,$389,237,238,$1.15,$1.14
2019-03-31,"$3,624","$2,073","$1,551",$105,$889,-,"$3,182",$442,$-23,$419,$102,$317,-,$317,-,$312,$560,$442,237,238,$1.32,$1.31
2018-12-31,"$3,645","$2,188","$1,457",$105,$855,-,"$3,270",$375,$-33,$342,$83,$259,-,$259,$2,$258,$502,$375,244,245,$1.09,$1.08
2018-09-30,"$3,817","$2,253","$1,564",$110,$867,-,"$3,340",$477,$-26,$451,$79,$372,-,$372,$10,$378,$599,$477,242,244,$1.56,$1.55
2018-06-30,"$4,131","$2,379","$1,752",$114,$945,-,"$3,646",$485,$-6,$479,$104,$375,-,$375,-,$371,$610,$485,245,246,$1.51,$1.51
2018-03-31,"$3,781","$2,181","$1,600",$112,$906,-,"$3,322",$459,$-38,$421,$87,$334,-,$334,$6,$334,$582,$459,250,251,$1.34,$1.33
2017-12-31,"$3,682","$2,120","$1,562",$116,$909,-,"$3,265",$417,$-40,$377,$224,$153,-,$153,$3,$151,$537,$417,256,258,$0.60,$0.60
2017-09-30,"$3,776","$2,104","$1,672",$114,$894,-,"$3,229",$547,$-24,$523,$124,$399,-,$399,$217,$610,$664,$547,256,258,$2.38,$2.36
2017-06-30,"$3,804","$2,083","$1,721",$112,$876,-,"$3,184",$620,$39,$659,$157,$502,-,$502,$-1,$496,$733,$620,257,259,$1.93,$1.92
2017-03-31,"$3,486","$1,902","$1,584",$109,$875,-,"$2,996",$490,$-44,$446,$110,$336,-,$336,$6,$337,$600,$490,258,260,$1.31,$1.30
2016-12-31,"$3,284","$1,779","$1,505",$107,$826,-,"$3,006",$278,$-159,$119,$37,$82,-,$82,$262,$340,$387,$278,266,267,$1.30,$1.30
