,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,$890,$142,$748,-,$122,$-756,"$1,085",$-195,$-154,$-349,$-124,$-225,-,$-225,-,$-224,$-109,$-195,277,279,$-0.80,$-0.79
2020-09-30,$933,$144,$789,-,$66,$-622,$922,$11,$-125,$-114,$-33,$-81,-,$-81,-,$-79,$108,$11,277,279,$-0.29,$-0.28
2020-06-30,$564,$95,$469,-,$63,$-582,$866,$-302,$-142,$-444,$-12,$-432,-,$-432,-,$-430,$-207,$-302,277,278,$-1.55,$-1.55
2020-03-31,"$1,920",$239,"$1,681",-,$60,"$-1,462","$1,852",$68,$-85,$-17,$-35,$18,-,$18,-,$18,$167,$68,277,280,$0.06,$0.06
2019-12-31,"$2,369",$312,"$2,057",-,$114,"$-1,505","$2,021",$348,$-105,$243,$67,$176,-,$176,-,$175,$462,$348,287,290,$0.62,$0.61
2019-09-30,"$2,395",$310,"$2,085",-,$107,"$-1,373","$1,876",$519,$-98,$421,$131,$290,-,$290,-,$288,$612,$519,285,288,$1.01,$1.00
2019-06-30,"$2,484",$334,"$2,150",-,$113,"$-1,473","$2,006",$478,$-116,$362,$101,$261,-,$261,-,$260,$571,$478,290,292,$0.90,$0.89
2019-03-31,"$2,204",$298,"$1,906",-,$107,"$-1,403","$1,892",$312,$-94,$218,$59,$159,-,$159,-,$158,$403,$312,293,295,$0.54,$0.54
2018-12-31,"$2,288",$329,"$1,959",-,$115,"$-1,399","$1,926",$362,$-96,$266,$41,$225,-,$225,-,$224,$468,$362,302,305,$0.75,$0.74
2018-09-30,"$2,253",$331,"$1,922",-,$109,"$-1,347","$1,868",$385,$-92,$293,$129,$164,-,$164,-,$162,$472,$385,297,300,$0.55,$0.54
2018-06-30,"$2,291",$352,"$1,939",-,$115,"$-1,339","$1,885",$406,$-108,$298,$81,$217,-,$217,-,$217,$492,$406,301,303,$0.72,$0.71
2018-03-31,"$2,074",$320,"$1,754",-,$104,"$-1,289","$1,795",$279,$-58,$221,$58,$163,-,$163,-,$161,$368,$279,316,319,$0.51,$0.51
2017-12-31,"$2,068",$334,"$1,734",-,$109,"$-1,282","$1,809",$259,$-78,$181,$-549,$730,-,$730,-,$729,$363,$259,324,327,$2.25,$2.23
2017-09-30,"$2,091",$340,"$1,751",-,$106,"$-1,230","$1,759",$332,$-76,$256,$96,$160,-,$160,-,$158,$419,$332,322,325,$0.49,$0.49
2017-06-30,"$2,076",$327,"$1,749",-,$118,"$-1,224","$1,752",$324,$-74,$250,$99,$151,-,$151,-,$150,$412,$324,327,329,$0.46,$0.46
2017-03-31,"$1,896",$268,"$1,628",-,$106,"$-1,219","$1,679",$217,$-151,$66,$18,$48,-,$48,-,$47,$306,$217,330,331,$0.14,$0.14
2016-12-31,"$1,033",$298,$735,-,$122,$-373,$873,$160,$-11,$149,$546,$-397,-,$-397,$5,$-397,$372,$160,329,329,$-1.21,$-1.20
2016-09-30,"$1,867",$325,"$1,542",-,$107,"$-1,080","$1,602",$265,$-107,$158,$69,$89,-,$89,$103,$187,$434,$265,329,331,$0.57,$0.57
2016-06-30,"$1,950",$349,"$1,601",-,$97,"$-1,140","$1,677",$273,$-110,$163,$63,$100,-,$100,$144,$239,$444,$273,329,330,$0.73,$0.72
2016-03-31,"$1,726",$307,"$1,419",-,$83,"$-1,074","$1,556",$170,$-100,$70,$-121,$191,-,$191,$119,$309,$339,$170,329,330,$0.94,$0.94
2015-12-31,"$-1,283","$-1,642",$359,-,$44,"$-1,129",$-603,$-680,$58,$-622,$-903,$281,-,$281,-,$814,$-469,$-680,329,330,$2.50,$2.49
2015-09-30,"$2,895","$1,017","$1,878",-,$145,$-899,"$2,232",$663,$-133,$530,$247,$283,-,$283,-,$279,$834,$663,329,330,$0.84,$0.84
2015-06-30,"$2,922","$1,037","$1,885",-,$221,"$-1,064","$2,495",$427,$-115,$312,$145,$167,-,$167,-,$161,$600,$427,329,330,$0.48,$0.48
2015-03-31,"$2,599","$1,002","$1,597",-,$127,$-805,"$2,109",$490,$-177,$313,$163,$150,-,$150,-,$150,$665,$490,329,329,$0.45,$0.45
2014-12-31,"$2,828","$1,035","$1,793",-,$142,"$-1,038","$2,373",$455,$-162,$293,$134,$159,-,$159,-,$158,$663,$455,328,329,$0.49,$0.49
2014-09-30,"$2,644","$1,015","$1,629",-,$119,$-906,"$2,199",$445,$-131,$314,$127,$187,-,$187,-,$183,$604,$445,328,329,$0.57,$0.57
2014-06-30,"$2,667","$1,021","$1,646",-,$133,$-920,"$2,232",$435,$-102,$333,$121,$212,-,$212,-,$209,$593,$435,328,328,$0.63,$0.63
