,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,493.536","$3,032.993","$-1,539.457",-,"$-1,487.838",$-13.252,"$1,857.104",$-363.568,$-199.304,$-562.872,$-106.904,$-455.968,-,$-455.968,-,$-412.085,$-55.426,$-363.568,494,494,$-0.91,$-0.91
2020-09-30,"$1,125.92",$729.517,$396.403,-,$613.73,$16.508,"$1,621.102",$-495.182,$-183.523,$-678.705,$-76.734,$-601.971,-,$-601.971,-,$-534.731,$-191.804,$-495.182,494,494,$-1.08,$-1.08
2020-06-30,$289.809,$374.37,$-84.561,-,$616.142,$-34.62,"$1,324.338","$-1,034.529",$-172.196,"$-1,206.725",$-270.238,$-936.487,-,$-936.487,-,$-857.257,$-727.355,"$-1,034.529",493,493,$-1.67,$-1.67
2020-03-31,"$2,252.817","$1,438.164",$814.653,-,$718.114,"$1,472.596","$1,001.972","$1,250.845",$-314.022,$936.823,$262.304,$674.519,-,$674.519,-,$806.869,"$1,577.07","$1,250.845",495,497,$1.64,$1.64
2019-12-31,"$3,185.136","$4,000.861",$-815.725,-,"$-1,425.164","$2,682.088",$225.047,"$2,960.089",$-337.763,"$2,622.326",$556.376,"$2,065.95",-,"$2,065.95",-,"$2,008.864","$3,300.96","$2,960.089",524,528,$3.85,$3.83
2019-09-30,"$3,314.382","$1,936.65","$1,377.732",-,$602.773,$-214.569,"$3,076.001",$238.381,$-239.553,$-1.172,$-7.276,$6.104,-,$6.104,-,$-37.133,$570.194,$238.381,519,519,$-0.08,$-0.08
2019-06-30,"$3,223.243","$1,904.82","$1,318.423",-,$632.485,$20.335,"$2,851.758",$371.485,$-283.582,$87.903,$11.734,$76.169,-,$76.169,-,$43.405,$716.635,$371.485,532,535,$0.08,$0.08
2019-03-31,"$3,176.911","$1,862.375","$1,314.536",-,$654.548,$26.686,"$2,806.651",$370.26,$-232.592,$137.668,$71.511,$66.157,-,$66.157,-,$31.297,$696.047,$370.26,534,538,$0.05,$0.05
2018-12-31,"$3,052.862","$3,591.464",$-538.602,-,"$-1,201.592",$-14.698,"$2,717.111",$335.75,$-237.256,$98.495,$92.735,$5.76,-,$5.76,-,$-38.667,$658.681,$335.75,544,550,$-0.04,$-0.04
2018-09-30,"$3,029.302","$1,787.426","$1,241.876",-,$561.506,$31.005,"$2,618.399",$410.903,$-220.447,$190.456,$19.046,$171.41,-,$171.41,-,$142.878,$722.132,$410.903,535,540,$0.26,$0.26
