,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$41,712","$8,847","$32,865",-,"$3,966","$-27,059","$40,367","$1,345","$4,033","$5,378","$1,236","$4,142",-,"$4,142",-,"$4,135","$2,058","$1,345",365,368,$11.40,$11.30
2020-09-30,"$40,955","$8,429","$32,526",-,"$3,301","$-26,624","$38,847","$2,108",$-304,"$1,804",$406,"$1,398",-,"$1,398",-,"$1,388","$2,810","$2,108",364,367,$3.81,$3.78
2020-06-30,"$39,265","$7,112","$32,153",-,"$3,407","$-25,611","$36,626","$2,639",$-350,"$2,289",$529,"$1,760",-,"$1,760",-,"$1,754","$3,333","$2,639",367,367,$4.77,$4.73
2020-03-31,"$38,469","$8,322","$30,147",-,"$3,398","$-24,190","$36,408","$2,061",$-664,"$1,397",$208,"$1,189",-,"$1,189",-,"$1,181","$2,754","$2,061",370,375,$3.19,$3.15
2019-12-31,"$38,245","$7,889","$30,356",-,"$3,957","$-24,103","$36,684","$1,561",$-300,"$1,261",$277,$984,-,$984,-,$977,"$2,488","$1,561",376,380,$2.64,$2.61
2019-09-30,"$38,556","$7,734","$30,822",-,"$3,413","$-24,552","$36,433","$2,123",$-360,"$1,763",$409,"$1,354",-,"$1,354",-,"$1,351","$3,036","$2,123",375,378,$3.60,$3.57
2019-06-30,"$38,819","$7,576","$31,243",-,"$3,380","$-24,963","$36,656","$2,163",$-405,"$1,758",$348,"$1,410",-,"$1,410",-,"$1,408","$3,077","$2,163",378,378,$3.73,$3.70
2019-03-31,"$37,946","$7,620","$30,326",-,"$3,303","$-24,050","$35,716","$2,230",$-442,"$1,788",$416,"$1,372",-,"$1,372",-,"$1,368","$3,127","$2,230",379,384,$3.61,$3.56
2018-12-31,"$14,300","$7,108","$7,192",-,"$3,480","$-3,017","$13,741",$559,$-331,$228,$81,$147,-,$147,-,$144,$816,$559,247,250,$0.41,$0.39
2018-09-30,"$11,457","$6,803","$4,654",-,"$2,872",$-602,"$10,325","$1,132",$-99,"$1,033",$259,$774,-,$774,-,$772,"$1,294","$1,132",243,246,$3.18,$3.14
2018-06-30,"$11,480","$6,845","$4,635",-,"$2,837",$-613,"$10,319","$1,161",$-59,"$1,102",$294,$808,-,$808,-,$806,"$1,297","$1,161",242,245,$3.32,$3.29
2018-03-31,"$11,413","$6,772","$4,641",-,"$2,745",$-561,"$10,105","$1,308",$-90,"$1,218",$301,$917,-,$917,-,$915,"$1,448","$1,308",242,246,$3.78,$3.72
