,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$8,397","$4,341","$4,056",-,"$2,357",-,"$6,698","$1,699",$-83,"$1,616",$306,"$1,310",-,"$1,310",-,"$1,303","$3,126","$1,699",254,255,$5.14,$5.12
2020-09-30,"$8,275","$4,886","$3,389",-,"$2,316",-,"$7,202","$1,073",$-87,$986,$159,$827,-,$827,-,$821,"$2,466","$1,073",253,254,$3.24,$3.23
2020-06-30,"$7,401","$5,107","$2,294",-,"$2,294",-,"$7,401",-,$-85,$-85,$-45,$-40,-,$-40,-,$-41,"$1,361",-,252,252,$-0.16,$-0.16
2020-03-31,"$7,908","$4,789","$3,119",-,"$2,315",-,"$7,104",$804,$-84,$720,$120,$600,-,$600,-,$595,"$2,185",$804,254,256,$2.34,$2.33
2019-12-31,"$8,063","$4,640","$3,423",-,"$2,266",-,"$6,906","$1,157",$-83,"$1,074",$201,$873,-,$873,-,$866,"$2,520","$1,157",260,262,$3.37,$3.33
2019-09-30,"$8,013","$5,230","$2,783",-,"$2,267",-,"$7,497",$516,$-84,$432,$36,$396,-,$396,-,$393,"$1,865",$516,259,262,$1.52,$1.50
2019-06-30,"$7,834","$4,821","$3,013",-,"$2,259",-,"$7,080",$754,$-89,$665,$108,$557,-,$557,-,$553,"$2,078",$754,261,264,$2.11,$2.10
2019-03-31,"$7,671","$4,442","$3,229",-,"$2,174",-,"$6,616","$1,055",$-88,$967,$171,$796,-,$796,-,$791,"$2,383","$1,055",263,265,$3.01,$2.99
2018-12-31,"$7,796","$4,778","$3,018",-,"$2,185",-,"$6,963",$833,$-87,$746,$125,$621,-,$621,-,$616,"$2,149",$833,267,270,$2.34,$2.32
2018-09-30,"$7,723","$4,655","$3,068",-,"$2,176",-,"$6,831",$892,$-86,$806,$97,$709,-,$709,-,$704,"$2,207",$892,266,268,$2.65,$2.62
2018-06-30,"$7,477","$4,562","$2,915",-,"$2,194",-,"$6,756",$721,$-90,$631,$107,$524,-,$524,-,$520,"$2,001",$721,269,271,$1.93,$1.92
2018-03-31,"$7,286","$4,296","$2,990",-,"$2,123",-,"$6,419",$867,$-89,$778,$109,$669,-,$669,-,$664,"$2,140",$867,271,274,$2.45,$2.42
2017-12-31,"$7,451","$4,342","$3,109",-,"$2,156",-,"$6,498",$953,$-93,$860,$309,$551,-,$551,-,$547,"$2,227",$953,276,279,$2.01,$2.00
