,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2021-01-31,"$15,646","$12,322","$3,324",$471,"$1,376",-,"$14,325","$1,321",$-25,"$1,296",$228,"$1,068",-,"$1,068",-,"$1,068","$1,524","$1,321","1,285","1,293",$0.83,$0.83
2020-10-31,"$15,258","$12,579","$2,679",$381,"$1,244",-,"$14,266",$992,$-216,$776,$108,$668,-,$668,-,$668,"$1,188",$992,"1,413","1,420",$0.49,$0.49
2020-07-31,"$14,294","$11,901","$2,393",$359,"$1,156",-,"$13,515",$779,$-28,$751,$17,$734,-,$734,-,$734,$976,$779,"1,417","1,423",$0.52,$0.52
2020-04-30,"$12,469","$9,976","$2,493",$338,"$1,216",-,"$11,643",$826,-,$826,$62,$764,-,$764,-,$764,"$1,024",$826,"1,435","1,440",$0.53,$0.53
2020-01-31,"$14,618","$11,746","$2,872",$400,"$1,290",-,"$13,753",$865,$13,$878,$200,$678,-,$678,-,$678,"$1,063",$865,"1,454","1,460",$0.47,$0.46
2019-10-31,"$15,407","$12,483","$2,924",$389,"$1,405",-,"$14,463",$944,$-452,$492,$104,$388,-,$388,-,$388,"$1,149",$944,"1,515","1,524",$0.26,$0.27
2019-07-31,"$14,603","$11,698","$2,905",$413,"$1,376",-,"$13,524","$1,079",$-831,$248,$-931,"$1,179",-,"$1,179",-,"$1,179","$1,269","$1,079","1,499","1,508",$0.79,$0.78
2019-04-30,"$14,036","$11,307","$2,729",$353,"$1,339",-,"$13,108",$928,$-45,$883,$101,$782,-,$782,-,$782,"$1,109",$928,"1,529","1,536",$0.51,$0.51
2019-01-31,"$14,710","$12,098","$2,612",$344,"$1,248",-,"$13,784",$926,$-26,$900,$97,$803,-,$803,-,$803,"$1,094",$926,"1,556","1,567",$0.52,$0.51
2018-10-31,"$15,366","$12,669","$2,697",$354,"$1,263",-,"$14,372",$994,$13,"$1,007",$-444,"$1,451",-,"$1,451",-,"$1,451","$1,134",$994,"1,615","1,634",$0.93,$0.92
2018-07-31,"$14,586","$11,898","$2,688",$347,"$1,289",-,"$13,568","$1,018",-,"$1,018",$138,$880,-,$880,-,$880,"$1,150","$1,018","1,601","1,618",$0.55,$0.54
2018-04-30,"$14,003","$11,301","$2,702",$356,"$1,318",-,"$13,097",$906,$-823,$83,$-975,"$1,058",-,"$1,058",-,"$1,058","$1,033",$906,"1,630","1,646",$0.65,$0.64
2018-01-31,"$14,517","$11,935","$2,582",$347,"$1,229",-,"$13,604",$913,$-8,$905,"$-1,033","$1,938",-,"$1,938",-,"$1,938","$1,042",$913,"1,650","1,669",$1.17,$1.16
2017-10-31,"$13,927","$11,407","$2,520",$291,"$1,328",-,"$13,188",$739,$109,$848,$188,$660,-,$660,-,$660,$830,$739,"1,688","1,702",$0.40,$0.38
2017-07-31,"$13,060","$10,633","$2,427",$289,"$1,097",-,"$12,105",$955,$-56,$899,$203,$696,-,$696,-,$696,"$1,045",$955,"1,681","1,695",$0.41,$0.41
2017-04-30,"$12,385","$10,002","$2,383",$314,"$1,090",-,"$11,567",$818,$-64,$754,$195,$559,-,$559,-,$559,$907,$818,"1,688","1,709",$0.33,$0.33
2017-01-31,"$12,684","$10,436","$2,248",$296,"$1,017",-,"$11,828",$856,$-81,$775,$164,$611,-,$611,-,$611,$940,$856,"1,704","1,721",$0.36,$0.36
2016-10-31,"$12,512","$10,221","$2,291",$318,"$1,075",-,"$11,849",$663,$347,"$1,010",$497,$513,-,$513,$-21,$492,$746,$663,"1,730","1,743",$0.28,$0.29
2016-07-31,"$11,892","$9,720","$2,172",$298,$719,-,"$10,775","$1,117",$-36,"$1,081",$238,$843,-,$843,$-60,$783,"$1,202","$1,117","1,711","1,725",$0.46,$0.45
2016-04-30,"$11,588","$9,338","$2,250",$301,"$1,002",-,"$10,747",$841,$-5,$836,$176,$660,-,$660,$-31,$629,$926,$841,"1,720","1,731",$0.37,$0.36
2016-01-31,"$12,246","$9,961","$2,285",$292,"$1,037",-,"$11,318",$928,$-94,$834,$184,$650,-,$650,$-58,$592,"$1,007",$928,"1,776","1,785",$0.33,$0.33
2015-10-31,"$25,714","$19,363","$6,351",$934,"$3,089",$-563,"$24,806",$908,$-318,$590,$-733,"$1,323",-,"$1,323",$-192,"$1,323","$1,915",$908,"1,802","1,821",$0.73,$0.73
2015-07-31,"$12,362","$10,036","$2,326",$300,"$1,058",$64,"$11,355","$1,007",$-90,$917,$217,$700,-,$700,$154,$854,"$2,030","$1,007","1,805","1,828",$0.47,$0.47
2015-04-30,"$12,977","$10,415","$2,562",$305,"$1,228",-,"$11,980",$997,$-78,$919,$186,$733,-,$733,$278,"$1,011","$2,000",$997,"1,814","1,836",$0.56,$0.55
2015-01-31,"$13,858","$11,173","$2,685",$304,"$1,222",-,"$12,740","$1,118",$-121,$997,$227,$770,-,$770,$596,"$1,366","$2,146","$1,118","1,833","1,861",$0.75,$0.73
2014-10-31,"$-26,397","$-17,983","$-8,414","$-1,273","$-4,628",-,"$-25,376","$-1,021",$89,$-932,$-173,$-759,-,$-759,-,"$1,330",$54,"$-1,021","1,882","1,912",$0.71,$0.70
2014-07-31,"$27,585","$20,974","$6,611",$887,"$3,388",-,"$26,127","$1,458",$-145,"$1,313",$328,$985,-,$985,-,$985,"$2,513","$1,458","1,870","1,899",$0.53,$0.52
2014-04-30,"$27,309","$20,704","$6,605",$873,"$3,391",-,"$25,487","$1,822",$-174,"$1,648",$375,"$1,273",-,"$1,273",-,"$1,273","$2,909","$1,822","1,890","1,916",$0.67,$0.66
2014-01-31,"$28,154","$21,736","$6,418",$811,"$3,210",-,"$26,157","$1,997",$-163,"$1,834",$409,"$1,425",-,"$1,425",-,"$1,425","$3,114","$1,997","1,907","1,935",$0.75,$0.74
2013-10-31,"$29,131","$22,437","$6,694",$729,"$3,351",-,"$27,208","$1,923",$-103,"$1,820",$406,"$1,414",-,"$1,414",-,"$1,414","$3,043","$1,923","1,934","1,950",$0.73,$0.73
2013-07-31,"$27,226","$20,859","$6,367",$797,"$3,274",-,"$25,371","$1,855",$-146,"$1,709",$319,"$1,390",-,"$1,390",-,"$1,390","$3,013","$1,855","1,929","1,948",$0.72,$0.71
2013-04-30,"$27,582","$21,055","$6,527",$815,"$3,342",-,"$25,981","$1,601",$-193,"$1,408",$331,"$1,077",-,"$1,077",-,"$1,077","$2,771","$1,601","1,935","1,947",$0.56,$0.55
2013-01-31,"$28,359","$22,029","$6,330",$794,"$3,300",-,"$26,607","$1,752",$-179,"$1,573",$341,"$1,232",-,"$1,232",-,"$1,232","$2,915","$1,752","1,953","1,956",$0.63,$0.63
2012-10-31,"$29,959","$22,711","$7,248",$909,"$3,227",-,"$36,447","$-6,488",$-188,"$-6,676",$178,"$-6,854",-,"$-6,854",-,"$-6,854","$3,560","$-6,488","1,974","1,974",$-3.46,$-3.45
2012-07-31,"$29,669","$22,820","$6,849",$854,"$3,366",-,"$38,502","$-8,833",$-224,"$-9,057",$-200,"$-8,857",-,"$-8,857",-,"$-8,857","$1,661","$-8,833","1,971","1,971",$-4.49,$-4.49
2012-04-30,"$30,693","$23,541","$7,152",$850,"$3,540",-,"$28,471","$2,222",$-243,"$1,979",$386,"$1,593",-,"$1,593",-,"$1,593","$3,507","$2,222","1,979","1,987",$0.80,$0.80
