,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$2,560","$1,654",$906,-,$46,$-281,"$1,981",$579,-,$579,$161,$418,-,$401,-,$318,-,$579,663,669,$0.48,$0.47
2020-09-30,"$2,545","$1,789",$756,-,$41,"$-1,231","$3,061",$-516,-,$-516,$-147,$-369,-,$-481,-,$-333,$-252,$-516,665,665,$-0.50,$-0.50
2020-06-30,"$2,217","$1,693",$524,-,$40,$-221,"$1,954",$263,$-158,$105,$113,$-8,-,-,$3,$-83,$534,$263,665,665,$-0.12,$-0.12
2020-03-31,"$2,338","$1,831",$507,-,$38,$-105,"$1,974",$364,$-44,$320,$89,$231,-,$229,-,$144,$632,$364,664,668,$0.22,$0.22
2019-12-31,"$2,431","$1,871",$560,-,$60,$-303,"$2,234",$197,-,$105,$50,$55,-,$-120,-,$-78,$468,$197,664,667,$-0.11,$-0.12
2019-09-30,"$2,625","$1,924",$701,-,$41,$-236,"$2,201",$424,-,$424,$130,$294,-,$298,-,$210,$686,$424,664,667,$0.32,$0.32
2019-06-30,"$2,483","$1,981",$502,-,$49,$-335,"$2,365",$118,-,$118,$57,$61,-,$66,$1,$17,$384,$118,664,667,$0.02,$0.02
2019-03-31,"$2,650","$2,064",$586,-,$46,$-186,"$2,296",$354,-,$354,$115,$239,-,$233,-,$154,$600,$354,663,667,$0.23,$0.23
2018-12-31,"$2,622","$1,976",$646,-,$58,$-95,"$2,129",$493,-,$346,$199,$147,-,$155,$26,$128,$726,$493,662,665,$0.19,$0.19
2018-09-30,"$2,837","$2,166",$671,-,$43,$-296,"$2,505",$332,-,$332,$146,$186,-,$192,$-1,$101,$590,$332,662,665,$0.15,$0.15
2018-06-30,"$2,537","$1,937",$600,-,$35,$-223,"$2,195",$342,-,$342,$132,$210,-,$224,$192,$290,$600,$342,661,664,$0.44,$0.44
2018-03-31,"$2,740","$2,084",$656,-,$56,$398,"$1,742",$998,-,$998,$231,$767,-,$778,$-1,$684,"$1,252",$998,661,663,$1.04,$1.03
2017-12-31,"$2,643","$1,998",$645,-,$60,$-501,"$2,559",$84,-,$84,$744,$-660,-,$-622,$-664,"$-1,342",$369,$84,660,660,$-2.03,$-2.03
2017-09-30,"$2,693","$2,053",$640,-,$52,$-284,"$2,389",$304,-,$304,$93,$211,-,$235,$26,$152,$607,$304,660,663,$0.23,$0.23
2017-06-30,"$2,613","$1,990",$623,-,$49,$-348,"$2,387",$226,-,$226,$86,$140,-,$142,$8,$53,$516,$226,660,662,$0.08,$0.08
2017-03-31,"$2,581","$2,024",$557,-,$54,$-346,"$2,424",$157,-,$157,$67,$90,-,$97,$1,$-24,$448,$157,659,659,$-0.04,$-0.04
2016-12-31,$239,$-373,$612,-,$59,$-809,$495,$-256,-,$-258,$-132,$-126,-,$-114,$-579,$-949,$43,$-256,660,660,$-1.44,$-1.44
2016-09-30,"$3,542","$2,854",$688,-,$40,$-354,"$3,248",$294,-,$294,$75,$219,-,$230,$-1,$175,$585,$294,659,662,$0.26,$0.26
2016-06-30,"$3,229","$2,655",$574,-,$47,$-549,"$3,251",$-22,-,$-22,$-7,$-15,-,$-8,$-379,$-482,$274,$-22,659,659,$-0.73,$-0.73
2016-03-31,"$3,271","$2,762",$509,-,$48,$-288,"$3,098",$173,-,$173,$96,$77,-,$83,$-9,$126,$463,$173,661,663,$0.19,$0.19
