,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2021-02-28,"$3,905",$447,"$3,458",$620,"$1,339",-,"$2,451","$1,454",$-21,"$1,433",$172,"$1,261",-,"$1,261",-,"$1,261","$1,650","$1,454",479,483,$2.63,$2.61
2020-11-30,"$3,424",$428,"$2,996",$558,"$1,184",-,"$2,209","$1,215",$-18,"$1,197","$-1,053","$2,250",-,"$2,250",-,"$2,250","$1,405","$1,215",481,485,$4.69,$4.63
2020-08-31,"$3,225",$427,"$2,798",$566,"$1,122",-,"$2,156","$1,069",$-9,"$1,060",$105,$955,-,$955,-,$955,"$1,260","$1,069",480,485,$1.99,$1.97
2020-05-31,"$3,128",$415,"$2,713",$532,"$1,125",-,"$2,112","$1,016",$-16,"$1,000",$-100,"$1,100",-,"$1,100",-,"$1,100","$1,204","$1,016",481,485,$2.28,$2.27
2020-02-29,"$3,091",$452,"$2,639",$532,"$1,128",-,"$2,154",$937,$-18,$919,$-36,$955,-,$955,-,$955,"$1,125",$937,482,488,$1.98,$1.96
2019-11-30,"$2,992",$453,"$2,539",$499,"$1,029",-,"$2,023",$969,$-12,$957,$106,$851,-,$851,-,$851,"$1,160",$969,486,492,$1.76,$1.74
2019-08-31,"$2,834",$416,"$2,418",$490,"$1,031",-,"$1,980",$854,$-19,$835,$42,$793,-,$793,-,$793,"$1,047",$854,486,491,$1.63,$1.61
2019-05-31,"$2,744",$407,"$2,337",$476,"$1,068",-,"$1,994",$750,$-39,$711,$78,$633,-,$633,-,$633,$937,$750,488,492,$1.30,$1.29
2019-02-28,"$2,601",$397,"$2,204",$465,$997,-,"$1,906",$695,$7,$702,$28,$674,-,$674,-,$674,$881,$695,488,494,$1.38,$1.36
2018-11-30,"$2,464.616",$359.262,"$2,105.354",$416.146,$936.201,-,"$1,744.44",$720.176,$-20.836,$699.341,$20.875,$678.466,-,$678.466,-,$678.466,$826.404,$720.177,491,498,$1.39,$1.36
2018-08-31,"$2,291.076",$295.492,"$1,995.584",$398.957,$854.147,-,"$1,572.47",$718.606,$-17.248,$701.358,$35.067,$666.291,-,$666.291,-,$666.291,$805.496,$718.606,490,497,$1.36,$1.34
2018-05-31,"$2,195.36",$281.344,"$1,914.016",$374.128,$824.255,-,"$1,496.876",$698.484,$-7.685,$690.799,$27.632,$663.167,-,$663.167,-,$663.167,$774.844,$698.484,492,498,$1.35,$1.33
2018-02-28,"$2,078.947",$258.902,"$1,820.045",$348.769,$751.397,-,"$1,376.214",$702.733,$-0.231,$702.502,$119.426,$583.076,-,$583.076,-,$583.076,$779.255,$702.733,492,499,$1.18,$1.17
