,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$65,467","$49,704","$15,763",-,-,"$-11,514","$61,950","$3,517",$-401,"$3,116",$764,"$2,352",-,"$2,352",-,"$2,212","$4,249","$3,517",949,961,$2.34,$2.30
2020-09-30,"$65,115","$49,571","$15,544",-,-,"$-10,174","$60,464","$4,651",$-395,"$4,256","$1,000","$3,256",-,"$3,256",-,"$3,172","$5,370","$4,651",950,962,$3.34,$3.30
2020-06-30,"$62,138","$42,179","$19,959",-,-,"$-10,001","$52,897","$9,241",$-430,"$8,811","$2,115","$6,696",-,"$6,696",-,"$6,637","$9,958","$9,241",949,960,$6.99,$6.91
2020-03-31,"$64,421","$48,687","$15,734",-,-,"$-10,015","$59,425","$4,996",$-437,"$4,559","$1,094","$3,465",-,"$3,465",-,"$3,382","$5,719","$4,996",949,962,$3.56,$3.52
2019-12-31,"$60,901","$45,787","$15,114",-,-,"$-9,301","$55,806","$5,095",$-437,"$4,658",$990,"$3,668",-,"$3,668",-,"$3,541","$5,813","$5,095",951,966,$3.73,$3.68
2019-09-30,"$60,351","$45,668","$14,683",-,-,"$-8,960","$55,337","$5,014",$-449,"$4,565",$936,"$3,629",-,"$3,629",-,"$3,538","$5,723","$5,014",949,963,$3.73,$3.67
2019-06-30,"$60,595","$46,782","$13,813",-,-,"$-8,415","$55,851","$4,744",$-418,"$4,326",$941,"$3,385",-,"$3,385",-,"$3,293","$5,398","$4,744",950,964,$3.47,$3.42
2019-03-31,"$60,308","$46,320","$13,988",-,-,"$-8,517","$55,476","$4,832",$-400,"$4,432",$875,"$3,557",-,"$3,557",-,"$3,467","$5,471","$4,832",958,975,$3.62,$3.56
2018-12-31,"$58,417","$44,580","$13,837",-,-,"$-8,703","$53,920","$4,497",$-374,"$4,123",$959,"$3,164",-,"$3,164",-,"$3,040","$5,134","$4,497",963,983,$3.16,$3.10
2018-09-30,"$56,556","$42,876","$13,680",-,-,"$-8,479","$51,966","$4,590",$-353,"$4,237",$953,"$3,284",-,"$3,284",-,"$3,188","$5,201","$4,590",962,983,$3.31,$3.24
2018-06-30,"$56,086","$42,898","$13,188",-,-,"$-8,386","$51,882","$4,204",$-344,"$3,860",$850,"$3,010",-,"$3,010",-,"$2,922","$4,802","$4,204",961,982,$3.04,$2.98
2018-03-31,"$55,188","$42,047","$13,141",-,-,"$-8,506","$51,135","$4,053",$-329,"$3,724",$800,"$2,924",-,"$2,924",-,"$2,836","$4,635","$4,053",966,987,$2.94,$2.87
2017-12-31,"$52,061","$39,686","$12,375",-,-,"$-7,820","$48,084","$3,977",$-308,"$3,669",$-52,"$3,721",-,"$3,721",-,"$3,617","$4,555","$3,977",964,985,$3.73,$3.66
2017-09-30,"$50,322","$38,269","$12,053",-,-,"$-7,387","$46,234","$4,088",$-294,"$3,794","$1,233","$2,561",-,"$2,561",-,"$2,485","$4,666","$4,088",968,989,$2.57,$2.51
2017-06-30,"$50,053","$38,438","$11,615",-,-,"$-7,328","$46,322","$3,731",$-301,"$3,430","$1,080","$2,350",-,"$2,350",-,"$2,284","$4,287","$3,731",964,985,$2.37,$2.32
2017-03-31,"$48,723","$37,755","$10,968",-,-,"$-7,022","$45,310","$3,413",$-283,"$3,130",$939,"$2,191",-,"$2,191",-,"$2,172","$3,946","$3,413",954,975,$2.28,$2.23
2016-12-31,"$47,535","$36,004","$11,531",-,-,"$-7,817","$44,348","$3,187",$-268,"$2,919","$1,211","$1,708",-,"$1,708",-,"$1,684","$3,714","$3,187",952,968,$1.77,$1.74
2016-09-30,"$46,293","$35,165","$11,128",-,-,"$-7,033","$42,713","$3,580",$-269,"$3,311","$1,333","$1,978",-,"$1,978",-,"$1,968","$4,095","$3,580",952,969,$2.07,$2.03
2016-06-30,"$46,485","$35,978","$10,507",-,-,"$-6,793","$43,282","$3,203",$-271,"$2,932","$1,172","$1,760",-,"$1,760",-,"$1,754","$3,714","$3,203",951,967,$1.84,$1.81
2016-03-31,"$44,527","$34,307","$10,220",-,-,"$-6,758","$41,567","$2,960",$-259,"$2,701","$1,074","$1,627",-,"$1,627",-,"$1,611","$3,462","$2,960",953,967,$1.69,$1.67
2015-12-31,"$43,599","$34,085","$9,514",-,-,"$-6,562","$41,131","$2,468",$-260,"$2,208",$956,"$1,252",-,"$1,252",-,"$1,218","$2,952","$2,468",953,967,$1.28,$1.26
2015-09-30,"$41,489","$31,841","$9,648",-,-,"$-6,178","$38,471","$3,018",$-229,"$2,789","$1,171","$1,618",-,"$1,618",-,"$1,597","$3,470","$3,018",953,967,$1.68,$1.65
2015-06-30,"$36,263","$27,251","$9,012",-,-,"$-5,738","$33,368","$2,895",$-151,"$2,744","$1,159","$1,585",-,"$1,585",-,"$1,585","$3,274","$2,895",952,966,$1.66,$1.64
2015-03-31,"$35,756","$26,904","$8,852",-,-,"$-5,834","$33,116","$2,640",$-150,"$2,490","$1,077","$1,413",-,"$1,413",-,"$1,413","$3,018","$2,640",954,969,$1.48,$1.46
2014-12-31,"$33,433","$24,860","$8,573",-,-,"$-5,427","$30,668","$2,765",$-151,"$2,614","$1,104","$1,510",-,"$1,510",-,"$1,510","$3,146","$2,765",972,986,$1.57,$1.55
2014-09-30,"$32,759","$24,047","$8,712",-,-,"$-5,436","$29,856","$2,903",$-152,"$2,751","$1,149","$1,602",-,"$1,602",-,"$1,602","$3,276","$2,903",969,982,$1.65,$1.63
2014-06-30,"$32,574","$24,452","$8,122",-,-,"$-5,206","$30,022","$2,552",$-155,"$2,397",$989,"$1,408",-,"$1,408",-,"$1,408","$2,916","$2,552",979,991,$1.44,$1.42
2014-03-31,"$31,708","$24,100","$7,608",-,-,"$-5,194","$29,654","$2,054",$-160,"$1,894",$795,"$1,099",-,"$1,099",-,"$1,099","$2,414","$2,054",983,996,$1.12,$1.10
2013-12-31,"$31,117","$23,682","$7,435",-,-,"$-4,633","$28,665","$2,452",$-176,"$2,276",$849,"$1,427",-,"$1,427",-,"$1,427","$2,802","$2,452","1,006","1,023",$1.44,$1.41
2013-09-30,"$30,624","$22,775","$7,849",-,-,"$-4,869","$27,993","$2,631",$-178,"$2,453",$883,"$1,570",-,"$1,570",-,"$1,570","$2,980","$2,631","1,004","1,024",$1.56,$1.53
2013-06-30,"$30,408","$22,842","$7,566",-,-,"$-4,825","$28,007","$2,401",$-176,"$2,225",$789,"$1,436",-,"$1,436",-,"$1,436","$2,741","$2,401","1,009","1,026",$1.42,$1.40
2013-03-31,"$30,340","$23,251","$7,089",-,-,"$-4,614","$28,201","$2,139",$-178,"$1,961",$721,"$1,240",-,"$1,240",-,"$1,192","$2,475","$2,139","1,016","1,029",$1.17,$1.16
2012-12-31,"$28,769","$21,445","$7,324",-,-,"$-4,853","$26,668","$2,101",$-173,"$1,928",$684,"$1,244",-,"$1,244",-,"$1,244","$2,471","$2,101","1,027","1,046",$1.22,$1.20
2012-09-30,"$27,302","$20,098","$7,204",-,-,"$-4,277","$24,692","$2,610",$-158,"$2,452",$895,"$1,557",-,"$1,557",-,"$1,557","$2,927","$2,610","1,022","1,039",$1.52,$1.50
2012-06-30,"$27,265","$20,633","$6,632",-,-,"$-4,080","$25,039","$2,226",$-153,"$2,073",$736,"$1,337",-,"$1,337",-,"$1,337","$2,552","$2,226","1,028","1,049",$1.30,$1.27
2012-03-31,"$27,282","$20,573","$6,709",-,-,"$-4,096","$24,965","$2,317",$-148,"$2,169",$781,"$1,388",-,"$1,388",-,"$1,388","$2,613","$2,317","1,039","1,060",$1.34,$1.31
2011-12-31,"$25,916","$19,244","$6,672",-,-,"$-4,308","$23,842","$2,074",$-139,"$1,935",$677,"$1,258",-,"$1,258",-,"$1,258","$2,364","$2,074","1,070","1,087",$1.20,$1.18
2011-09-30,"$25,280","$19,017","$6,263",-,-,"$-3,899","$23,210","$2,070",$-129,"$1,941",$670,"$1,271",-,"$1,271",-,"$1,271","$2,364","$2,070","1,065","1,083",$1.19,$1.17
2011-06-30,"$25,234","$19,132","$6,102",-,-,"$-3,733","$23,135","$2,099",$-119,"$1,980",$713,"$1,267",-,"$1,267",-,"$1,267","$2,369","$2,099","1,075","1,094",$1.18,$1.16
