,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,$822,$137,$685,-,$112,$-302,"$1,072",$-250,$-91,$-341,$-3,$-338,-,$-338,-,$-338,$271,$-250,792,792,$-0.42,$-0.42
2020-09-30,$761,$129,$632,-,$102,$-218,"$1,003",$-242,$-68,$-310,$7,$-317,-,$-317,-,$-317,$312,$-242,790,790,$-0.40,$-0.40
2020-06-30,$490,$129,$361,-,$118,$-349,"$1,193",$-703,$-62,$-765,$-15,$-750,-,$-750,-,$-750,$-106,$-703,790,790,$-0.95,$-0.95
2020-03-31,"$1,024",$160,$864,-,$142,$-63,"$1,009",$15,$-64,$-49,$-3,$-46,-,$-46,-,$-46,$659,$15,794,794,$-0.06,$-0.06
2019-12-31,"$1,233",$169,"$1,064",-,$172,$-203,"$1,160",$73,$-76,$-3,$17,$-20,-,$-20,-,$-20,$689,$73,810,810,$-0.03,$-0.03
2019-09-30,"$1,249",$163,"$1,086",-,$163,$-64,"$1,012",$237,$-62,$175,$10,$165,-,$165,-,$165,$859,$237,802,803,$0.21,$0.21
2019-06-30,"$1,381",$193,"$1,188",-,$166,$-162,"$1,126",$255,$-62,$193,$32,$161,-,$161,-,$161,$860,$255,813,814,$0.20,$0.20
2019-03-31,"$1,200",$187,"$1,013",-,$166,$-222,"$1,129",$71,$-44,$27,$-147,$174,-,$174,-,$174,$625,$71,819,820,$0.21,$0.21
2018-12-31,"$1,380",$205,"$1,175",-,$172,$77,$913,$467,$-61,$406,$16,$390,-,$390,-,$390,"$1,080",$467,846,847,$0.47,$0.46
2018-09-30,"$1,538",$215,"$1,323",-,$187,$-87,"$1,115",$423,$-66,$357,$103,$254,-,$254,-,$254,"$1,049",$423,848,849,$0.30,$0.30
2018-06-30,"$1,447",$205,"$1,242",-,$170,$-255,"$1,242",$205,$-65,$140,$44,$96,-,$96,-,$96,$817,$205,854,855,$0.11,$0.11
2018-03-31,"$1,537",$217,"$1,320",-,$164,$6,$965,$572,$-48,$524,$168,$356,-,$356,-,$356,"$1,162",$572,851,852,$0.42,$0.42
2017-12-31,"$1,381",$235,"$1,146",-,$150,$-202,"$1,170",$211,$-79,$132,$160,$-28,-,$-28,-,$-28,$794,$211,850,850,$-0.03,$-0.03
2017-09-30,"$1,184",$246,$938,-,$133,$-536,"$1,556",$-372,$-86,$-458,$141,$-599,-,$-599,-,$-599,$269,$-372,850,850,$-0.70,$-0.70
2017-06-30,$937,$216,$721,-,$135,$-19,$962,$-25,$-87,$-112,$41,$-153,-,$-153,$14,$-139,$567,$-25,850,850,$-0.16,$-0.16
2017-03-31,$907,$187,$720,-,$136,$44,$835,$72,$-88,$-16,$34,$-50,-,$-50,"$-4,907","$-4,957",$628,$72,849,849,$-5.84,$-5.84
2016-12-31,"$1,002",$232,$770,-,$23,$-42,$870,$132,$-178,$-46,"$1,337","$-1,383",-,"$-1,383",$12,"$-1,371",$705,$132,819,819,$-1.62,$-1.62
