,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,$711.179,$327.625,$383.554,$33.769,$232.906,-,$616.099,$95.08,$-18.519,$76.561,$-0.04,$76.601,-,$76.601,$-0.47,$76.131,$153.593,$95.08,46,47,$1.62,$1.61
2020-09-30,$628.301,$298.977,$329.324,$29.218,$171.673,-,$496.209,$132.092,$-16.438,$115.654,$-0.951,$116.605,-,$116.605,$-0.018,$116.587,$190.178,$132.092,47,47,$2.51,$2.46
2020-06-30,$567.034,$288.662,$278.372,$29.364,$191.193,-,$528.224,$38.81,$-15.519,$23.291,$11.848,$11.443,-,$11.443,$0.013,$11.456,$97.195,$38.81,46,47,$0.25,$0.24
2020-03-31,$630.642,$297.018,$333.624,$27.396,$147.796,-,$473.556,$157.086,$-14.86,$142.226,$11.074,$131.152,-,$131.152,$-0.002,$131.15,$213.784,$157.086,46,47,$2.83,$2.78
2019-12-31,$680.952,$303.23,$377.722,$31.128,$220.054,$2.249,$554.02,$126.932,$-25.637,$101.295,$-6.511,$107.806,-,$107.806,$0.459,$108.265,$182.041,$126.932,46,47,$2.34,$2.31
2019-09-30,$648.319,$293.244,$355.075,$27.984,$209.291,$1.089,$530.698,$117.621,$-19.075,$98.546,$-130.383,$228.929,-,$228.929,-,$228.929,$171.381,$117.621,46,47,$4.95,$4.85
2019-06-30,$652.507,$300.269,$352.238,$27.595,$215.5,-,$545.049,$107.458,$-20.286,$87.172,$3.844,$83.328,-,$83.328,$0.047,$83.375,$162.383,$107.458,46,47,$1.81,$1.77
2019-03-31,$613.584,$289.614,$323.97,$27.15,$206.921,$2.739,$538.341,$75.243,$-22.353,$52.89,$10.972,$41.918,-,$41.918,$-1.021,$40.897,$129.818,$75.243,46,47,$0.89,$0.87
2018-12-31,$641.615,$357.42,$284.195,$27.798,$136.914,-,$522.349,$119.266,$-23.089,$96.177,$8.664,$87.513,-,$87.513,$3.077,$90.59,$173.941,$119.266,46,47,$1.97,$1.93
2018-09-30,$609.672,$267.099,$342.573,$26.365,$214.894,-,$527.567,$82.105,$-26.851,$55.254,$-1.286,$56.54,-,$56.54,$-0.016,$56.524,$135.241,$82.105,46,47,$1.23,$1.21
2018-06-30,$609.866,$265.088,$344.778,$26.018,$229.917,-,$576.376,$33.49,$-26.466,$7.024,$9.576,$-2.552,-,$-2.552,$0.056,$-2.496,$86.567,$33.49,46,46,$-0.05,$-0.05
2018-03-31,$587.23,$255.96,$331.27,$26.027,$215.337,-,$500.387,$86.843,$-25.67,$61.173,$6.242,$54.931,-,$54.931,$1.253,$56.184,$140.669,$86.843,45,47,$1.24,$1.20
2017-12-31,$595.106,$264.375,$330.731,$25.471,$213.289,-,$504.202,$90.904,$-23.507,$67.397,$110.244,$-42.847,-,$-42.847,$0.189,$-42.658,$140.936,$90.904,45,47,$-0.94,$-0.91
2017-09-30,$534.703,$239.476,$295.227,$21.194,$163.771,-,$424.349,$110.354,$-20.978,$89.376,$9.978,$79.398,-,$79.398,$-2.383,$77.015,$148.376,$110.354,45,47,$1.71,$1.65
2017-06-30,$528.613,$238.329,$290.284,$20.278,$158.934,-,$418.411,$110.202,$-19.744,$90.458,$12.095,$78.363,-,$78.363,$-0.36,$78.003,$148.115,$110.202,45,47,$1.73,$1.67
2017-03-31,$487.881,$232.321,$255.56,$17.827,$163.969,-,$427.062,$60.819,$-23.139,$37.68,$-2.669,$40.349,-,$40.349,$-0.179,$40.17,$95.19,$60.819,45,47,$0.89,$0.86
2016-12-31,$513.933,$240.881,$273.052,$15.687,$144.18,$0.194,$446.905,$67.028,$-16.212,$50.816,$-10.06,$60.876,-,$60.876,$0.187,$61.063,$99.11,$67.028,43,48,$1.39,$1.28
2016-09-30,$455.648,$214.046,$241.602,$15.067,$139.797,$2.776,$369.161,$86.487,$-12.773,$73.714,$7.514,$66.2,-,$66.2,$0.122,$66.322,$118.191,$86.487,44,47,$1.51,$1.40
