,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$2,426","$1,660.4",$765.601,-,$265.8,-,"$1,937.7",$488.301,$-28.2,$460.1,$100,$360.1,-,$360.1,-,$357,$578.401,$488.3,596,615,$0.60,$0.57
2020-09-30,"$2,323.4","$1,588.5",$734.9,-,$259.1,-,"$1,847.6",$475.8,$-27,$448.8,$99.3,$349.5,-,$349.5,-,$346.6,$550.2,$475.8,598,616,$0.58,$0.56
2020-06-30,"$1,987.5","$1,383.7",$603.8,-,$246.4,-,"$1,630.1",$357.4,$-28.9,$328.5,$68,$260.5,-,$260.5,-,$257.7,$428.9,$357.4,593,608,$0.43,$0.42
2020-03-31,"$1,862","$1,302.2",$559.8,-,$242.9,-,"$1,545.1",$316.9,$-27.7,$289.2,$46,$243.2,-,$243.2,-,$242.1,$389,$316.9,595,613,$0.41,$0.40
2019-12-31,"$2,151","$1,472.3",$678.7,-,$248.8,-,"$1,721.1",$429.9,$-27.2,$402.7,$81.8,$320.9,-,$320.9,-,$318.8,$506.6,$429.9,595,616,$0.53,$0.52
2019-09-30,"$2,100.6","$1,438.7",$661.9,-,$248.3,-,"$1,687",$413.6,$-39.5,$374.1,$91.8,$282.3,-,$282.3,-,$280.3,$485.6,$413.6,593,612,$0.47,$0.46
2019-06-30,"$2,015.3","$1,367.7",$647.6,-,$239.2,-,"$1,615.8",$399.5,$-29.9,$369.6,$78.7,$290.9,-,$290.9,-,$288.4,$477.3,$399.5,596,617,$0.48,$0.47
2019-03-31,"$1,958.5","$1,330.7",$627.8,-,$235.1,-,"$1,582.3",$376.2,$-26.7,$349.5,$79.6,$269.9,-,$269.9,-,$267.5,$461.8,$376.2,596,617,$0.45,$0.43
2018-12-31,"$2,224.7","$1,509.7",$715.001,-,$248.9,-,"$1,767.1",$457.6,$-25.8,$431.8,$90.6,$341.2,-,$341.2,-,$338,$562.8,$457.6,602,625,$0.56,$0.55
2018-09-30,"$2,129","$1,440.8",$688.2,-,$244,-,"$1,684.8",$444.2,$-24.6,$419.6,$100,$319.6,-,$319.6,-,$316.6,$516.5,$444.2,601,625,$0.53,$0.51
2018-06-30,"$1,981.4","$1,336.6",$644.8,-,$236.6,-,"$1,573.2",$408.2,$-25.9,$382.3,$94.5,$287.8,-,$287.8,-,$284.8,$469.9,$408.2,602,625,$0.47,$0.46
2018-03-31,"$1,866.9","$1,260",$606.9,-,$230,-,"$1,490",$376.9,$-22.2,$354.7,$86.4,$268.3,-,$268.3,-,$265.6,$437.4,$376.9,607,632,$0.43,$0.42
2017-12-31,"$1,943.9","$1,308.6",$635.3,-,$235.9,-,"$1,544.5",$399.4,$-21,$378.4,$478.9,$-100.5,-,$-100.5,-,$-103.4,$457.7,$399.4,611,633,$-0.17,$-0.17
2017-09-30,"$1,840.8","$1,234.7",$606.1,-,$228.2,-,"$1,462.9",$377.9,$-19.5,$358.4,$78.1,$280.3,-,$280.3,-,$277.5,$435.8,$377.9,610,631,$0.46,$0.44
2017-06-30,"$1,666.5","$1,113.9",$552.6,-,$212.4,-,"$1,330.3",$336.2,$-19,$317.2,$63.6,$253.6,-,$253.6,-,$251.5,$392.7,$336.2,612,632,$0.41,$0.40
2017-03-31,"$1,560.1","$1,044.2",$515.9,-,$201.8,-,"$1,246",$314.1,$-15.7,$298.4,$71.1,$227.3,-,$227.3,-,$224.9,$368.2,$314.1,613,633,$0.36,$0.35
