,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$15,304","$20,982","$-5,678",$605,"$1,828",$72,"$23,353","$-8,049",$-576,"$-8,625",$-186,"$-8,439",-,"$-8,439",-,"$-8,420","$-7,461","$-8,039",569,569,$-14.78,$-14.78
2020-09-30,"$14,139","$13,095","$1,044",$574,$955,$94,"$14,540",$-401,$-524,$-925,$-459,$-466,-,$-466,-,$-449,$174,$-391,566,566,$-0.79,$-0.79
2020-06-30,"$11,807","$12,967","$-1,160",$625,"$1,161",$-7,"$14,771","$-2,964",$-459,"$-3,423","$-1,028","$-2,395",-,"$-2,395",-,"$-2,376","$-2,406","$-2,953",566,566,$-4.20,$-4.20
2020-03-31,"$16,908","$16,756",$152,$672,$873,$52,"$18,261","$-1,353",$-150,"$-1,503",$-862,$-641,-,$-641,-,$-628,$-785,"$-1,341",565,565,$-1.11,$-1.11
2019-12-31,"$17,911","$18,695",$-784,$749,"$1,052",$394,"$20,115","$-2,204",$-138,"$-2,342","$-1,332","$-1,010",-,"$-1,010",-,"$-1,007","$-1,563","$-2,191",565,565,$-1.77,$-1.71
2019-09-30,"$19,980","$16,915","$3,065",$778,"$1,001",$-12,"$18,721","$1,259",$-82,"$1,177",$10,"$1,167",-,"$1,167",-,"$1,166","$1,850","$1,274",565,569,$2.07,$2.05
2019-06-30,"$15,751","$17,794","$-2,043",$826,$672,$177,"$19,131","$-3,380",$-47,"$-3,427",$-485,"$-2,942",-,"$-2,942",-,"$-2,942","$-2,818","$-3,364",565,565,$-5.21,$-5.21
2019-03-31,"$22,917","$18,627","$4,290",$866,"$1,184",$128,"$20,567","$2,350",$-17,"$2,333",$184,"$2,149",-,"$2,149",-,"$2,147","$2,889","$2,368",567,572,$3.79,$3.75
2018-12-31,"$28,341","$22,072","$6,269",$852,"$1,222",$-2,"$24,166","$4,175",$-129,"$4,046",$622,"$3,424",-,"$3,424",-,"$3,422","$4,776","$4,193",579,586,$5.98,$5.90
2018-09-30,"$25,146","$21,022","$4,124",$826,"$1,154",$101,"$22,919","$2,227",$-94,"$2,133",$-230,"$2,363",-,"$2,363",-,"$2,361","$2,768","$2,245",574,580,$4.11,$4.07
2018-06-30,"$24,258","$19,519","$4,739",$827,"$1,194",$9,"$21,548","$2,710",$-124,"$2,586",$390,"$2,196",-,"$2,196",-,"$2,196","$3,234","$2,727",582,588,$3.77,$3.73
2018-03-31,"$23,382","$18,808","$4,574",$764,$997,$78,"$20,507","$2,875",$-36,"$2,839",$362,"$2,477",-,"$2,477",-,"$2,474","$3,392","$2,891",590,597,$4.19,$4.15
