,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$21,928","$14,367","$7,561",-,"$3,312",-,"$20,244","$1,684","$1,036","$2,721",$163,"$2,558",-,"$2,559",$81,"$2,443","$2,971","$1,684","8,753","8,753",$0.28,$0.27
2020-09-30,"$19,417","$15,275","$4,142",-,"$3,311",-,"$18,586",$831,"$-2,491","$-1,660",$-501,"$-1,159",-,"$-1,160",$-35,"$-1,190","$2,633",$831,"8,756","8,756",$-0.14,$-0.13
2020-06-30,"$17,750","$15,083","$2,667",-,"$3,208",-,"$20,008","$-2,258",$-81,"$-2,339",$-199,"$-2,140",-,"$-2,139",$7,"$-2,179",$-660,"$-2,258","8,750","8,750",$-0.26,$-0.26
2020-03-31,"$20,524","$15,696","$4,828",-,"$3,174",-,"$18,870","$1,654","$4,820","$6,475",$63,"$6,412",-,"$6,412",$-178,"$6,156","$2,985","$1,654","8,742","8,742",$0.70,$0.70
2019-12-31,"$26,238","$15,963","$10,275",-,"$3,950",-,"$23,033","$3,205","$-1,632","$1,572",$726,$846,-,$845,$-124,$538,"$4,611","$3,205","8,724","8,724",$0.06,$-0.86
2019-09-30,"$23,360","$17,328","$6,032",-,"$3,392",-,"$21,460","$1,900","$-3,149","$-1,249",$41,"$-1,290",-,"$-1,290","$-8,093","$-9,465","$3,400","$1,900","8,730","8,730",$-1.08,$-0.15
2019-06-30,"$23,414","$17,412","$6,002",-,"$3,591",-,"$21,747","$1,667","$-1,964",$-296,$-181,$-115,-,$-115,$219,$-61,"$2,994","$1,667","8,724","8,724",$-0.01,$-0.01
2019-03-31,"$22,202","$16,208","$5,994",-,"$3,474",-,"$19,682","$2,520","$-1,398","$1,122",$140,$982,-,$983,"$2,663","$3,549","$3,882","$2,520","8,711","8,711",$0.41,$0.40
2018-12-31,"$16,670","$8,896","$7,774",-,"$2,251",-,"$14,725","$1,945","$-1,482",$462,$-413,$875,-,$874,$-14,$575,"$3,430","$1,945","8,691","8,691",$0.07,$0.07
2018-09-30,"$23,392","$17,847","$5,545",-,"$4,185",-,"$44,005","$-20,613","$-2,349","$-22,962",$52,"$-23,014",-,"$-23,014",$155,"$-22,808","$-19,305","$-20,613","8,694","8,694",$-2.62,$-2.62
