,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$2,414","$1,198","$1,216",-,$719,-,"$2,084",$330,$16,$346,$85,$261,-,$261,-,$231,$497,$330,591,593,$0.39,$0.39
2020-09-30,"$2,117","$1,164",$953,-,$685,-,"$2,013",$104,$-32,$72,$25,$47,-,$47,-,$34,$268,$104,590,591,$0.06,$0.06
2020-06-30,"$1,923","$1,030",$893,-,$698,-,"$1,888",$35,$-436,$-401,-,$-401,-,$-401,-,$-397,$195,$35,588,588,$-0.68,$-0.67
2020-03-31,"$2,266","$1,281",$985,-,$743,-,"$2,184",$82,"$-1,128","$-1,046",$-10,"$-1,036",-,"$-1,036",-,$-730,$242,$82,588,588,$-1.24,$-1.24
2019-12-31,"$2,479","$1,351","$1,128",-,$773,-,"$2,286",$193,$-38,$155,$52,$103,-,$103,-,$85,$355,$193,588,590,$0.15,$0.14
2019-09-30,"$2,340","$1,338","$1,002",-,$781,-,"$2,281",$59,$-291,$-232,$-21,$-211,-,$-211,-,$-227,$221,$59,587,587,$-0.39,$-0.39
2019-06-30,"$2,466","$1,415","$1,051",-,$782,-,"$2,362",$104,$-132,$-28,$14,$-42,-,$-42,-,$-51,$269,$104,585,588,$-0.08,$-0.09
2019-03-31,"$2,457","$1,400","$1,057",-,$810,-,"$2,378",$79,$-49,$30,$7,$23,-,$23,-,$10,$247,$79,585,589,$0.02,$0.02
2018-12-31,"$2,627","$1,484","$1,143",-,$773,-,"$2,420",$207,$-33,$174,$55,$119,-,$119,-,$95,$370,$207,585,587,$0.16,$0.16
2018-09-30,"$2,524","$1,340","$1,184",-,$826,-,"$2,329",$195,$-17,$178,$50,$128,-,$128,-,$101,$358,$195,584,584,$0.17,$0.17
2018-06-30,"$2,693","$1,465","$1,228",-,$914,-,"$2,554",$139,$-431,$-292,$63,$-355,-,$-355,-,$-372,$314,$139,583,583,$-0.64,$-0.64
2018-03-31,"$2,093","$1,151",$942,-,$761,-,"$2,012",$81,"$-1,188","$-1,107",$3,"$-1,110",-,"$-1,110",-,"$-1,128",$181,$81,583,583,$-1.94,$-1.94
2017-12-31,"$2,180","$1,139","$1,041",-,$713,-,"$1,952",$228,$-59,$169,$235,$-66,-,$-66,-,$-84,$328,$228,583,583,$-0.14,$-0.14
2017-09-30,"$2,058","$1,149",$909,-,$661,-,"$1,907",$151,$-10,$141,$54,$87,-,$87,-,$68,$248,$151,582,583,$0.12,$0.12
2017-06-30,"$2,080","$1,145",$935,-,$723,-,"$1,968",$112,$-520,$-408,$16,$-424,-,$-424,-,$-430,$212,$112,581,581,$-0.73,$-0.73
2017-03-31,"$1,978","$1,101",$877,-,$662,-,"$1,872",$106,$-61,$45,$45,-,-,-,-,$-5,$215,$106,582,582,$-0.01,$-0.01
2016-12-31,"$2,116","$1,126",$990,-,$665,-,"$1,911",$205,$-456,$-251,$-32,$-219,-,$-219,-,$-290,$325,$205,581,581,$-0.50,$-0.50
2016-09-30,"$1,965","$1,157",$808,-,$678,-,"$1,955",$10,$-11,$-1,$-1,-,-,-,-,$-15,$130,$10,581,581,$-0.03,$-0.03
2016-06-30,"$2,226","$1,252",$974,-,$735,$122,"$2,000",$226,$-26,$200,$86,$114,-,$114,$-5,$89,$361,$226,581,583,$0.15,$0.15
2016-03-31,"$1,891","$1,084",$807,-,$649,$-280,"$2,139",$-248,$22,$-226,$-98,$-128,-,$-128,$-2,$-149,$-122,$-248,580,580,$-0.26,$-0.26
2015-12-31,"$2,161","$1,193",$968,-,$688,-,"$2,004",$157,$-2,$155,$49,$106,-,$106,$-24,$62,$280,$157,581,583,$0.11,$0.11
2015-09-30,"$2,014","$1,199",$815,-,$650,-,"$1,970",$44,$8,$52,$-91,$143,-,$143,$46,$175,$165,$44,581,583,$0.30,$0.30
2015-06-30,"$2,117","$1,215",$902,-,$687,-,"$2,025",$92,$-24,$68,$48,$20,-,$20,$-383,$-380,$215,$92,581,583,$-0.65,$-0.65
2015-03-31,"$2,041","$1,204",$837,-,$653,-,"$1,981",$60,$21,$81,$25,$56,-,$56,$-22,$23,$184,$60,582,583,$0.04,$0.04
2014-12-31,"$2,258","$1,251","$1,007",-,$655,-,"$2,033",$225,$22,$247,$65,$182,-,$182,$-19,$143,$352,$225,580,583,$0.24,$0.24
2014-09-30,"$2,108","$1,282",$826,-,$632,-,"$2,038",$70,$86,$156,$47,$109,-,$109,$-21,$65,$194,$70,580,580,$0.11,$0.11
2014-06-30,"$2,098","$1,246",$852,-,$532,-,"$1,909",$189,$54,$243,$72,$171,-,$171,-,$12,$320,$189,579,580,$0.02,$0.02
2014-03-31,"$2,078","$1,259",$819,-,$644,-,"$2,045",$33,$29,$62,$1,$61,-,$61,-,$48,$175,$33,579,580,$0.08,$0.08
2013-12-31,"$2,238","$1,274",$964,-,$637,-,"$2,049",$189,$-234,$-45,$-211,$166,-,$166,-,$150,$327,$189,579,580,$0.26,$0.26
2013-09-30,"$2,072","$1,295",$777,-,$636,-,"$2,072",-,$-438,$-438,$-476,$38,-,$38,-,$27,$141,-,579,580,$0.05,$0.05
2013-06-30,"$2,257","$1,380",$877,-,$747,-,"$2,277",$-20,"$-1,440","$-1,460",$-347,"$-1,113",-,"$-1,124",-,"$-1,124",$130,$-20,579,579,$-1.94,$-1.94
2013-03-31,"$2,180","$1,354",$826,-,$657,-,"$2,155",$25,$312,$337,$5,$332,-,$332,-,$323,$169,$25,579,579,$0.56,$0.56
2012-12-31,"$2,321","$1,352",$969,-,$669,-,"$2,150",$171,"$1,236","$1,407",$-4,"$1,411",-,"$1,411",-,"$1,399",$300,$171,579,579,$2.42,$2.42
2012-09-30,"$2,133","$1,334",$799,-,$710,-,"$2,169",$-36,$-75,$-111,$-28,$-83,-,$-83,-,$-92,$89,$-36,579,579,$-0.16,$-0.16
2012-06-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2011-06-30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
