,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$2,573",$715,"$1,858",-,$587,-,"$1,589",$984,$-117,$867,$196,$671,-,$671,-,$671,"$1,271",$984,255,257,$2.64,$2.62
2020-09-30,"$2,506",$795,"$1,711",-,$578,-,"$1,666",$840,$-116,$724,$155,$569,-,$569,-,$567,"$1,133",$840,255,256,$2.23,$2.22
2020-06-30,"$2,085",$607,"$1,478",-,$586,-,"$1,475",$610,$-107,$503,$111,$392,-,$392,-,$392,$892,$610,255,257,$1.53,$1.53
2020-03-31,"$2,625",$758,"$1,867",-,$622,$-385,"$2,057",$568,$-132,$436,$55,$381,-,$381,-,$380,$860,$568,257,259,$1.48,$1.47
2019-12-31,"$2,690",$813,"$1,877",-,$630,-,"$1,728",$962,$-134,$828,$162,$666,-,$666,-,$665,"$1,247",$962,263,266,$2.57,$2.55
2019-09-30,"$2,841",$877,"$1,964",-,$682,-,"$1,845",$996,$-128,$868,$211,$657,-,$657,-,$656,"$1,283",$996,262,264,$2.50,$2.49
2019-06-30,"$2,925",$864,"$2,061",-,$712,-,"$1,860","$1,065",$-131,$934,$212,$722,-,$722,-,$720,"$1,349","$1,065",265,267,$2.72,$2.70
2019-03-31,"$2,840",$864,"$1,976",-,$727,-,"$1,874",$966,$-105,$861,$184,$677,-,$677,-,$676,"$1,249",$966,267,269,$2.53,$2.51
2018-12-31,"$2,896",$780,"$2,116",-,$757,-,"$1,818","$1,078",$-148,$930,$228,$702,-,$702,-,$700,"$1,360","$1,078",278,280,$2.58,$2.56
2018-09-30,"$2,947",$926,"$2,021",-,$725,-,"$1,927","$1,020",$-112,$908,$206,$702,-,$702,-,$700,"$1,296","$1,020",276,278,$2.54,$2.52
2018-06-30,"$2,898",$893,"$2,005",-,$706,-,"$1,872","$1,026",$-102,$924,$214,$710,-,$710,-,$709,"$1,300","$1,026",281,284,$2.52,$2.50
2018-03-31,"$2,717",$873,"$1,844",-,$737,-,"$1,882",$835,$-128,$707,$155,$552,-,$552,-,$551,"$1,107",$835,284,286,$1.94,$1.93
2017-12-31,"$2,669",$674,"$1,995",-,$730,-,"$1,671",$998,$-105,$893,"$-3,075","$3,968",-,"$3,968",-,"$3,966","$1,266",$998,288,290,$13.79,$13.67
