,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$3,412","$1,367","$2,045",-,"$2,248",$-677,"$5,547","$-2,135",$-238,"$-2,373",$-476,"$-1,897",-,"$-1,897",-,"$-1,897","$-2,135","$-2,135",279,279,$-6.32,$-6.32
2020-09-30,"$2,489","$1,048","$1,441",-,"$2,282",$402,"$4,104","$-1,615",$-717,"$-2,332",$-491,"$-1,841",-,"$-1,841",-,"$-1,841","$-1,615","$-1,615",291,291,$-6.33,$-6.33
2020-06-30,"$1,475",$738,$737,-,"$2,201",$921,"$3,112","$-1,637",$-366,"$-2,003",$-376,"$-1,627",-,"$-1,627",-,"$-1,627","$-1,637","$-1,637",281,281,$-5.79,$-5.79
2020-03-31,"$7,979","$2,897","$5,082",-,"$3,250","$-1,516","$8,951",$-972,"$-1,142","$-2,114",$-410,"$-1,704",-,"$-1,704",-,"$-1,704",$-972,$-972,249,249,$-6.86,$-6.86
2019-12-31,"$10,888","$3,449","$7,439",-,"$3,495","$-1,760","$10,027",$861,$-17,$844,$203,$641,-,$641,-,$641,$861,$861,259,260,$2.50,$2.48
2019-09-30,"$11,380","$3,507","$7,873",-,"$3,495","$-1,618","$9,907","$1,473",$-124,"$1,349",$325,"$1,024",-,"$1,024",-,"$1,024","$1,473","$1,473",255,256,$4.01,$3.99
2019-06-30,"$11,402","$3,521","$7,881",-,"$3,499","$-1,617","$9,930","$1,472",$-118,"$1,354",$302,"$1,052",-,"$1,052",-,"$1,052","$1,472","$1,472",261,262,$4.03,$4.02
2019-03-31,"$9,589","$3,119","$6,470",-,"$3,233","$-1,526","$9,094",$495,$-128,$367,$75,$292,-,$292,-,$292,$495,$495,267,268,$1.09,$1.09
2018-12-31,"$10,491","$3,464","$7,027",-,"$3,320","$-1,809","$9,856",$635,$-82,$553,$92,$461,-,$461,-,$461,$635,$635,276,277,$1.65,$1.63
2018-09-30,"$11,003","$3,703","$7,300",-,"$3,357","$-1,484","$9,816","$1,187",$-129,"$1,058",$225,$833,-,$833,-,$833,"$1,187","$1,187",272,274,$3.06,$3.05
2018-06-30,"$10,777","$3,521","$7,256",-,"$3,271","$-1,558","$9,632","$1,145",$-290,$855,$172,$683,-,$683,-,$683,"$1,145","$1,145",275,276,$2.48,$2.48
2018-03-31,"$9,032","$3,035","$5,997",-,"$3,068","$-1,437","$8,770",$262,$-80,$182,$37,$145,-,$145,-,$145,$262,$262,284,285,$0.51,$0.51
2017-12-31,"$9,451","$2,593","$6,858",-,"$3,409","$-1,455","$8,728",$723,$-120,$603,$25,$578,-,$578,-,$578,$723,$723,303,304,$1.94,$1.92
2017-09-30,"$9,899","$3,204","$6,695",-,"$2,785","$-1,486","$8,761","$1,138",$-145,$993,$348,$645,-,$645,-,$645,"$1,138","$1,138",300,301,$2.15,$2.15
2017-06-30,"$10,008","$2,690","$7,318",-,"$3,227","$-1,425","$8,571","$1,437",$-160,"$1,277",$456,$821,-,$821,-,$821,"$1,437","$1,437",307,308,$2.67,$2.67
2017-03-31,"$8,426","$2,550","$5,876",-,"$2,955","$-1,360","$8,106",$320,$-170,$150,$51,$99,-,$99,-,$99,$320,$320,314,315,$0.32,$0.32
2016-12-31,"$9,054","$2,252","$6,802",-,"$3,180","$-1,395","$8,043","$1,011",$-173,$838,$470,$368,-,$368,-,$368,"$1,011","$1,011",330,330,$1.09,$1.09
2016-09-30,"$9,913","$2,626","$7,287",-,"$2,970","$-1,476","$8,289","$1,624",$-114,"$1,510",$545,$965,-,$965,-,$965,"$1,624","$1,624",320,320,$3.02,$3.01
2016-06-30,"$9,396","$2,436","$6,960",-,"$2,931","$-1,762","$8,336","$1,060",$-129,$931,$343,$588,-,$588,-,$588,"$1,060","$1,060",331,331,$1.78,$1.78
