,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2021-01-31,"$6,141","$4,000","$2,141",-,"$1,603",$-4,"$5,825",$316,$-70,$246,$-97,$343,-,$343,-,$343,-,$316,154,156,$2.23,$2.20
2020-10-31,"$3,979","$2,424","$1,555",-,"$1,302",$-21,"$3,957",$22,$-78,$-56,$-44,$-12,-,$-12,-,$-12,$232,$22,154,154,$-0.08,$-0.08
2020-07-31,"$3,407","$2,149","$1,258",-,"$1,050",$129,"$3,289",$118,$-78,$40,$-7,$47,-,$47,-,$47,$337,$118,154,155,$0.31,$0.30
2020-04-30,"$2,428","$1,787",$641,-,"$1,066",$-66,"$3,146",$-718,$-58,$-776,$-235,$-541,-,$-541,-,$-541,$-491,$-718,154,154,$-3.52,$-3.52
2020-01-31,"$6,832","$4,400","$2,432",-,"$1,742",$-57,"$6,431",$401,$-50,$351,$86,$265,-,$265,-,$265,$631,$401,157,158,$1.70,$1.70
2019-10-31,"$4,625","$2,775","$1,850",-,"$1,419",-,"$4,421",$204,$-43,$161,$38,$123,-,$123,-,$123,$433,$204,156,157,$0.79,$0.78
2019-07-31,"$4,430","$2,550","$1,880",-,"$1,269",$-7,"$4,054",$376,$-53,$323,$82,$241,-,$241,-,$241,$604,$376,159,159,$1.52,$1.51
2019-04-30,"$4,087","$2,415","$1,672",-,"$1,275",$-49,"$3,969",$118,$-52,$66,$4,$62,-,$62,-,$62,$348,$118,161,162,$0.38,$0.38
2019-01-31,"$6,823","$4,346","$2,477",-,"$1,695",-,"$6,382",$441,$-78,$363,$90,$273,-,$273,-,$273,$680,$441,164,165,$1.67,$1.65
2018-10-31,"$4,628","$2,752","$1,876",-,"$1,375",-,"$4,370",$258,$-63,$195,$34,$161,-,$161,-,$161,$500,$258,164,165,$0.98,$0.98
2018-07-31,"$4,570","$2,605","$1,965",-,"$1,272",-,"$4,118",$452,$-65,$387,$95,$292,-,$292,-,$292,$692,$452,165,166,$1.77,$1.76
2018-04-30,"$4,208","$2,496","$1,712",-,"$1,259",-,"$3,998",$210,$-113,$97,$22,$75,-,$75,-,$75,$453,$210,165,167,$0.46,$0.45
2018-01-31,"$7,057","$4,496","$2,561",-,"$1,727",-,"$6,490",$567,$-74,$493,$25,$468,-,$468,-,$468,$834,$567,167,168,$2.81,$2.79
2017-10-31,"$4,567","$2,727","$1,840",-,"$1,340",-,"$4,310",$257,$-74,$183,$66,$117,-,$117,-,$117,$499,$257,166,166,$0.70,$0.70
2017-07-31,"$4,395","$2,525","$1,870",-,"$1,220",-,"$3,988",$407,$-75,$332,$124,$208,-,$208,-,$208,$651,$407,168,168,$1.24,$1.24
2017-04-30,"$4,065","$2,428","$1,637",-,"$1,214",-,"$3,880",$185,$-76,$109,$43,$66,-,$66,-,$66,$423,$185,170,171,$0.39,$0.39
2017-01-31,"$7,200","$4,132","$3,068",-,"$2,356",-,"$6,726",$474,$-75,$399,$146,$253,-,$253,-,$253,$712,$474,178,179,$1.43,$1.42
2016-10-31,"$4,327","$2,720","$1,607",-,"$1,080",$6,"$4,026",$301,$-76,$225,$79,$146,-,$146,-,$146,$533,$301,177,177,$0.83,$0.83
2016-07-31,"$4,182","$2,532","$1,650",-,$986,$-128,"$3,880",$302,$-78,$224,$84,$140,-,$140,-,$140,$536,$302,180,181,$0.77,$0.77
2016-04-30,"$3,972","$2,560","$1,412",-,"$1,008",$-64,"$3,866",$106,$-79,$27,$10,$17,-,$17,-,$17,$340,$106,183,184,$0.09,$0.09
2016-01-31,"$6,387","$4,276","$2,111",-,"$1,332",-,"$5,846",$541,$-78,$463,$167,$296,-,$296,-,$296,$780,$541,193,195,$1.55,$1.54
2015-10-31,"$4,427","$2,784","$1,643",-,"$1,099",-,"$4,119",$308,$-119,$189,$69,$120,-,$120,-,$120,$544,$308,191,192,$0.63,$0.63
2015-07-31,"$4,267","$2,605","$1,662",-,"$1,005",-,"$3,843",$424,$-215,$209,$79,$130,-,$130,-,$130,$656,$424,196,197,$0.66,$0.66
2015-04-30,"$4,123","$2,600","$1,523",-,"$1,016",-,"$3,843",$280,$-84,$196,$69,$127,-,$127,-,$127,$507,$280,200,202,$0.64,$0.63
2015-01-31,"$6,337","$4,190","$2,147",-,"$1,272",-,"$5,683",$654,$-85,$569,$201,$368,-,$368,-,$368,$875,$654,203,204,$1.84,$1.81
2014-10-31,"$4,374","$2,746","$1,628",-,"$1,097",-,"$4,070",$304,$-85,$219,$77,$142,-,$142,-,$142,$531,$304,202,203,$0.70,$0.70
2014-07-31,"$4,242","$2,588","$1,654",-,$981,-,"$3,791",$451,$-85,$366,$134,$232,-,$232,-,$232,$673,$451,204,205,$1.14,$1.13
2014-04-30,"$4,070","$2,574","$1,496",-,"$1,000",-,"$3,790",$280,$-85,$195,$70,$125,-,$125,-,$125,$496,$280,206,208,$0.60,$0.60
2014-01-31,"$6,099","$4,025","$2,074",-,"$1,243",-,"$5,490",$609,$-87,$522,$188,$334,-,$334,-,$334,$833,$609,218,220,$1.55,$1.54
2013-10-31,"$4,444","$2,778","$1,666",-,"$1,073",-,"$4,079",$365,$-84,$281,$104,$177,-,$177,-,$177,$591,$365,216,218,$0.82,$0.81
2013-07-31,"$4,289","$2,613","$1,676",-,"$1,000",-,"$3,838",$451,$-84,$367,$136,$231,-,$231,-,$231,$676,$451,220,222,$1.05,$1.04
2013-04-30,"$4,199","$2,671","$1,528",-,$997,-,"$3,882",$317,$-83,$234,$87,$147,-,$147,-,$147,$531,$317,222,223,$0.66,$0.66
2013-01-31,"$6,341","$4,229","$2,112",-,"$1,213",-,"$5,654",$687,$-87,$600,$223,$377,-,$377,-,$377,$900,$687,235,237,$1.63,$1.63
2012-10-31,"$4,490","$2,778","$1,712",-,"$1,077",-,"$4,065",$425,$-80,$345,$130,$215,-,$215,-,$215,$634,$425,233,235,$0.92,$0.91
2012-07-31,"$4,205","$2,563","$1,642",-,$975,-,"$3,748",$457,$-80,$377,$137,$240,-,$240,-,$240,$667,$457,238,239,$1.01,$1.00
2012-04-30,"$4,243","$2,719","$1,524",-,"$1,002",-,"$3,922",$321,$-82,$239,$85,$154,-,$154,-,$154,$522,$321,243,245,$0.63,$0.63
2012-01-31,"$6,018","$3,841","$2,177",-,"$1,177",-,"$5,213",$805,$-76,$729,$273,$456,-,$456,-,$456,"$1,000",$805,270,271,$1.75,$1.73
2011-10-31,"$4,376","$2,688","$1,688",-,"$1,071",-,"$3,961",$415,$-75,$340,$129,$211,-,$211,-,$211,$616,$415,264,265,$0.80,$0.80
2011-07-31,"$4,248","$2,520","$1,728",-,$991,-,"$3,701",$547,$-72,$475,$176,$299,-,$299,-,$299,$738,$547,276,278,$1.08,$1.08
2011-04-30,"$4,162","$2,576","$1,586",-,"$1,004",-,"$3,771",$391,$-76,$315,$114,$201,-,$201,-,$201,$582,$391,288,290,$0.70,$0.69
2011-01-31,"$6,038","$3,816","$2,222",-,"$1,113",-,"$5,141",$897,$-116,$781,$291,$490,-,$490,-,$490,"$1,084",$897,304,306,$1.64,$1.62
2010-10-31,"$4,218","$2,596","$1,622",-,"$1,059",-,"$3,862",$356,$-79,$277,$101,$176,-,$176,-,$176,$564,$356,307,308,$0.57,$0.57
2010-07-31,"$4,100","$2,449","$1,651",-,$983,-,"$3,612",$488,$-78,$410,$155,$255,-,$255,-,$255,$692,$488,307,308,$0.83,$0.83
2010-04-30,"$4,035","$2,498","$1,537",-,"$1,035",-,"$3,684",$351,$-31,$320,$121,$199,-,$199,-,$199,$502,$351,307,309,$0.65,$0.64
2010-01-31,"$5,683","$3,612","$2,071",-,$974,-,"$4,813",$870,$-207,$663,$249,$414,-,$414,-,$414,"$1,123",$870,305,306,$1.35,$1.34
2009-10-31,"$4,051","$2,512","$1,539",-,"$1,050",-,"$3,712",$339,$-31,$308,$115,$193,-,$193,-,$193,$489,$339,305,308,$0.63,$0.63
2009-07-31,"$3,806","$2,286","$1,520",-,$966,$-11,"$3,407",$399,$-31,$368,$139,$229,-,$229,-,$229,$543,$399,305,306,$0.76,$0.75
2009-04-30,"$3,638","$2,270","$1,368",-,$961,$-15,"$3,387",$251,$-32,$219,$82,$137,-,$137,-,$137,$392,$251,305,306,$0.45,$0.45
