,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2008-11-30,"$16,395","$14,276","$2,119",-,"$1,677",$-20,"$15,973",$422,$-4,$418,$152,$266,-,$266,-,$263,$577,$422,432,441,$0.61,$0.60
2008-08-31,"$23,100","$20,298","$2,802",-,"$2,187",$-11,"$22,496",$604,$15,$619,$209,$410,-,$410,-,$398,$819,$604,434,444,$0.92,$0.89
2008-05-31,"$16,614","$14,548","$2,066",-,"$1,582",$-18,"$16,148",$466,$-1,$465,$170,$295,-,$295,-,$295,$616,$466,434,443,$0.68,$0.67
2008-02-29,"$16,959","$14,833","$2,126",-,"$1,615",$-7,"$16,455",$504,$18,$522,$194,$328,-,$328,-,$328,$650,$504,435,445,$0.75,$0.74
2007-11-30,"$15,810","$13,824","$1,986",-,"$1,570",$-21,"$15,415",$395,$10,$405,$143,$262,-,$262,-,$262,$537,$395,435,446,$0.60,$0.59
2007-08-31,"$20,478.11","$17,931.7","$2,546.402",-,"$1,969.892",$-21.043,"$19,922.64",$555.469,$26.301,$581.768,$209.118,$372.65,-,$372.65,-,$372.65,$733.927,$555.468,448,458,$0.85,$0.83
2007-05-31,"$14,659.25","$12,877.59","$1,781.668",-,"$1,432.65",$-9.953,"$14,320.19",$339.065,$16.822,$355.887,$131.901,$223.986,-,$223.986,-,$223.986,$469.751,$339.065,445,456,$0.50,$0.49
2007-02-28,"$15,112.02","$13,251.75","$1,860.264",-,"$1,487.991",$-10.945,"$14,750.69",$361.327,$32.906,$394.234,$144.756,$249.478,-,$249.478,-,$249.478,$493.563,$361.327,451,462,$0.55,$0.54
2006-11-30,"$14,151.62","$12,388.96","$1,762.666",-,"$1,382.467",$-27.059,"$13,798.48",$353.141,$24.971,$378.111,$141.225,$236.886,-,$236.886,-,$236.886,$480.761,$353.141,459,468,$0.52,$0.51
2006-08-31,"$19,875.22","$17,476.43","$2,398.795",-,"$1,867.969",$-16.714,"$19,361.11",$514.115,$40.595,$554.709,$199.11,$355.599,-,$355.599,-,$355.599,$678.043,$514.114,470,480,$0.76,$0.74
2006-05-31,"$13,283.65","$11,635.05","$1,648.597",-,"$1,282.276",$-11.613,"$12,928.94",$354.707,$31.072,$385.779,$150.184,$235.595,-,$235.595,-,$235.595,$475.265,$354.707,471,481,$0.50,$0.49
2006-02-28,"$14,059.01","$12,303.85","$1,755.162",-,"$1,317.804",$-6.042,"$13,627.7",$431.316,$32.302,$463.618,$167.415,$296.203,-,$296.203,-,$296.203,$550.806,$431.316,472,482,$0.63,$0.62
2005-11-30,"$12,933.35","$11,330.17","$1,603.175",-,"$1,264.092",$-13.588,"$12,607.85",$325.495,$21.816,$347.311,$131.493,$215.818,-,$215.818,-,$215.818,$441.632,$325.495,473,486,$0.46,$0.45
2005-08-31,"$16,719.25","$14,654.75","$2,064.497",-,"$1,579.906",$-16.967,"$16,251.62",$467.628,$31.229,$498.853,$144.154,$354.699,-,$354.699,-,$354.699,$627.115,$467.626,474,492,$0.75,$0.73
2005-05-31,"$11,996.9","$10,503.66","$1,493.239",-,"$1,164.625",$-12.475,"$11,680.76",$316.14,$21.683,$337.822,$128.034,$209.788,-,$209.788,-,$209.788,$425.454,$316.14,478,493,$0.44,$0.43
2005-02-28,"$12,658.08","$11,056.06","$1,602.013",-,"$1,185.122",$-26.996,"$12,268.18",$389.895,$15.799,$405.694,$100.242,$305.452,-,$305.452,-,$305.452,$502.81,$389.895,474,494,$0.64,$0.62
