,Revenue,Cost Of Goods Sold,Gross Profit,Research And Development Expenses,SG&A Expenses,Other Operating Income Or Expenses,Operating Expenses,Operating Income,Total Non-Operating Income/Expense,Pre-Tax Income,Income Taxes,Income After Taxes,Other Income,Income From Continuous Operations,Income From Discontinued Operations,Net Income,EBITDA,EBIT,Basic Shares Outstanding,Shares Outstanding,Basic EPS,EPS - Earnings Per Share
2020-12-31,"$1,591","$1,215",$376,$20,$137,$-11,"$1,388",$203,"$1,368","$1,571",$117,"$1,454",-,"$1,454",-,"$1,453",$294,$203,118,118,$12.37,$12.28
2020-09-30,"$1,411","$1,084",$327,$19,$106,$-12,"$1,227",$184,$57,$241,$30,$211,-,$211,$-2,$207,$274,$184,118,119,$1.75,$1.75
2020-06-30,"$1,193",$951,$242,$18,$114,$-21,"$1,110",$83,$64,$147,$35,$112,-,$112,$-3,$107,$172,$83,118,119,$0.90,$0.90
2020-03-31,"$1,460","$1,112",$348,$17,$125,$-7,"$1,266",$194,$98,$292,$65,$227,-,$227,$-7,$218,$280,$194,119,120,$1.83,$1.82
2019-12-31,"$1,432","$1,116",$316,$17,$125,$-100,"$1,364",$68,$-27,$41,$-3,$44,-,$44,$1,$43,$159,$68,124,125,$0.43,$0.42
2019-09-30,"$1,586","$1,172",$414,$17,$120,$-11,"$1,326",$260,$63,$323,$53,$270,-,$270,$-5,$263,$355,$260,123,123,$2.14,$2.13
2019-06-30,"$1,592","$1,169",$423,$17,$118,$-96,"$1,406",$186,$53,$239,$28,$211,-,$211,$-1,$209,$272,$186,125,126,$1.67,$1.66
2019-03-31,"$1,687","$1,234",$453,$16,$120,$9,"$1,367",$320,$65,$385,$46,$339,-,$339,$-1,$337,$404,$320,128,128,$2.64,$2.63
2018-12-31,"$1,689","$1,269",$420,$18,$134,$-3,"$1,430",$259,$-85,$174,$76,$98,-,$98,$3,$99,$350,$259,134,135,$0.80,$0.77
2018-09-30,"$1,771","$1,255",$516,$18,$129,$10,"$1,397",$374,$88,$462,$54,$408,-,$408,$-6,$401,$464,$374,135,135,$2.98,$2.96
2018-06-30,"$1,844","$1,323",$521,$18,$136,$-2,"$1,486",$358,$84,$442,$97,$345,-,$345,-,$344,$446,$358,136,136,$2.54,$2.52
2018-03-31,"$1,851","$1,336",$515,$18,$147,$-1,"$1,508",$343,$89,$432,$65,$367,-,$367,$-2,$363,$423,$343,136,136,$2.67,$2.66
2017-12-31,"$1,593","$1,180",$413,$20,$143,$-4,"$1,353",$240,$25,$265,$60,$205,-,$205,$-1,$203,$319,$240,138,138,$1.49,$1.48
2017-09-30,"$1,566","$1,183",$383,$19,$133,$3,"$1,337",$229,$60,$289,$57,$232,-,$232,$-4,$226,$311,$229,137,137,$1.65,$1.65
2017-06-30,"$1,510","$1,145",$365,$17,$117,$-8,"$1,292",$218,$63,$281,$40,$241,-,$241,$-8,$231,$295,$218,139,139,$1.67,$1.66
2017-03-31,"$1,471","$1,121",$350,$17,$103,$-56,"$1,301",$170,$70,$240,$56,$184,-,$184,-,$183,$242,$170,141,141,$1.30,$1.30
2016-12-31,"$1,311",$989,$322,$20,$146,$4,"$1,153",$158,$-2,$156,$-5,$161,-,$161,-,$160,$230,$158,145,146,$1.14,$1.14
2016-09-30,"$1,323",$968,$355,$20,$81,$-5,"$1,077",$246,$35,$281,$15,$266,-,$266,$-3,$262,$320,$246,144,145,$1.82,$1.81
2016-06-30,"$1,351","$1,013",$338,$19,$71,$-3,"$1,108",$243,$32,$275,$52,$223,-,$223,-,$221,$318,$243,146,147,$1.51,$1.50
2016-03-31,"$1,404","$1,014",$390,$19,$80,$-2,"$1,117",$287,$31,$318,$60,$258,-,$258,$1,$257,$361,$287,147,148,$1.74,$1.73
2015-12-31,"$1,334","$1,075",$259,$21,$209,$-332,"$1,639",$-305,$35,$-270,$31,$-301,-,$-301,-,$-298,$-199,$-305,151,152,$-1.93,$-1.93
2015-09-30,"$1,413","$1,110",$303,$19,$93,$-2,"$1,227",$186,$39,$225,$74,$151,-,$151,-,$161,$268,$186,150,151,$1.07,$1.07
2015-06-30,"$1,477","$1,102",$375,$59,$106,$-19,"$1,289",$188,$39,$227,$24,$203,-,$203,$-2,$205,$295,$188,153,154,$1.34,$1.33
2015-03-31,"$1,450","$1,069",$381,$20,$98,$-3,"$1,193",$257,$49,$306,$72,$234,-,$234,-,$236,$325,$257,153,154,$1.54,$1.53
2014-12-31,"$1,559","$1,165",$394,$18,$417,$-9,"$1,613",$-54,$23,$-31,$52,$-83,-,$-83,$-2,$-84,$18,$-54,155,156,$-0.52,$-0.54
2014-09-30,"$1,769","$1,333",$436,$22,$118,$19,"$1,459",$310,$37,$347,$90,$257,-,$257,$-5,$253,$385,$310,154,155,$1.64,$1.63
2014-06-30,"$1,769","$1,361",$408,$24,$119,$-1,"$1,510",$259,$93,$352,$94,$258,-,$258,-,$259,$334,$259,156,156,$1.66,$1.66
2014-03-31,"$1,705","$1,327",$378,$22,$104,$-3,"$1,462",$243,$30,$273,$78,$195,-,$195,-,$196,$319,$243,157,157,$1.25,$1.25
2013-12-31,"$1,616","$1,249",$367,$12,$-5,$590,$672,$944,$11,$955,$299,$656,-,$656,-,$654,"$1,025",$944,159,159,$4.12,$4.11
2013-09-30,"$1,636","$1,290",$346,$24,$97,$-8,"$1,425",$211,$17,$228,$57,$171,-,$171,$1,$172,$291,$211,159,159,$1.09,$1.08
2013-06-30,"$1,653","$1,334",$319,$23,$113,$-5,"$1,484",$169,$39,$208,$75,$133,-,$133,-,$133,$247,$169,160,160,$0.83,$0.83
2013-03-31,"$1,605","$1,272",$333,$26,$106,$-6,"$1,421",$184,$34,$218,$77,$141,-,$141,$1,$142,$264,$184,160,160,$0.89,$0.89
2012-12-31,"$1,501","$1,257",$244,$31,$476,$-14,"$1,791",$-290,$27,$-263,$-96,$-167,-,$-167,$-2,$-169,$-206,$-290,158,160,$-1.08,$-1.05
2012-09-30,"$1,609","$1,281",$328,$23,$113,$-4,"$1,433",$176,$10,$186,$57,$129,-,$129,$-2,$127,$257,$176,159,160,$0.80,$0.79
2012-06-30,"$1,675","$1,340",$335,$25,$115,$-4,"$1,497",$178,$100,$278,$57,$221,-,$221,-,$221,$256,$178,158,160,$1.40,$1.38
2012-03-31,"$1,633","$1,359",$274,$25,$126,$1,"$1,522",$111,$9,$120,$-73,$193,-,$193,-,$193,$188,$111,157,159,$1.23,$1.21
2011-12-31,"$1,614","$1,359",$255,$26,$397,$-11,"$1,805",$-191,$-3,$-194,$-110,$-84,-,$-84,$-1,$-85,$-111,$-191,156,159,$-0.55,$-0.54
2011-09-30,"$1,807","$1,406",$401,$24,$140,$-24,"$1,611",$196,$5,$201,$34,$167,-,$167,-,$167,$276,$196,156,159,$1.07,$1.05
2011-06-30,"$1,753","$1,343",$410,$25,$140,$-19,"$1,544",$209,$71,$280,$75,$205,-,$205,$-2,$203,$285,$209,156,159,$1.30,$1.28
2011-03-31,"$1,589","$1,238",$351,$23,$128,$4,"$1,401",$188,$-8,$180,$42,$138,-,$138,$4,$142,$263,$188,156,159,$0.91,$0.90
2010-12-31,"$1,507","$1,194",$313,$18,$132,$-7,"$1,367",$140,$-10,$130,$27,$103,-,$103,$-45,$58,$214,$140,155,158,$0.40,$0.38
2010-09-30,"$1,506","$1,160",$346,$17,$125,$32,"$1,285",$221,$-30,$191,$44,$147,-,$147,$-2,$145,$288,$221,156,158,$0.93,$0.92
2010-06-30,"$1,517","$1,214",$303,$17,$124,$9,"$1,361",$156,$68,$224,$61,$163,-,$163,$-3,$160,$222,$156,156,158,$1.02,$1.01
2010-03-31,"$1,388","$1,170",$218,$18,$124,$-75,"$1,402",$-14,$7,$-7,$-20,$13,-,$13,$1,$11,$79,$-14,150,153,$0.07,$0.07
2009-12-31,"$1,388","$1,099",$289,$14,$136,$-11,"$1,279",$109,$-17,$92,$85,$7,-,$7,$4,$9,$186,$109,144,157,$0.07,$0.11
2009-09-30,"$1,304","$1,038",$266,$18,$110,$-53,"$1,239",$65,$-17,$48,$-350,$398,-,$398,-,$395,$151,$65,144,158,$2.75,$2.53
2009-06-30,"$1,244",$996,$248,$18,$114,$-6,"$1,155",$89,$38,$127,$17,$110,-,$110,$-1,$107,$171,$89,144,157,$0.74,$0.69
2009-03-31,"$1,146",$946,$200,$20,$114,$-22,"$1,119",$27,$-43,$-16,$5,$-21,-,$-21,$1,$-23,$101,$27,144,144,$-0.16,$-0.16
2008-12-31,"$1,286","$1,177",$109,$16,$129,$-98,"$1,438",$-152,$-32,$-184,$-43,$-141,-,$-141,$-15,$-158,$-64,$-152,148,163,$-1.02,$-0.92
2008-09-30,"$1,823","$1,490",$333,$18,$142,$-3,"$1,672",$151,$1,$152,$-12,$164,-,$164,$-6,$155,$245,$151,147,163,$1.05,$0.97
2008-06-30,"$1,868","$1,472",$396,$18,$138,$-13,"$1,661",$207,$40,$247,$45,$202,-,$202,$-69,$132,$299,$207,151,168,$0.87,$0.80
2008-03-31,"$1,846","$1,428",$418,$23,$136,$-6,"$1,612",$234,$-16,$218,$73,$145,-,$145,-,$142,$320,$234,152,167,$0.93,$0.87
2007-12-31,"$1,760","$1,348",$412,$19,$145,$95,"$1,436",$324,$-11,$313,$104,$209,-,$209,$6,$211,$397,$324,154,171,$1.36,$1.34
2007-09-30,"$1,573","$1,236",$337,$18,$133,$-21,"$1,426",$147,$-16,$131,$1,$130,-,$130,$-2,$126,$227,$147,150,167,$0.84,$0.76
2007-06-30,"$1,556","$1,219",$337,$19,$122,$-108,"$1,485",$71,$-239,$-168,$-44,$-124,-,$-124,$7,$-120,$144,$71,157,157,$-0.76,$-0.76
2007-03-31,"$1,555","$1,196",$359,$17,$116,$-2,"$1,349",$206,$-35,$171,$49,$122,-,$122,$79,$199,$291,$206,159,174,$1.25,$1.15
2006-12-31,"$1,352","$1,055",$297,$17,$133,$-3,"$1,225",$127,$-15,$112,$71,$41,-,$40,$37,$75,$206,$127,159,172,$0.47,$0.44
2006-09-30,"$1,471","$1,133",$338,$15,$129,$-5,"$1,299",$172,$-22,$150,$60,$90,-,$88,$21,$106,$254,$172,159,171,$0.67,$0.64
2006-06-30,"$1,457","$1,121",$336,$16,$136,$-14,"$1,305",$152,$-18,$134,$38,$96,-,$95,$8,$101,$236,$152,159,172,$0.64,$0.60
2006-03-31,"$1,498","$1,160",$338,$17,$138,-,"$1,329",$169,$-39,$130,$34,$96,-,$96,$21,$114,$247,$169,159,171,$0.72,$0.68
2005-12-31,$760,$553,$207,$18,$74,$-74,$677,$83,$-20,$63,$-54,$117,-,$120,$55,$172,$140,$83,154,166,$1.14,$1.10
2005-09-30,"$1,526","$1,240",$286,$22,$144,$-1,"$1,431",$95,$-18,$77,$27,$50,-,$47,$-2,$42,$179,$95,159,172,$0.26,$0.26
2005-06-30,"$1,506","$1,165",$341,$23,$135,-,"$1,354",$152,$-29,$123,$43,$80,-,$67,-,$65,$242,$152,159,171,$0.41,$0.39
2005-03-31,"$1,478","$1,106",$372,$23,$159,$4,"$1,322",$156,$-143,$13,$8,$5,-,$-20,$10,$-12,$250,$156,142,142,$-0.08,$-0.08
