,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,1.1451,0.7975,3.959,36.9983,-18.4119,-18.4119,-,-32.1117,-26.0908,0.0551,22.5625,3.3905,26.5445,-10.6275,-10.7031,-1.8071,-2.1524,4.6309,0.0052,-0.3246
2020-09-30,1.3118,0.7828,3.6229,14.1638,-104.0956,-104.0956,-,-127.6451,-96.4164,0.0279,14.7941,1.534,58.6689,-19.0365,-19.1763,-3.4839,-4.1346,5.0262,-0.3848,-0.877
2020-06-30,1.5882,0.7526,3.0581,-279.5919,-940.8163,-940.8163,-,-1060.204,-836.7347,0.0045,10.0541,0.1728,520.7143,-21.768,-21.923,-4.5402,-5.3849,5.9228,-0.8534,-1.3534
2020-03-31,1.444,0.6919,2.258,43.266,3.0864,3.0864,-,-1.459,-0.0561,0.0842,28.0833,2.7289,32.9798,-0.9346,-0.9408,-0.2409,-0.288,7.1427,-0.4843,-0.9018
2019-12-31,1.6455,0.6562,1.9198,51.0687,26.6173,26.6173,-,24.1664,17.9253,0.1513,46.4054,4.1576,21.6472,12.0332,12.1114,3.3751,4.1365,8.517,1.6048,1.016
2019-09-30,1.6005,0.6458,1.8332,50.7077,27.6615,27.6615,-,23.1077,16.4,0.1449,48.5455,4.2933,20.9631,10.2686,10.34,2.983,3.6375,8.4831,1.1749,0.7786
2019-06-30,1.6354,0.644,1.827,49.3401,26.8146,26.8146,-,40.3119,28.6143,0.1476,51.1818,4.3468,20.7049,16.8338,16.9652,4.904,5.9921,8.5481,0.1025,-0.1733
2019-03-31,1.7329,0.6486,1.8632,49.9726,26.6319,26.6319,-,22.7373,15.9627,0.1634,52.1143,4.9471,18.1925,11.5528,11.6779,3.3344,4.0594,8.3312,1.0581,0.7484
2018-12-31,1.7631,0.6377,1.7769,48.4317,25.1511,25.1511,-,21.3525,-4.8921,0.1541,51.2,4.7865,18.8029,-0.593,-0.5994,-0.1774,-0.2148,8.7032,1.6607,1.2526
2018-09-30,1.9319,0.6035,1.5363,48.9324,27.3428,27.3428,-,23.191,16.9336,0.1445,41,5.1877,17.3488,8.9638,9.0521,2.995,3.5542,9.9464,1.1506,0.8894
2018-06-30,1.6962,0.5832,1.4221,48.35,24.1296,24.1296,-,22.9186,16.8332,0.1445,38.7727,5.9514,15.1226,8.4903,8.5776,2.9578,3.5391,10.1041,1.4012,1.1835
2018-03-31,1.1809,0.5322,1.155,50.9919,32.3554,32.3554,-,29.1981,40.6818,0.1664,38.1304,6.0971,14.7611,19.3371,19.5358,7.5149,9.0456,10.5919,1.7684,1.4722
2017-12-31,1.0815,0.5506,1.2639,50.6045,30.3155,30.3155,-,27.4845,35.7417,0.1639,45.2703,5.5138,16.3226,17.8445,18.0552,6.579,8.0196,9.6667,1.6679,1.375
