,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,1.1631,0.8345,5.3925,59.9355,-62.5733,-62.5733,-,-69.5487,-55.5979,0.0573,1.4667,2.6347,34.1589,-31.8289,135.0178,-3.1857,-5.2686,19.1121,-8.0707,-8.6505
2020-09-30,1.0434,0.7632,3.8976,57.8947,-64.8855,-64.8855,-,-93.6923,-73.9655,0.0407,1.0905,2.1255,42.3423,-26.2887,489.6277,-3.0087,-6.2242,24.0661,-6.483,-4.9664
2020-06-30,0.6124,0.6321,2.2521,49.9661,-110.983,-110.983,-,-135.7966,-110.3051,0.0269,0.7728,1.7211,52.2915,-19.103,-142.4693,-2.9635,-7.0278,29.2699,-0.4922,0.2732
2020-03-31,0.4914,0.5903,1.8774,63.6922,-12.182,-12.182,-,-26.4946,-21.3561,0.1504,2.7075,10.0745,8.9335,-18.093,-87.3846,-3.2118,-7.4135,38.0899,0.2535,-7.6298
2019-12-31,0.5485,0.6136,1.714,68.3229,7.9078,7.9078,-,7.7517,5.8872,0.207,3.2174,7.9824,11.2748,5.5589,16.029,1.2184,2.148,45.9007,4.2432,-0.168
2019-09-30,0.5438,0.5366,1.2761,69.1828,12.9438,12.9438,-,11.8541,8.9982,0.218,3.293,7.0377,12.7882,9.0611,27.9476,1.9617,4.199,44.5581,4.6604,1.08
2019-06-30,0.5542,0.5601,1.4062,69.1195,12.91,12.91,-,11.8751,9.2265,0.2186,3.5351,6.4711,13.9081,10.1938,39.4303,2.0173,4.4842,40.0421,10.5422,7.1087
2019-03-31,0.4961,0.5696,1.4593,67.4731,5.1622,5.1622,-,3.8273,3.0452,0.1894,3.2088,5.36,16.7911,2.979,13.6768,0.5766,1.2823,37.0907,7.1375,1.1405
2018-12-31,0.5126,0.6382,1.8988,66.9812,6.0528,6.0528,-,5.2712,4.3942,0.214,3.5168,7.3569,12.2333,4.5907,19.5339,0.9404,1.6608,37.2043,3.874,-1.8218
2018-09-30,0.6337,0.5847,1.5186,66.3455,10.788,10.788,-,9.6156,7.5707,0.2454,3.6627,6.2803,14.3306,8.7971,53.2609,1.8578,3.653,34.7532,3.3375,0.3874
2018-06-30,0.6302,0.6098,1.6788,67.3286,10.6245,10.6245,-,7.9336,6.3376,0.2411,3.7378,5.8571,15.3661,7.906,95.258,1.5283,3.0852,31.6426,9.0667,6.317
2018-03-31,0.5843,0.6127,1.7951,66.3973,2.9008,2.9008,-,2.0151,1.6054,0.2052,3.2846,5.1318,17.5376,1.7394,49.6575,0.3294,0.6738,29.8343,5.9986,2.6852
2017-12-31,0.5589,0.5925,1.6478,72.5638,7.65,7.65,-,6.3803,6.1158,0.2232,2.8063,7.053,12.7606,6.6178,86.0119,1.3649,2.6968,30.4349,2.5106,-0.6157
2017-09-30,0.6019,0.5783,1.5544,67.6331,11.4961,11.4961,-,10.0313,6.5158,0.2326,3.4194,6.1753,14.5742,7.1906,72.5534,1.5153,3.0322,30.2783,2.0813,-1.7708
2017-06-30,0.6066,0.5674,1.4867,73.1215,14.3585,14.3585,-,12.7598,8.2034,0.2366,3.0499,6.6765,13.4802,9.2726,111.0961,1.9406,4.0115,29.0286,5.1121,1.5272
2017-03-31,0.61,0.5871,1.5201,69.7365,3.7978,3.7978,-,1.7802,1.1749,0.2033,2.8333,5.8964,15.2635,1.1717,31.5287,0.2389,0.4838,27.1559,1.7387,-0.445
2016-12-31,0.5949,0.5536,1.3518,75.127,11.1663,11.1663,-,9.2556,4.0645,0.2256,2.5796,7.699,11.6899,4.2499,73.0159,0.9168,1.897,27.5227,1.5352,-0.9847
2016-09-30,0.6014,0.5512,1.3576,73.5095,16.3825,16.3825,-,15.2325,9.7347,0.2458,3.1188,6.6935,13.446,11.435,368.3206,2.3929,5.1322,26.5456,3.9194,1.6241
2016-06-30,0.561,0.5627,1.4665,74.0741,11.2814,11.2814,-,9.9085,6.258,0.2321,3.0526,6.48,13.8889,7.554,-141.3462,1.4527,3.3036,24.1042,7.9428,5.2535
2016-03-31,0.5399,0.5653,1.4804,70.1647,7.9195,7.9195,-,6.0281,3.8194,0.203,3.2213,5.1834,17.363,3.9923,-39.3711,0.7753,1.7353,23.1061,3.3813,1.128
2015-12-31,0.6306,0.537,1.3115,75.2767,11.9633,11.9633,-,10.0155,9.108,0.2211,3.0271,8.0106,11.2351,9.1791,268.0782,2.0141,4.2497,24.5907,2.9273,1.0108
2015-09-30,0.7486,0.5551,1.4168,71.57,18.4262,18.4262,-,15.5832,46.7301,0.2461,4.1619,6.8116,13.2127,56.2946,-2991.304,11.5025,25.0481,22.8909,3.5576,1.7692
2015-06-30,0.6367,0.7181,2.8285,65.0192,14.5754,14.5754,-,12.0738,12.0335,0.2518,5.2866,6.7396,13.3538,28.9423,-25.8169,3.0305,8.1584,10.8806,4.6606,1.8079
2015-03-31,0.6807,0.7769,4.0844,67.112,8.6083,8.6083,-,5.9363,5.9015,0.2202,-,5.8518,15.3799,16.8883,-8.8011,1.2995,3.768,7.8642,4.7526,4.25
2014-12-31,0.6034,0.8146,4.9862,61.9671,6.7111,6.7111,-,0.247,0.3007,0.2545,5.3183,8.1265,11.0748,1.1686,-0.4367,0.0765,0.2167,6.3974,-0.1927,-1.8597
2014-09-30,0.7171,0.7339,3.1299,60.6267,11.2752,11.2752,-,8.7096,8.7475,0.2779,5.9414,6.7755,13.2832,23.913,-18.5208,2.4309,6.3641,10.4509,1.5022,0.5635
2014-06-30,0.7214,0.7676,3.6809,59.696,8.7714,8.7714,-,7.6581,7.6387,0.2687,6.0774,6.2036,14.5077,23.5734,-14.2213,2.0522,5.4788,8.9595,3.5636,2.1597
2014-03-31,0.6713,0.8077,4.701,54.7608,-4.0133,-4.0133,-,-6.9687,-7.0032,0.2339,6.1373,5.4046,16.6525,-23.6138,9.5966,-1.6378,-4.5404,6.9049,1.8859,0.9918
2013-12-31,0.7188,0.7854,4.1585,42.459,2.519,2.519,-,1.2006,1.5221,0.2534,8.048,6.2069,14.5,4.6917,-2.3431,0.3803,1.0066,8.2366,-0.8082,-2.5768
2013-09-30,0.7449,0.8641,6.9786,57.4208,4.9668,4.9668,-,3.7348,3.6957,0.2745,6.7415,6.0413,14.8973,21.9329,-5.2046,1.0172,2.9812,4.7752,0.5901,-0.7465
2013-06-30,0.7443,0.8999,9.8324,58.2442,7.6992,7.6992,-,4.7095,4.6795,0.2669,7.5243,5.7743,15.5864,38.5374,-5.9905,1.2517,3.8585,3.4196,2.7275,1.7893
2013-03-31,0.7096,0.9915,129.2234,53.2622,-3.0272,-3.0272,-,-4.8848,-4.7816,0.2367,5.9072,5.1942,17.3271,-443.617,4.6385,-1.1319,-3.7768,0.2816,1.1837,0.0813
2012-12-31,0.784,0.9589,27.3721,52.5397,-5.3436,-5.3436,-,-7.2627,-7.1133,0.2313,5.9424,6.5037,13.8382,-128.8981,7.1768,-1.6477,-5.2933,1.4467,0.2796,-2.6046
2012-09-30,0.8252,0.8508,6.7017,54.5565,2.0184,2.0184,-,0.1514,0.0606,0.2614,6.6711,5.3217,16.9119,0.3284,-0.0817,0.0158,0.049,5.4957,-0.2105,-1.658
2012-06-30,0.8795,0.8704,7.6128,54.8949,5.7853,5.7853,-,3.4209,3.4007,0.2569,7.3372,5.467,16.4624,20.734,-4.4788,0.8761,2.6875,4.9195,2.3799,1.8163
2012-03-31,0.9019,0.8821,8.2358,50.5696,-3.1504,-3.1504,-,-5.1965,-5.2081,0.2252,6.5922,4.5084,19.9628,-29.6689,5.7994,-1.1728,-3.4984,4.5476,0.3758,-0.2667
2011-12-31,0.9652,0.8635,7.0515,62.0296,0.504,0.504,-,-1.6353,-1.5345,0.235,5.5122,6.5744,13.6895,-7.6412,1.8481,-0.3633,-1.0431,5.4577,0.8204,-0.0237
2011-09-30,1.0074,0.8364,5.6907,56.376,9.1928,9.1928,-,6.489,6.4006,0.2604,7.0653,5.9375,15.1578,28.2439,-9.3513,1.672,4.6214,6.9881,1.0718,0.7838
2011-06-30,0.9709,0.8614,7.0021,52.4824,8.2373,8.2373,-,5.5255,5.4644,0.2471,9.1752,5.2652,17.0935,27.7034,-7.2742,1.3554,3.8393,5.8712,1.331,1.0971
2011-03-31,0.9477,0.8637,7.6276,50.8169,0.4145,0.4145,-,-2.5725,-2.5969,0.2023,6.517,3.4798,25.8632,-11.1402,2.8487,-0.5253,-1.5183,5.7959,3.064,2.5579
2010-12-31,0.9526,0.8784,8.7626,63.8138,-0.964,-0.964,-,-3.7973,-3.8208,0.2148,6.6052,5.2734,17.0668,-18.8188,4.2137,-0.8207,-2.2892,5.2665,-0.1263,-0.7851
2010-09-30,0.8563,1.4669,-4.0077,59.1471,9.9871,9.9871,-,7.1442,7.1442,0.2701,7.7378,5.1887,17.3454,-17.5431,-8.4021,1.9297,8.1905,-13.0912,1.8936,1.5192
2010-06-30,0.8145,1.6072,-3.3287,54.7762,8.5449,8.5449,-,5.2509,5.2897,0.2563,8.3357,5.3151,16.9328,-9.9057,-5.2784,1.3559,6.0145,-16.3696,2.884,2.7441
2010-03-31,0.8648,1.5401,-3.2227,53.1007,1.792,1.792,-,-1.9335,-1.9335,0.2126,10.5798,4.3812,20.5423,2.8403,1.5396,-0.411,-1.5341,-17.238,2.8862,2.6048
2009-12-31,0.7887,1.5904,-3.0391,58.3353,-1.7648,-1.7648,-,-5.056,-5.7238,0.2244,3.7013,5.6433,15.948,8.5379,4.5575,-1.2845,-5.041,-16.771,-0.2458,-1.5593
2009-09-30,0.6819,1.6103,-2.9516,41.9129,1.9851,1.9851,-,-1.3986,-1.2858,0.2416,11.9213,5.2586,17.1148,2.155,1.1139,-0.3107,-1.3152,-17.8678,0.3651,0.4483
2009-06-30,0.6696,1.6302,-2.9715,47.785,2.663,2.663,-,0.3484,0.6969,0.2137,9.2018,4.3626,20.6297,-1.065,-0.5452,0.1489,0.6711,-18.1595,2.7211,2.1826
2009-03-31,0.6741,1.6152,-2.9936,41.6689,-7.6402,-7.6402,-,-11.1623,-10.3495,0.1932,9.443,5.0014,17.9951,14.388,7.3194,-1.9999,-8.8508,-18.4521,2.944,3.2757
2008-12-31,0.6683,1.4904,-3.4485,91.269,-17.8579,-17.8579,-,-28.8542,-28.9422,0.2336,1.6751,6.3683,14.1324,56.6566,26.2266,-6.7557,-27.7837,-16.5742,-7.792,-6.4193
2008-09-30,0.7904,1.2168,-6.2863,24.8518,-8.823,-8.823,-,-14.2138,-14.2318,0.2684,14.7774,5.3664,16.7709,61.7785,19.7605,-3.8204,-13.3965,-9.9506,-3.0418,-3.2664
2008-06-30,0.7102,1.0861,-14.0281,32.6196,-50.1583,-50.1583,-,-51.5733,-51.0147,0.2517,14.0817,3.9933,22.5377,480.7017,82.7545,-12.8421,-41.3897,-4.5314,1.7385,0.7306
2008-03-31,0.7127,0.7706,3.8135,30.6304,-9.3611,-9.3611,-,-11.7597,-11.696,0.1978,13.6736,4.2138,21.3585,-25.3463,18.516,-2.3055,-5.8138,17.23,-0.6606,-1.6433
2007-12-31,0.7639,0.7567,3.4942,53.2604,-1.2724,-1.2724,-,-2.8032,-2.0477,0.2077,9.7149,5.6644,15.8887,-3.9702,3.5126,-0.3964,-0.9659,20.6806,1.1878,-0.8033
2007-09-30,0.8864,0.7555,3.458,45.8477,11.869,11.869,-,10.2225,5.9888,0.2158,13.013,5.0475,17.8307,12.6515,-11.2572,1.3043,3.0937,22.7518,2.1702,0.3637
2007-06-30,0.8372,0.787,3.9991,45.6743,10.3012,10.3012,-,8.92,5.2177,0.2031,13.4857,4.5808,19.647,11.8563,-8.2134,1.0676,2.5251,19.9922,5.471,5.1721
2007-03-31,0.7369,0.8094,4.5726,40.6357,-2.1038,-2.1038,-,-5.4196,-3.5445,0.1768,12.6634,4.0831,22.0421,-7.4766,4.169,-0.6144,-1.4251,17.9386,5.3504,4.7692
2006-12-31,0.7896,0.8039,4.9348,58.1771,0.5015,0.5015,-,-2.1587,-1.3737,0.1808,8.7982,5.5927,16.0925,-2.8399,1.7025,-0.2405,-0.557,18.3714,4.9982,3.8863
2006-09-30,0.9022,0.8261,5.1173,41.9822,6.4722,6.4722,-,4.8107,3.6128,0.2001,14.3,4.9769,18.0835,9.0953,-5.0518,0.7346,1.5816,18.8729,-0.3307,-0.7754
2006-06-30,0.8544,0.8365,5.4907,42.48,5.0851,5.0851,-,2.2687,2.2883,0.1965,15.3979,4.7386,18.9928,6.1594,-3.0043,0.4573,1.007,19.0111,4.841,4.4172
2006-03-31,0.8266,0.8549,6.1576,39.0818,-3.8298,-3.8298,-,506.6741,506.7189,0.1748,16.8944,4.4208,20.3583,1301.208,-544.8591,88.5636,188.7869,14.963,3.7359,2.9366
2005-12-31,0.8137,-0.0579,-0.0561,49.0196,-4.1496,-4.1496,-,-385.4081,-385.4765,0.2268,11.5855,5.2277,17.2161,66.9333,65.1457,-87.3953,69.9669,-219.9277,2.2633,1.9105
2005-09-30,0.8365,-0.0259,-0.1444,44.3179,3.5446,3.5446,-,-38.0666,-38.1096,0.2308,11.3684,4.1415,21.7315,17.6635,16.9976,-8.7853,18.1205,-86.3183,-0.6712,-0.9897
2005-06-30,0.7727,-0.0318,-0.1382,45.806,1.0852,1.0852,-,-32.4214,-32.3988,0.2189,10.2876,3.9107,23.0138,17.2893,16.5013,-7.0768,17.8393,-71.1661,4.5439,3.9329
2005-03-31,0.6617,-0.0369,-0.1391,44.4955,-6.3857,-6.3857,-,-27.3308,-27.3819,0.1915,10.2986,3.3808,26.6207,12.2791,11.7441,-5.2338,12.732,-74.9778,1.9449,2.0224
