,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,-,0.1172,0.2837,-,-,-,-,-18.3233,-27.2561,0.0087,-,-,-,-1.9745,-3.0545,-0.2303,-1.6871,17.9016,0.4513,0.4308
2020-09-30,-,0.1144,0.2872,-,-,-,-,36.9551,30.2985,0.0077,-,-,-,1.9058,3.1517,0.2376,1.6351,18.4401,0.7906,0.7521
2020-06-30,-,0.1156,0.3602,-,-,-,-,26.6409,20.8494,0.0067,-,-,-,1.1957,1.9937,0.1462,1.0242,18.2831,0.2506,0.2482
2020-03-31,-,0.1159,0.8962,-,-,-,-,34.1764,26.095,0.008,-,-,-,1.743,2.9228,0.2158,1.4923,18.1991,0.5021,0.4828
2019-12-31,-,0.1111,0.7736,-,-,-,-,34.8079,26.8014,0.0085,-,-,-,1.785,2.9427,0.2347,1.538,17.9152,0.5902,0.5661
2019-09-30,-,0.1138,0.7776,-,-,-,-,37.0329,29.4473,0.0086,-,-,-,1.9618,3.3228,0.2594,1.679,17.8894,0.1584,0.0988
2019-06-30,-,0.1145,0.6118,-,-,-,-,37.6902,29.0287,0.0087,-,-,-,1.9582,3.3524,0.258,1.6739,17.6907,-0.0849,-0.1401
2019-03-31,-,0.1198,0.5681,-,-,-,-,34.2817,26.3395,0.0088,-,-,-,1.7971,3.0768,0.2383,1.5234,17.5025,-0.0575,-0.054
2018-12-31,-,0.1206,0.6871,-,-,-,-,36.1604,31.4459,0.0086,-,-,-,2.1145,3.6258,0.2778,1.7901,17.3175,0.3428,0.2361
2018-09-30,-,0.1294,0.7179,-,-,-,-,38.2074,29.0653,0.0088,-,-,-,2.0473,3.4513,0.2651,1.7094,17.0889,0.5369,0.5002
2018-06-30,-,0.1309,0.9369,-,-,-,-,36.191,27.3871,0.0087,-,-,-,1.9483,3.3129,0.2472,1.6232,16.9497,0.3471,0.2983
