,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,1.7854,0.8973,9.6987,18.1544,1.8346,1.8346,-,0.7018,0.5821,0.514,3.0513,3.9858,22.5802,4.7161,-2.0381,0.2992,0.4844,2.7977,0.0041,-0.1513
2020-09-30,1.7345,0.9053,10.5759,18.8484,3.5626,3.5626,-,2.1969,1.8417,0.5179,3.0489,3.7799,23.8099,16.6845,-6.6315,0.9538,1.5806,2.5536,1.8227,1.6886
2020-06-30,1.8381,0.9176,12.4691,17.658,-5.9954,-5.9954,-,-8.3036,-6.9747,0.3918,2.3589,2.954,30.4673,-53.3758,18.4381,-2.7329,-4.3981,2.2796,1.0453,0.8518
2020-03-31,1.488,0.8317,5.3503,18.7189,0.44,0.44,-,-0.2101,-0.0241,0.6704,3.0113,3.7178,24.2077,-0.1625,0.1251,-0.0161,-0.0274,4.0002,0.6402,0.2312
2019-12-31,1.2495,0.762,3.5159,18.8246,3.6771,3.6771,-,3.1716,2.5518,0.7756,3.4766,3.4278,26.2559,15.1694,-16.3042,1.9792,3.6101,4.9672,1.1328,0.7189
2019-09-30,1.3905,0.7787,3.5423,19.2339,4.3672,4.3672,-,3.8023,2.9653,0.8073,3.6493,3.4725,25.9176,18.4859,-20.2377,2.3938,4.0909,4.8051,0.3307,0.0015
2019-06-30,1.334,0.7645,3.2619,19.2518,4.6561,4.6561,-,4.4091,3.4622,0.8613,3.8854,3.6832,24.435,21.4084,-23.8021,2.982,5.0427,4.8795,1.9807,1.4029
2019-03-31,1.3008,0.775,3.6739,18.7903,3.6129,3.6129,-,2.94,3.0023,0.8054,3.559,3.3481,26.8813,18.6326,-17.9582,2.4179,4.1927,4.5965,0.8768,0.5852
2018-12-31,1.25,0.7872,4.0653,18.7713,3.0604,3.0604,-,2.4014,1.8108,0.8116,3.6232,3.5406,25.4193,12.3351,-10.2512,1.4696,2.6246,4.2212,1.237,1.0134
2018-09-30,1.3014,0.75,3.2979,19.0847,4.1284,4.1284,-,3.5359,2.833,0.8206,3.6702,3.5535,25.3272,16.3362,-19.218,2.3247,4.0846,5.0727,0.5125,0.3226
