,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,1.5952,0.4441,0.8142,17.1055,5.2936,5.2936,-,4.6075,3.4534,0.1526,1.7503,2.1753,41.3736,1.3889,11.0108,0.5288,0.7721,41.7019,2.7168,2.0797
2020-09-30,1.6882,0.4637,0.8857,18.1908,-23.5916,-23.5916,-,-24.9245,-25.8549,0.1554,1.8079,2.0869,43.1271,-10.8429,-113.3976,-4.0115,-5.8146,40.889,2.8467,2.4252
2020-06-30,1.7962,0.4562,0.8571,18.1762,6.4113,6.4113,-,4.7022,4.2136,0.1399,1.6215,2.0336,44.2575,1.5345,25.3521,0.5945,0.8345,45.2019,2.8408,1.9101
2020-03-31,1.7492,0.4755,0.9442,18.0964,6.17,6.17,-,4.6478,3.3301,0.1436,1.7138,2.0014,44.9686,1.295,38.3664,0.4809,0.6792,44.3596,0.6422,-0.2324
2019-12-31,1.4369,0.449,0.8627,18.2879,5.7124,5.7124,-,4.2046,3.1309,0.143,1.6508,2.1457,41.9452,1.1782,25.5729,0.4509,0.6491,45.8224,1.6591,0.2474
2019-09-30,1.4481,0.4485,0.8613,23.1899,10.5404,10.5405,-,8.6357,6.6794,0.1542,1.6953,2.1209,42.4344,2.6737,92.1263,1.0359,1.4745,45.3227,3.504,2.0381
2019-06-30,1.4465,0.4518,0.89,21.0853,8.9851,8.9851,-,7.0661,5.3859,0.1522,1.7844,1.9557,46.019,2.1433,73.6507,0.8237,1.175,46.0214,2.8486,1.4952
2019-03-31,1.2885,0.4458,0.9264,19.4719,6.6082,6.6082,-,4.526,3.4719,0.1505,1.7742,1.9518,46.1104,1.3893,216.4444,0.5275,0.77,45.3624,1.3956,0.2923
2018-12-31,1.4011,0.4558,0.9316,18.0663,6.4103,6.4103,-,4.6795,3.2144,0.1411,1.6869,1.8689,48.1571,1.2036,-246.1276,0.4559,0.655,45.5153,1.168,0.2663
2018-09-30,1.4355,0.3307,0.5587,21.9988,9.9844,9.9844,-,8.8609,6.5949,0.1671,1.8062,2.107,42.7142,2.4385,10.0618,1.1041,1.632,45.2955,3.0758,1.7845
2018-06-30,1.559,0.3424,0.5728,20.9571,9.3076,9.3076,-,8.5994,6.4822,0.1646,1.7976,2.0888,43.0869,2.3772,10.1859,1.0793,1.5632,44.7385,2.5378,1.649
