,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,10.0107,0.013,0.0146,43.6322,19.3806,19.3806,-,19.4861,14.6568,0.1147,0.5199,1.2736,70.6678,1.915,1.9945,1.6921,1.8901,48.5543,1.5779,1.104
2020-09-30,10.0854,0.014,0.0157,47.9813,13.0049,13.0049,-,13.3532,11.1807,0.1139,0.4473,1.3249,67.93,1.4378,1.5002,1.2712,1.4177,46.4104,1.2939,0.8433
2020-06-30,9.988,0.0146,0.0163,46.0337,15.9269,15.9269,-,16.7045,12.8963,0.1074,0.4357,1.4561,61.8099,1.5741,1.6773,1.3907,1.5512,45.8295,1.3755,1.015
2020-03-31,9.5917,0.0155,0.0173,41.2756,17.9729,17.9729,-,19.2825,14.6055,0.093,0.4028,1.2422,72.4522,1.5606,1.6686,1.3718,1.5364,44.3451,1.0578,0.7288
2019-12-31,9.8832,0.0156,0.0174,40.5062,0.0792,0.0792,-,0.9653,-1.4513,0.1123,0.4791,1.2858,69.9974,-0.1791,-0.1916,-0.1576,-0.1763,45.3197,2.3989,1.9299
2019-09-30,9.0752,0.0161,0.0179,46.4419,22.527,22.527,-,23.5035,17.3948,0.1205,0.4226,1.3013,69.1605,2.3996,2.6143,2.0919,2.361,44.8876,1.72,1.3219
2019-06-30,8.3837,0.0166,0.0184,49.5471,25.0406,25.0406,-,26.3351,19.8676,0.1329,0.4308,1.3291,67.7153,3.0634,3.3472,2.6493,3.0127,44.5135,1.0798,0.0878
2019-03-31,8.5413,0.0177,0.0196,47.2663,21.6841,21.6841,-,22.9356,17.5082,0.1198,0.3976,1.3588,66.233,2.421,2.6598,2.0891,2.3783,42.7109,0.8103,0.2014
2018-12-31,7.3459,0.0186,0.0206,50.5216,29.1019,29.1019,-,30.5604,22.8931,0.1282,0.4046,1.2917,69.6735,3.4206,3.739,2.9313,3.3571,41.6727,2.0629,1.5761
2018-09-30,8.6349,0.019,0.021,54.7737,34.7592,34.7592,-,35.9679,28.2077,0.1391,0.4055,1.4162,63.5483,4.5655,4.7881,3.9324,4.479,41.3275,1.3314,0.6505
2018-06-30,8.7314,0.0197,0.0217,56.8104,39.2616,39.2616,-,39.5312,29.4036,0.1635,0.4751,1.7082,52.6858,5.5989,5.8886,4.8061,5.4889,40.4318,1.9865,0.9481
2018-03-31,9.5361,0.0203,0.0224,56.5108,39.2093,39.2093,-,39.4188,29.5484,0.1441,0.4391,1.5282,58.8915,4.9564,5.2115,4.2568,4.8558,39.7232,1.8059,1.1009
2017-12-31,8.8184,0.0219,0.0242,57.8286,41.0649,41.0649,-,41.1079,14.667,0.1525,0.4948,1.5217,59.1462,2.6186,2.7649,2.237,2.5611,37.7095,1.9843,1.4931
2017-09-30,9.0155,0.0231,0.0255,57.1947,40.8089,40.8089,-,40.894,29.4428,0.1748,0.5949,1.7314,51.9798,5.9005,6.2206,5.1466,5.7643,36.551,2.9836,1.9722
2017-06-30,9.636,0.0117,0.0125,55.8503,38.2112,38.2112,-,38.3442,28.1872,0.1819,0.6256,1.5564,57.8274,5.7695,5.9715,5.1269,5.702,33.7313,1.5088,1.3889
2017-03-31,8.8186,0.0216,0.024,55.0181,35.502,35.502,-,35.4247,26.2187,0.1502,0.491,1.586,56.745,4.497,4.6296,3.9385,4.3997,31.1884,0.9347,0.5342
2016-12-31,8.2196,0.0236,0.0262,55.4532,37.5556,37.5555,-,37.9393,26.8216,0.1565,0.5221,1.7968,50.0894,4.8231,4.9784,4.1972,4.7093,29.2519,1.8908,1.3984
2016-09-30,8.2023,0.0249,0.0277,54.4292,35.3684,35.3684,-,35.5816,26.0265,0.154,0.5002,1.6348,55.0538,4.6059,4.7595,4.0078,4.491,28.2899,1.6294,1.0865
2016-06-30,8.8701,0.0268,0.0298,54.4739,37.5838,37.5838,-,37.7464,26.5275,0.1552,0.477,1.6688,53.9302,4.71,4.881,4.1141,4.5837,26.7774,0.8032,-0.0477
2016-03-31,7.9487,0.0126,0.0142,55.2044,33.7851,33.7851,-,33.8812,23.8005,0.1337,0.4091,1.4146,63.6216,3.6621,3.6938,3.1822,3.616,25.4314,1.2103,0.7472
2015-12-31,7.7762,0.0138,0.0156,54.5746,37.1227,37.1227,-,36.9134,27.1458,0.1539,0.4986,1.4861,60.5614,4.8133,4.8612,4.175,4.7468,23.8383,1.2867,0.9237
2015-09-30,7.2427,0.0147,0.0168,54.7358,36.7749,36.7749,-,36.8127,25.7825,0.1729,0.5578,1.5731,57.2112,5.1614,5.2183,4.4565,5.0854,23.0369,1.7473,1.4085
2015-06-30,7.9698,0.0158,0.0191,54.7351,37.188,37.188,-,37.2088,26.0694,0.1762,0.5577,1.3846,65.0023,5.2626,5.3292,4.5891,5.1795,22.0738,0.9212,0.5746
2015-03-31,7.5613,0.0174,0.0303,54.1953,41.2254,41.2254,-,41.1756,28.8294,0.1593,0.5233,1.3283,67.7538,5.3073,5.3842,4.5904,5.2148,20.5344,0.9764,0.7155
2014-12-31,7.322,0.0184,0.034,54.9257,38.3945,38.3945,-,38.4543,27.2085,0.1713,0.5467,1.4493,62.1007,5.392,5.4424,4.6603,5.2926,19.984,1.059,0.7596
2014-09-30,6.7435,-,0.0134,54.6404,38.8623,38.8623,-,38.9415,27.6483,0.1684,0.5046,1.4613,61.5905,5.3246,5.378,4.6567,5.3246,19.8724,0.8937,0.3868
2014-06-30,7.5468,-,0.0144,54.2273,35.7688,35.7688,-,35.8931,25.1207,0.1659,0.4917,1.5482,58.1307,4.7158,4.7573,4.1681,4.7158,19.6439,0.6338,-0.0139
2014-03-31,7.9894,0.0113,0.0152,52.343,33.8789,33.8789,-,33.9933,23.7614,0.1555,0.4766,1.5853,56.7716,4.2162,4.2582,3.6947,4.1685,18.4797,0.823,0.608
2013-12-31,7.8572,0.0121,0.0172,49.1514,29.4545,29.4545,-,29.5329,22.0639,0.1563,0.4883,1.5978,56.3266,3.9436,3.9866,3.4484,3.896,17.8693,1.115,0.6845
2013-09-30,7.0809,0.0131,0.0166,53.9134,34.7211,34.7211,-,34.8843,24.5934,0.1705,0.4632,1.427,63.0699,4.8348,4.894,4.1927,4.7713,16.969,0.7007,0.4325
2013-06-30,7.2644,0.0145,0.0186,53.4706,35.6036,35.6036,-,35.4407,24.8081,0.179,0.5078,1.4688,61.2758,5.113,5.1855,4.4418,5.0388,15.8385,0.68,0.3664
2013-03-31,7.37,0.0159,0.0309,53.3239,34.9985,34.9985,-,35.0104,24.7631,0.159,0.466,1.38,65.2185,4.5429,4.6308,3.9369,4.4705,15.0336,-0.2166,-0.5539
2012-12-31,5.3004,0.0185,0.0242,51.8334,32.5857,32.5857,-,33.1145,24.0723,0.162,0.5003,1.5009,59.9648,4.6993,4.766,3.8986,4.6122,14.4654,1.1649,0.8345
2012-09-30,5.451,0.0193,0.0285,54.9684,38.3728,38.3728,-,38.5391,27.136,0.178,0.5212,1.4133,63.6813,5.8164,5.9054,4.831,5.7043,14.23,0.7294,0.4275
2012-06-30,5.8101,0.0214,0.0303,54.3113,40.9238,40.9238,-,41.303,27.3638,0.1728,0.5166,1.3782,65.3028,5.95,5.9943,4.9935,5.8225,13.115,0.962,0.5492
2012-03-31,6.2797,0.0225,0.04,55.7536,36.672,36.672,-,35.6793,24.2832,0.1476,0.4416,1.1977,75.1461,4.64,4.6807,3.6589,4.5357,12.9175,0.5447,0.2668
2011-12-31,4.6361,0.0342,0.055,53.7742,37.2964,37.2964,-,37.3871,25.5602,0.2031,0.4881,1.6306,55.1954,7.1809,7.2819,5.2382,6.935,9.3164,0.6455,0.2696
2011-09-30,3.9004,0.0374,0.061,54.5923,38.1454,38.1454,-,38.0958,25.0899,0.2164,0.4997,1.3606,66.1451,8.1795,8.3175,5.7467,7.8732,8.8154,0.5934,0.3493
2011-06-30,4.4017,0.04,0.0635,54.7058,37.8248,37.8248,-,37.1785,25.2067,0.2172,0.5054,1.5693,57.352,7.8297,7.9832,5.6124,7.5167,8.4827,0.3468,0.0749
2011-03-31,4.0384,0.0453,0.07,53.6886,34.1123,34.1123,-,33.9143,23.0777,0.2042,0.5219,1.6564,54.3342,6.4858,6.635,4.7752,6.1918,7.6318,0.2085,0.0116
2010-12-31,3.6342,0.0471,0.0752,54.9775,38.4354,38.4354,-,38.4493,26.798,0.2285,0.6274,1.7393,51.7461,8.6072,8.8054,6.1713,8.2022,6.7421,0.7163,0.4178
2010-09-30,3.3965,0.0543,0.0783,50.0332,25.7427,25.7427,-,24.9007,16.5721,0.2134,0.6145,1.3546,66.4425,4.6645,4.6645,3.5604,4.4114,6.1072,0.1213,0.0075
2010-06-30,3.2353,0.0619,0.0962,45.2898,23.3593,23.3593,-,23.0367,15.3231,0.2015,0.6811,1.569,57.3617,4.0999,4.0999,3.0999,3.8461,5.4494,0.3283,0.2494
2010-03-31,4.1959,0.0608,0.0981,40.1277,10.4113,10.4113,-,9.8762,6.6342,0.1624,0.588,1.539,58.4796,1.3563,1.3563,1.0863,1.2739,5.4732,0.1669,0.0619
2009-12-31,4.912,0.061,0.0936,36.6751,8.6015,8.6015,-,8.5904,5.7503,0.1737,0.6503,1.6495,54.5606,1.2305,1.2488,1.0098,1.1554,5.5684,0.3604,0.3403
2009-09-30,3.9797,0.0629,0.1335,36.5067,7.9637,7.9637,-,7.2193,4.9227,0.1436,0.4917,1.49,60.4015,0.8949,0.8949,0.7105,0.8386,5.5448,0.2833,0.2482
2009-06-30,3.1785,0.0663,0.205,29.1494,-3.1844,-3.1844,-,-4.1822,-3.0432,0.125,0.4609,1.1878,75.7729,-0.477,-0.477,-0.3606,-0.4454,5.3657,0.1445,0.0759
2009-03-31,3.2607,0.0691,0.205,34.93,4.4596,4.4596,-,3.2748,2.7991,0.1447,0.4447,1.4496,62.0871,0.4316,0.4316,0.327,0.4017,5.242,0.3794,0.2779
2008-12-31,3.6924,0.0689,0.1607,45.5906,25.4218,25.4219,-,24.4029,15.5686,0.1858,0.4364,1.3283,67.7544,3.8862,3.8862,3.0187,3.6185,5.4107,0.2105,0.0434
2008-09-30,3.517,0.0744,0.1562,47.4457,27.5576,27.5576,-,27.0786,17.566,0.204,0.4477,1.5305,58.8051,5.0267,5.0267,3.778,4.6528,5.0939,0.2871,0.0919
2008-06-30,3.4562,0.0766,0.1769,48.1248,22.8114,22.8114,-,23.3579,15.2731,0.1848,0.3793,1.4475,62.1742,4.0008,4.0008,2.9769,3.6942,5.0646,0.1361,-0.1196
2008-03-31,3.6422,0.085,0.164,46.1457,23.7159,23.7159,-,23.6251,15.4115,0.1838,0.409,1.3379,67.2685,3.9438,3.9438,2.9522,3.6087,4.8727,0.1164,-0.0685
2007-12-31,4.5151,0.0908,0.1559,42.9059,22.4309,22.4309,-,22.8485,15.1397,0.2091,0.5204,1.4846,60.6205,5.2603,5.2603,3.9989,4.7825,4.5483,0.244,0.0719
