,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,-,0.1642,0.1964,-,4.8614,4.8614,-,4.3238,2.3033,0.0842,-,-,-,0.6539,0.6539,0.194,0.5466,243.2517,16.9419,16.9419
2020-09-30,-,0.069,0.0741,-,10.6946,10.6946,-,10.4402,9.3119,0.0866,-,-,-,2.5341,2.5341,0.8061,2.3593,239.9803,27.4277,27.4277
2020-06-30,-,0.0627,0.0668,-,10.8852,10.8852,-,10.5621,8.5043,0.0785,-,-,-,2.0555,2.0555,0.6678,1.9267,232.3201,15.394,15.394
2020-03-31,-,0.0736,0.0795,-,-1.8183,-1.8183,-,-2.2009,0.8381,0.0728,-,-,-,0.1936,0.1936,0.061,0.1793,214.588,12.5568,12.5568
2019-12-31,-,0.0649,0.0694,-,10.2435,10.2435,-,9.8947,9.83,0.081,-,-,-,2.3831,2.3831,0.7965,2.2284,223.8517,9.0255,9.0255
2019-09-30,-,0.0659,0.0706,-,4.9413,4.9413,-,4.5542,5.1112,0.0756,-,-,-,1.1621,1.1621,0.3863,1.0856,220.4967,15.6691,15.6691
2019-06-30,-,0.0666,0.0713,-,18.9562,18.9562,-,18.5364,16.5711,0.0761,-,-,-,3.7468,3.7468,1.2614,3.4973,218.0644,9.7558,9.7558
2019-03-31,-,0.0699,0.0752,-,21.4756,21.4756,-,21.0874,18.0356,0.0767,-,-,-,4.2075,4.2075,1.3833,3.9132,206.687,11.3686,11.3686
2018-12-31,-,0.0746,0.0806,-,-39.2893,-39.2893,-,-39.7361,-21.8001,0.0722,-,-,-,-4.9556,-4.9556,-1.5739,-4.586,193.3728,1.6225,1.6225
2018-09-30,-,0.0707,0.0761,-,10.1924,10.1924,-,9.7844,10.2445,0.0793,-,-,-,2.3818,2.3818,0.8127,2.2134,204.9109,10.1506,10.1506
