,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,1.4979,-,-,77.76,22.9458,22.9458,-,23.2521,19.8429,0.1857,1.1946,1.0429,86.2965,17.4065,20.3719,3.684,17.4065,5.2677,1.7085,1.523
2020-09-30,1.4491,-,-,78.6208,19.4901,19.4901,-,19.7205,18.9525,0.1816,1.0349,1.1912,75.5552,17.3023,19.9129,3.441,17.3023,4.3943,1.3292,1.1177
2020-06-30,1.3702,-,-,78.0504,18.9602,18.9602,-,19.7563,18.2128,0.1848,1.0722,1.2342,72.9212,20.6104,24.7298,3.3658,20.6104,3.3616,1.5909,1.3956
2020-03-31,1.3191,-,-,77.6911,20.0901,20.0901,-,20.2981,18.0274,0.1799,1.2257,1.2153,74.0562,19.3921,23.5294,3.2437,19.3921,3.2983,1.8335,1.6751
2019-12-31,1.902,-,-,77.3606,20.0773,20.0774,-,21.5759,19.3361,0.16,1.1917,1.1402,78.9349,8.9392,9.6455,3.0934,8.9392,7.8183,1.0839,0.8146
2019-09-30,1.8378,-,-,77.3582,18.3543,18.3543,-,19.3395,14.6324,0.1546,1.251,1.427,63.0706,6.6811,6.9848,2.262,6.6811,7.0076,1.2694,1.1689
2019-06-30,1.8248,-,-,75.4073,14.4144,14.4144,-,16.4462,13.9352,0.1548,1.4971,1.2942,69.54,6.4778,6.8078,2.1577,6.4778,6.5632,1.1122,1.0136
2019-03-31,1.8443,-,-,76.0897,10.7067,10.7067,-,12.7592,12.4418,0.1474,1.2783,1.2404,72.5561,5.5571,5.8753,1.8342,5.5571,6.1986,1.1516,1.0932
2018-12-31,1.7677,-,-,74.8237,17.3393,17.3394,-,18.7108,36.3049,0.1658,1.4278,1.1483,78.3797,18.3429,19.5073,6.0201,18.3429,5.9494,1.0569,0.9883
2018-09-30,1.869,-,-,75.4131,13.8356,13.8356,-,15.5541,12.9324,0.1642,1.3812,1.3992,64.3225,6.5837,6.9238,2.1241,6.5837,5.2355,0.9853,0.8835
2018-06-30,1.7368,-,-,74.3712,11.4888,11.4888,-,11.6701,11.1715,0.1713,1.4463,1.3228,68.0354,6.3189,6.7194,1.914,6.3189,4.6166,0.8122,0.746
2018-03-31,1.6857,-,-,75.6391,8.1203,8.1203,-,9.198,10.4261,0.1662,1.215,1.2744,70.6241,5.9986,6.2613,1.7328,5.9986,4.128,0.8132,0.7456
2017-12-31,1.6713,-,-,74.7,10.1296,10.1296,-,10.8017,-6.9611,0.1845,1.3635,1.1964,75.2232,-4.9203,-5.1925,-1.2844,-4.9203,3.5104,0.8967,0.8163
2017-09-30,1.8126,-,-,74.9866,9.0059,9.0059,-,10.155,7.1352,0.1562,1.2718,1.4504,62.0521,2.9594,3.0712,1.1147,2.9594,5.1666,0.9133,0.7899
2017-06-30,1.8121,-,-,73.6726,7.8404,7.8404,-,9.0509,6.3274,0.154,1.1071,1.3243,67.9583,2.4942,2.5923,0.9743,2.4942,5.2473,0.8001,0.3199
2017-03-31,1.8867,-,-,73.3999,1.5854,1.5854,-,2.3782,3.1415,0.1502,0.863,1.261,71.374,1.1912,1.2425,0.4719,1.1912,5.1199,0.7274,0.6517
2016-12-31,1.8551,-,-,74.9566,12.4451,12.4451,-,11.9792,6.9404,0.1695,0.85,1.1591,77.6484,3.0058,3.1541,1.1766,3.0058,4.8399,0.5859,0.4875
2016-09-30,1.8589,-,-,73.2196,1.7332,1.7332,-,2.0809,1.9868,0.1575,0.9047,1.3249,67.9274,0.7643,0.8058,0.313,0.7643,4.7437,0.3956,0.3708
2016-06-30,1.8497,-,-,72.8627,-1.299,-1.299,-,-1.185,-0.4457,0.1589,1.0401,1.2241,73.5221,-0.1725,-0.1829,-0.0708,-0.1725,4.6662,0.4027,0.3164
2016-03-31,1.8705,-,-,72.7159,-1.2974,-1.2974,-,-1.1449,0.7443,0.1571,0.9924,1.2927,69.6199,0.2853,0.2937,0.1169,0.2853,4.3267,0.5767,0.405
2015-12-31,1.8721,-,-,72.3548,4.3392,4.3392,-,4.3962,-0.8546,0.1656,0.9774,1.1424,78.7804,-0.3355,-0.3457,-0.1415,-0.3355,4.4071,0.4012,0.3522
2015-09-30,2.0754,-,-,72.4299,-0.7075,-0.7075,-,-0.446,3.1411,0.1523,0.889,1.4937,60.2534,1.027,1.0579,0.4785,1.027,4.6136,0.3579,0.2838
2015-06-30,2.1148,-,-,71.0165,1.2311,1.2311,-,1.4538,0.3303,0.1494,1.0095,1.3559,66.3778,0.1055,0.106,0.0493,0.1055,4.405,0.473,0.4124
2015-03-31,2.1437,-,-,70.1239,0.4218,0.4218,-,0.7718,0.7328,0.1421,0.8826,1.3153,68.4256,0.2167,0.2184,0.1041,0.2167,4.2526,0.372,0.3436
2014-12-31,2.0251,-,-,70.6995,8.8923,8.8923,-,8.9825,3.0419,0.1572,0.9445,1.2123,74.2366,1.0079,1.0164,0.4782,1.0079,4.0612,0.2113,0.179
2014-09-30,2.0632,-,-,70.579,7.9913,7.9913,-,8.164,2.0978,0.1473,1.1079,1.6613,54.1737,0.6247,0.6305,0.309,0.6247,3.937,0.328,0.2949
2014-06-30,1.8939,-,-,68.627,6.0522,6.0522,-,6.4569,3.3031,0.1455,1.2335,1.4402,62.4898,0.9726,0.9824,0.4807,0.9726,3.8224,0.2596,0.2022
2014-03-31,1.9791,-,-,69.9655,7.5851,7.5851,-,8.1439,4.9678,0.1408,1.1721,1.5154,59.3908,1.3757,1.3964,0.6994,1.3757,3.7433,0.3623,0.2949
2013-12-31,1.7807,-,-,69.6211,13.8951,13.8951,-,14.402,6.7753,0.1518,1.1069,1.3593,66.2103,2.0514,2.0859,1.0284,2.0514,3.6262,0.2792,0.2366
2013-09-30,1.9219,-,-,71.6029,11.8159,11.8159,-,11.9005,7.1293,0.1371,0.9372,1.435,62.7165,1.8383,1.8714,0.9776,1.8383,3.6733,0.1488,0.1301
2013-06-30,1.8653,-,-,70.353,9.3449,9.3449,-,10.184,6.0904,0.1358,1.3119,1.3537,66.4842,1.5831,1.6102,0.827,1.5831,3.4933,0.2212,0.2092
2013-03-31,1.8499,-,-,71.1913,11.3319,11.3319,-,12.4982,9.0186,0.1315,1.6349,1.3269,67.8273,2.2364,2.2778,1.1861,2.2364,3.378,0.2271,0.2179
2012-12-31,1.7829,-,-,72.5844,23.1804,23.1804,-,23.9941,14.2278,0.155,1.9678,1.4043,64.0888,4.2093,4.2269,2.2047,4.2093,3.1864,0.3046,0.2935
2012-09-30,1.723,-,-,72.2547,18.9113,18.9113,-,19.6458,12.6266,0.1492,1.444,1.5167,59.338,3.5961,3.5961,1.884,3.5961,2.994,0.242,0.1436
2012-06-30,1.8459,-,-,71.2109,16.2451,16.2451,-,17.2345,10.8171,0.1515,1.7826,1.3525,66.5436,3.2697,3.2697,1.6388,3.2697,2.7044,0.2661,0.2527
2012-03-31,2.0353,-,-,73.5234,15.962,15.962,-,16.8269,12.0882,0.1487,1.7285,1.3833,65.0619,3.5581,3.5581,1.7976,3.5581,2.5358,0.2927,0.2829
2011-12-31,1.9619,-,-,73.122,21.9426,21.9426,-,22.6467,13.6471,0.1645,1.9992,1.2653,71.1311,4.6027,4.6027,2.2449,4.6027,2.3121,0.1381,0.133
2011-09-30,2.0024,-,-,73.2543,22.4692,22.4692,-,23.2972,15.3892,0.1735,2.4012,1.5353,58.6222,5.6544,5.6544,2.6702,5.6544,2.063,0.22,0.2118
2011-06-30,1.845,-,-,74.2213,18.228,18.228,-,18.8647,14.0687,0.1622,1.9456,1.4267,63.0838,5.041,5.041,2.2817,5.041,1.8803,0.2063,0.2018
2011-03-31,1.713,-,-,74.8933,18.7046,18.7046,-,19.453,14.568,0.1587,1.9312,1.3076,68.8283,5.2644,5.2644,2.3117,5.2644,1.7023,0.2467,0.2424
2010-12-31,1.924,-,-,74.1204,22.1135,22.1135,-,22.5237,17.2448,0.1716,1.792,1.2939,69.5546,6.9437,6.9437,2.9594,6.9437,1.5626,0.1993,0.1937
2010-09-30,1.8919,-,-,74.7643,21.3708,21.3708,-,21.5026,16.4962,0.174,1.9003,1.4266,63.0872,6.7895,6.7895,2.8697,6.7895,1.4111,0.1988,0.195
2010-06-30,1.7523,-,-,73.5822,12.8126,12.8126,-,13.4493,8.999,0.1705,1.6636,1.2763,70.5158,3.895,3.895,1.5346,3.895,1.2513,0.1172,0.1092
2010-03-31,1.776,-,-,72.2401,9.6053,9.6053,-,9.6311,6.0434,0.1727,1.9636,1.3601,66.1702,2.7914,2.7914,1.0435,2.7914,1.1213,0.1457,0.1389
2009-12-31,1.8953,-,-,70.4417,10.4807,10.4807,-,11.0591,62.1389,0.1826,1.9645,1.2962,69.4318,30.8448,30.8448,11.3475,30.8448,1.0661,0.0814,0.0821
2009-09-30,-,-,-,73.5318,14.6909,14.6909,-,15.2435,9.7018,-,-,-,-,-,-,-,-,-,0.1231,0.1135
2009-06-30,-,-,-,72.3221,8.1099,8.1099,-,8.5223,-,-,-,-,-,-,-,-,-,-,-0.138,-0.0989
2009-03-31,-,-,-,72.9601,5.9582,5.9582,-,8.1873,-2.6885,-,-,-,-,-,-,-,-,-,0.3714,0.3088
2008-12-31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
