,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-10-31,0.8322,0.9594,23.6162,91.2117,17.6397,17.6397,-,16.3902,13.8807,0.1602,-,1.7624,51.0668,190.7643,-5.33,2.2239,7.7496,0.3152,1.6236,1.5296
2020-07-31,0.8413,0.9605,24.3106,91.1401,16.0004,16.0004,-,14.1277,10.7546,0.1589,-,1.8631,48.3069,145.9137,-4.0036,1.7086,5.7649,0.3069,0.4044,0.2842
2020-04-30,0.7851,1.093,-11.7585,90.7531,14.7454,14.7454,-,10.2179,7.5082,0.1598,-,2.4844,36.2256,-47.8073,-2.5225,1.1995,4.4437,-0.6346,1.479,1.3891
2020-01-31,0.8261,1.093,-14.9878,90.7483,14.8783,14.8783,-,13.7107,14.6558,0.1455,-,1.3787,65.2808,-94.7519,-4.9642,2.1329,8.8102,-0.634,3.1293,3.0668
2019-10-31,0.6009,1.1533,-10.144,90.566,13.1245,13.1245,-,11.4394,7.915,0.1673,-,1.6196,55.5678,-38.8921,-2.4756,1.3243,5.9617,-0.7794,1.25,1.2061
2019-07-31,0.5598,1.1625,-9.4647,90.0226,9.2621,9.2621,-,8.3459,5.0452,0.1635,-,2.2936,39.2395,-20.6897,-1.4814,0.825,3.3626,-0.8848,0.9734,0.9077
2019-04-30,0.6405,1.1428,-8.0037,88.756,3.3719,3.3719,-,1.1693,-3.2903,0.153,-,2.7434,32.8063,9.8655,0.8681,-0.5033,-1.4086,-1.1169,1.0073,0.9403
2019-01-31,0.704,1.1124,-9.899,89.5565,5.4659,5.4659,-,4.4758,8.7753,0.1559,-,1.5545,57.8964,-30.6781,-2.338,1.3681,3.4474,-0.9613,1.423,1.3426
2018-10-31,0.8008,1.2707,-4.6935,89.0604,2.2242,2.2242,-,1.7401,-3.586,0.1751,-,2.1388,42.079,7.0056,1.183,-0.6279,-1.8968,-1.5447,0.1792,0.121
2018-07-31,0.8348,1.1795,-6.5695,88.5892,-4.0379,-4.0379,-,-3.8254,-6.4411,0.1596,-,2.6096,34.4875,16.308,2.0478,-1.0279,-2.9281,-1.1051,0.1978,0.1067
2018-04-30,0.9165,1.0882,-12.3375,88.0693,-9.8768,-9.8768,-,-11.3949,-14.7169,0.1431,-,2.7088,33.2256,64.0746,4.6909,-2.1067,-5.6516,-0.5868,-0.0773,-0.1537
2018-01-31,0.8845,1.1925,-6.1953,86.8003,-32.8458,-32.8458,-,-35.8072,-31.329,0.1346,-,1.2638,71.2134,67.7734,9.1157,-4.2177,-13.0451,-1.1727,0.3611,0.3091
2017-10-31,1.0697,0.9366,14.7754,84.9602,-19.4062,-19.4062,-,-21.5797,-23.2486,0.1241,-,1.6741,53.759,-111.6495,7.927,-2.8854,-7.0775,0.4871,-0.2326,-0.2914
2017-07-31,1.2242,0.834,5.0235,85.1335,-21.4428,-21.4428,-,-25.1893,-28.6967,0.1153,-,1.8893,47.6365,-45.6418,11.0168,-3.3073,-7.5774,1.4394,-0.3299,-0.411
2017-04-30,1.044,0.6825,2.9354,83.8995,-24.6243,-24.6243,-,-24.9949,-26.6831,0.1096,-,2.0981,42.8969,-25.5068,11.7423,-2.9246,-8.0975,2.3054,0.2055,0.1664
2017-01-31,1.1259,0.5982,2.032,82.6859,-34.8998,-34.8998,-,-35.1295,-36.2155,0.0998,-,1.0586,85.0188,-23.6369,19.858,-3.6139,-9.4982,3.33,0.0688,0.0203
2016-10-31,1.4598,0.5842,1.4048,83.3538,-24.4894,-24.4894,-,-26.4093,-29.1667,0.1014,-,1.8845,47.7574,-13.4641,25.9354,-2.957,-5.5989,4.7655,0.0373,-0.0647
2016-07-31,1.5943,0.5279,1.1183,84.5469,-11.4218,-11.4218,-,-13.2559,-17.8319,0.1091,-,1.7944,50.1562,-7.374,29.5516,-1.9456,-3.4812,6.0015,-0.0767,-0.1681
2016-04-30,1.783,0.509,1.0366,81.9496,-29.244,-29.244,-,-29.9473,-32.7603,0.0983,-,1.9965,45.0791,-11.6791,78.1454,-3.2215,-5.7347,6.3916,0.7326,0.6332
2016-01-31,1.8813,0.4788,0.9186,85.3617,-1.4962,-1.4962,-,-3.1621,-5.7381,0.1175,-,0.9919,90.7358,-2.2969,-269.5691,-0.6745,-1.1972,7.2175,0.7485,0.6136
2015-10-31,2.0954,0.4618,0.8579,84.8283,-2.4675,-2.4675,-,-3.7513,-7.3024,0.1149,-,1.6555,54.3631,-2.5273,-30.845,-0.8391,-1.3602,7.6916,0.3623,0.308
