,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-09-30,1.015,0.3085,0.6591,100,40.2152,40.2152,-,45.3422,31.22,0.0265,-,1.1789,76.3424,4.4707,139.4301,0.9187,3.0916,222.5102,6.5033,6.2389
2020-06-30,4.0209,0.3967,0.6575,100,38.5417,38.5417,-,48.3279,33.2785,0.0232,-,1.2201,73.7665,4.2762,-1611.494,0.8911,2.5799,215.0462,10.9673,10.6534
2020-03-31,4.0766,0.3851,0.6262,100,18.4367,18.4367,-,16.5229,21.7251,0.0249,-,1.1987,75.0809,1.896,375.4491,0.4207,1.1659,214.3747,-5.9968,-6.3292
2019-12-31,2.4839,0.3779,0.6075,100,38.6724,38.6724,-,41.0862,32.7131,0.0236,-,1.251,71.9412,3.9687,195.6012,0.7911,2.4688,217.7349,7.9097,7.3194
2019-09-30,2.3257,0.4332,0.7644,100,40.6826,40.6826,-,39.545,30.3088,0.0225,-,1.2201,73.7649,3.4466,-227.439,0.6829,1.9534,210.3467,5.9485,5.5972
2019-06-30,2.924,0.4345,0.7685,100,36.2656,36.2656,-,37.8831,28.462,0.0216,-,1.2309,73.1186,3.1706,-97.5915,0.6202,1.7929,206.7377,5.8696,5.5621
2019-03-31,3.4946,0.4522,0.8256,100,36.85,36.85,-,40.5858,31.4704,0.0203,-,1.2075,74.5338,3.3799,7571.429,0.6424,1.8514,202.9903,-1.412,-1.776
2018-12-31,2.7881,0.4415,0.7904,100,36.2842,36.2842,-,34.1875,26.9948,0.0215,-,1.2924,69.636,2.8582,86.7978,0.5809,1.5964,205.8539,3.1737,2.5832
2018-09-30,3.073,0.4311,0.7579,100,39.038,39.038,-,39.9609,34.0045,0.0205,-,1.3333,67.5,3.705,110.367,0.688,2.1076,204.4225,7.8773,7.5966
2018-06-30,3.8696,0.469,0.8831,100,39.9445,39.9445,-,39.2788,29.7642,0.0184,-,1.4044,64.086,3.3495,67.2909,0.5513,1.7787,201.3854,8.802,8.616
2018-03-31,3.9647,0.5053,1.0214,100,38.3757,38.3757,-,37.9291,30.3935,0.0166,-,1.3384,67.2425,3.4164,76.6643,0.5064,1.6901,199.7525,-0.8655,-1.068
2017-12-31,1.1692,0.4317,0.917,100,39.4527,39.4527,-,39.4793,60.9724,0.0171,-,1.3946,64.5351,7.2249,185.7143,1.0448,4.1061,199.0785,8.5154,8.1832
2017-09-30,2.8873,0.5211,1.0881,100,39.5952,39.5952,-,39.8803,26.9099,0.0159,-,1.1021,81.6619,3.1764,-180.7183,0.4334,1.5212,187.4875,8.3206,8.0451
2017-06-30,3.2203,0.5157,1.0648,100,38.2262,38.2262,-,38.2571,26.3906,0.0149,-,1.0845,82.9914,2.9173,-85.8847,0.3973,1.4129,183.7933,8.1834,7.9636
2017-03-31,3.2651,0.5512,1.228,100,36.9664,36.9664,-,36.74,27.7814,0.0134,-,0.9582,93.9295,2.972,-69.7189,0.3764,1.3339,180.508,-0.9948,-1.1101
2016-12-31,3.0036,0.5304,1.1294,100,30.5305,30.5305,-,29.5796,21.1962,0.0181,-,1.8894,47.6351,2.9057,-63.6364,0.3847,1.3645,180.4574,7.8589,7.6738
2016-09-30,2.8981,0.5477,1.211,100,42.6154,42.6154,-,42.6507,30.8424,0.0125,-,1.0907,82.5132,3.0282,-56.5807,0.3868,1.3696,178.4728,6.3743,6.2471
2016-06-30,3.0317,0.556,1.2522,100,41.8331,41.8331,-,40.9415,28.1384,0.0126,-,0.9719,92.5999,2.7763,-41.7323,0.358,1.2327,175.8086,2.7871,2.5642
2016-03-31,3.6996,0.5553,1.2485,100,36.6997,36.6997,-,34.8704,25.0381,0.0118,-,1.0388,86.6387,2.2726,-32.3986,0.2902,1.0107,174.0295,-3.3752,-3.5544
2015-12-31,2.7864,0.5593,1.2689,100,39.7136,39.7136,-,40.0978,30.0734,0.0127,-,1.2798,70.3213,3.0406,-45.3786,0.3858,1.3401,174.8429,6.8204,6.4616
2015-09-30,2.855,0.5587,1.2661,100,41.9931,41.9931,-,40.3436,28.9691,0.0131,-,1.1448,78.6186,2.948,-39.5814,0.3744,1.3009,172.1734,8.0178,7.8615
