,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-09-30,1.805,0.3639,0.6348,33.438,3.6695,3.6695,-,0.3925,-1.5502,0.0706,0.8693,1.4066,63.9855,-0.1889,2.3226,-0.0998,-0.1202,51.9429,1.7345,2.2493
2020-06-30,1.4964,0.2935,0.5101,31.8351,-50.0621,-50.0621,-,-51.9263,-51.3256,0.0723,0.7641,1.3355,67.3882,-6.5758,51.5866,-3.7017,-4.646,51.2074,1.0979,0.7733
2020-03-31,1.2162,0.2534,0.4373,36.449,-8.0827,-8.0827,-,-10.8408,-11.7985,0.0768,0.7524,1.3494,66.6941,-1.5206,12.1176,-0.8972,-1.1352,54.6707,0.9721,0.899
2019-12-31,1.1981,0.2468,0.4198,34.5119,7.917,7.917,-,3.6318,3.382,0.075,0.7891,1.3688,65.7533,0.4596,-3.6816,0.2754,0.3462,56.2659,0.7766,0.315
2019-09-30,1.6155,0.2714,0.4196,34.9244,10.763,10.763,-,8.2934,6.8559,0.0774,0.82,1.3695,65.7169,0.8876,-7.7629,0.5305,0.6467,56.4335,1.1795,0.9642
2019-06-30,1.6452,0.2683,0.4047,36.0644,-15.2158,-15.2158,-,-17.3372,-10.4426,0.0772,0.7964,1.2976,69.3599,-2.5907,22.4918,-1.557,-1.8957,56.9622,-0.1028,-0.9857
2019-03-31,1.7232,0.2709,0.446,33.1178,-0.9974,-0.9974,-,-3.0477,9.6232,0.0285,0.2181,0.2888,311.6254,-0.0786,-1.5802,-0.039,-0.0573,125.6824,0.0347,-1.3507
2018-12-31,1.7276,0.1163,0.1318,15.1875,15.5509,15.5509,-,11.8592,-4.5046,-0.0557,-2.1592,-3.0835,-29.188,-0.9489,-1.9466,-0.4844,-0.8385,126.7973,6.6101,5.0496
2018-09-30,1.6404,0.2148,0.3526,33.6618,2.1644,2.1644,-,2.9562,8.8158,0.0308,0.2293,0.2907,309.5759,0.1313,1.4762,0.071,0.1031,130.4519,-0.4196,-1.7282
2018-06-30,1.7039,0.2119,0.3429,30.2544,1.2976,1.2976,-,2.2196,30.2032,0.0313,0.2614,0.2885,311.9805,0.031,0.3701,0.0165,0.0245,129.8933,2.686,1.6938
