,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,0.4911,0.9554,24.1302,17.8637,-5.8932,-5.8932,-,-14.4567,-7.5506,0.0879,-,1.2285,73.2597,-38.1395,0.9248,-0.6639,-1.7025,1.3272,0.0644,-0.0507
2020-09-30,0.5894,0.9769,48.0131,19.3878,11.1801,11.1801,-,5.6344,4.4366,0.0896,-,1.2585,71.5129,43.6681,-0.576,0.3976,1.0093,0.7061,0.3441,0.287
2020-06-30,0.6723,1.0079,-149.3418,6.9672,-10.5191,-10.5191,-,-20.3552,-15.9836,0.057,-,0.9031,99.6516,296.2025,1.3331,-0.9112,-2.3274,-0.2436,3.0523,2.9942
2020-03-31,0.6214,1.0019,-611.65,11.3651,2.4354,2.4354,-,0.4059,0.6623,0.1832,-,2.2635,39.7607,-155,-0.1781,0.1213,0.2939,-0.0617,1.5699,2.1839
2019-12-31,0.4683,0.9341,15.5619,12.4185,5.1015,5.1015,-,6.0696,5.1946,0.2144,-,2.2426,40.1322,39.6871,-1.6425,1.1137,2.6158,2.1671,1.4435,1.3692
2019-09-30,0.5054,0.9264,12.8628,16.8055,11.4875,11.4875,-,9.9735,7.324,0.213,-,2.2072,40.7759,46.1814,-2.3171,1.5597,3.3977,2.5632,1.3851,1.1066
2019-06-30,0.5101,0.8915,8.3984,16.3431,7.7097,7.7097,-,5.9189,4.3732,0.2131,-,2.2788,39.4948,18.7097,-1.4111,0.932,2.0306,3.7649,1.7533,1.5238
2019-03-31,0.4677,0.8621,6.398,15.8619,10.1756,10.1756,-,8.6193,7.482,0.2025,-,2.2597,39.8284,23.3936,-2.3362,1.5154,3.225,4.814,0.4405,0.2538
2018-12-31,0.4204,0.7928,4.2009,15.4472,7.9788,7.9788,-,6.523,5.9936,0.2232,-,2.4796,36.2961,14.2472,-2.0864,1.3378,2.9519,6.5615,1.4519,1.2402
2018-09-30,0.4632,0.7894,4.0133,17.4421,11.7996,11.7996,-,11.7601,9.9584,0.2119,-,2.3223,38.7547,21.6437,-3.321,2.1105,4.5586,6.8127,2.0427,1.9026
2018-06-30,0.4771,0.7467,3.1647,20.5398,15.1229,15.1229,-,16.1583,12.3313,0.2268,-,2.488,36.1731,23.4777,-4.5368,2.7973,5.9469,8.1876,1.3018,1.3151
2018-03-31,0.4872,0.6879,2.4807,17.2689,10.581,10.581,-,10.6209,8.3849,0.2046,-,2.3875,37.6962,11.7779,-2.9375,1.7154,3.6765,10.0918,1.858,1.9791
2017-12-31,0.4718,0.6864,2.2998,305.3513,8.0747,8.0747,-,19.6915,2.171,0.2202,-,2.6614,33.8164,3.1826,-0.8046,0.4781,0.9981,9.9749,1.2126,3.4451
2017-09-30,0.525,0.647,1.9213,21.2091,15.5573,15.5573,-,14.5333,9.551,0.2095,-,2.6531,33.9228,10.7491,-3.6119,2.0012,3.7941,12.3144,1.5529,1.4342
2017-06-30,0.5277,0.6175,1.6962,20.5335,14.2775,14.2775,-,13.7402,9.384,0.2182,-,2.8886,31.1572,9.9776,-3.9277,2.0477,3.8167,13.1043,1.912,2.2246
2017-03-31,0.5975,0.6123,1.6389,17.5081,11.1156,11.1156,-,10.057,7.5529,0.2053,-,2.8037,32.101,7.1788,-3.1028,1.5507,2.7834,13.5643,1.1846,1.859
2016-12-31,0.6549,0.6048,1.5878,24.479,13.11,13.11,-,11.5537,7.1749,0.157,-,2.2366,40.24,5.0775,-2.363,1.1268,2.0068,13.8746,1.0167,1.3493
2016-09-30,0.7242,0.5929,1.5104,15.1192,4.3379,4.3379,-,3.3232,1.7757,0.1577,-,2.312,38.9269,1.1984,-0.615,0.28,0.4879,14.9578,1.1173,0.9222
2016-06-30,0.6039,6.8185,-1.2594,15.0436,9.9692,9.9692,-,8.816,6.3301,0.5868,-,3.3872,26.571,-7.1346,-4.1993,3.7143,41.5126,-13.6085,1.8193,1.8692
2016-03-31,0.4386,20.099,-1.1342,14.8728,9.7296,9.7296,-,8.6426,5.8059,0.6162,-,3.3001,27.272,-5.9722,-3.6014,3.5778,114.0625,-14.4257,1.5218,1.375
2015-12-31,0.4281,17.5438,-1.144,14.3011,8.3648,8.3648,-,7.6632,5.4506,0.6093,-,3.3599,26.7863,-5.6267,-3.3757,3.3213,93.0876,-14.007,1.5131,1.3881
2015-09-30,0.491,36.89,-1.1992,14.5053,9.4746,9.4746,-,8.6361,5.8692,0.5815,-,3.1276,28.7759,-5.8512,-3.4948,3.413,210,-13.9379,1.3285,1.2807
2015-06-30,0.5419,12.2333,-1.2915,14.9905,10.0027,10.0027,-,9.6232,6.5058,0.5836,-,3.1052,28.9835,-7.913,-4.4061,3.7969,88.8889,-11.3468,1.7877,2.7028
2015-03-31,0.6033,3.1758,-1.5877,14.8306,9.4506,9.4506,-,8.739,5.8924,0.5164,-,2.9974,30.0256,-8.1592,-4.2893,3.0428,17.753,-9.182,0.9242,1.5309
2014-12-31,0.53,2.7642,-1.7141,14.1332,8.1765,8.1765,-,7.9236,5.5353,0.5209,-,3.2355,27.8168,-8.9545,-4.4319,2.8831,15.7979,-7.86,0.908,0.9043
2014-09-30,0.5668,2.0971,-1.9153,14.5376,8.6127,8.6127,-,8.3815,5.5491,0.5053,-,3.3592,26.7919,-10.4235,-4.7082,2.8041,11.4354,-6.4204,0.9763,0.6056
2014-06-30,0.5714,2.0256,-1.9791,14.9828,9.07,9.07,-,8.1803,5.5109,0.5101,-,3.2961,27.3048,-11.1628,-4.8632,2.8111,11.449,-5.9168,1.6396,1.3333
2014-03-31,0.6029,1.9731,-2.032,13.3009,7.7133,7.7133,-,7.0149,5.2232,0.4941,-,3.1816,28.2873,-10.5846,-4.7448,2.5806,10.2994,-5.5197,0.6001,1.3617
2013-12-31,0.7114,1.817,-2.2283,14.0106,7.3936,7.3936,-,6.5238,4.6909,0.4738,-,2.9778,30.2237,-10.6714,-4.4152,2.2225,8.7182,-4.7483,1.0412,0.8257
2013-09-30,0.6796,1.8313,-2.2399,13.481,7.7532,7.7532,-,7.057,5.0633,0.4877,-,3.251,27.6835,-11.3556,-4.7087,2.4691,9.4395,-4.6904,0.6583,0.3995
2013-06-30,0.5691,1.967,-2.0676,14.4652,8.5504,8.5504,-,8.0601,5.4857,0.5117,-,3.2435,27.7475,-11.9893,-5.1378,2.807,11.5933,-4.9258,1.5739,1.3213
2013-03-31,0.6896,1.7529,-2.3638,13.2082,7.1929,7.1929,-,6.3972,4.3285,0.4817,247.9091,2.9093,30.9357,-9.8765,-4.0356,2.0849,7.4358,-4.452,0.3688,0.15
2012-12-31,0.5319,2.0338,-2.284,14.7458,8.2246,8.2246,-,7.2132,4.8177,0.5924,-,3.6547,24.626,-14.0856,-5.5284,2.854,14.5615,-4.1332,0.4412,0.1095
2012-09-30,0.4305,2.6099,-1.936,12.642,7.8051,7.8051,-,8.1348,5.24,0.4653,216.7273,3.2449,27.7354,-11.034,-4.661,2.4382,17.764,-4.1274,1.296,1.2587
2012-06-30,0.5129,2.0923,-2.2776,14.5173,8.7536,8.7536,-,7.5288,5.1513,0.4621,197.75,2.9563,30.4431,-12.7224,-5.0281,2.3806,13.897,-3.4831,0.871,0.6941
