,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,2.5503,0.3774,0.6062,64.9358,11.8928,11.8928,-,11.3205,8.3613,0.1753,0.5801,3.1932,28.1847,4.4502,7.4088,1.4659,2.7706,36.8263,4.6581,4.3082
2020-09-30,2.5147,0.3906,0.6411,66.9795,-1.7009,-1.7009,-,-2.4382,-3.2761,0.154,0.4443,2.8752,31.3021,-1.5369,-2.6455,-0.5044,-0.9365,34.803,0.7889,0.347
2020-06-30,2.594,0.3895,0.7552,71.5282,-34.4615,-34.4615,-,-35.4051,-26.1949,0.063,0.1795,2.8245,31.8646,-4.9971,-8.5275,-1.6498,-3.0509,34.959,-0.9617,-1.2531
2020-03-31,1.6134,0.1283,0.4348,46.6526,-22.2746,-22.2746,-,-22.5414,-19.5432,0.175,0.9233,3.5206,25.5639,-9.2459,-15.2145,-3.4204,-8.0596,37.1462,-0.0935,-0.7502
2019-12-31,1.9426,0.1128,0.2228,62.2094,12.8177,12.8177,-,13.1605,19.0838,0.2351,0.7314,4.5866,19.6224,10.7204,16.2722,4.487,9.5109,42.2863,7.2481,6.0824
2019-09-30,1.9509,0.1197,0.238,61.4817,13.6619,13.6619,-,13.8671,10.6728,0.236,0.6491,3.3015,27.2606,6.25,9.8566,2.5192,5.502,39.0563,0.1494,-0.9021
2019-06-30,2.2967,0.1868,0.2297,64.4457,10.0294,10.0294,-,10.2604,8.1957,0.1946,0.5139,4.414,20.3898,3.8868,6.0696,1.5946,3.1607,39.0259,2.4706,2.1126
2019-03-31,2.9954,0.1733,0.2096,59.8725,1.853,1.853,-,2.3444,2.0987,0.2534,0.7388,3.5,25.7143,0.9613,1.4338,0.5317,0.7947,42.0896,1.181,0.5972
2018-12-31,2.9021,0.17,0.2048,61.3918,11.2296,11.2296,-,11.5599,6.9533,0.2833,0.7286,5.0999,17.6475,3.5779,5.3107,1.9698,2.9698,42.6705,5.8245,5.3645
2018-09-30,2.976,0.165,0.1975,60.8729,12.4194,12.4194,-,12.7033,10.0716,0.2747,0.6652,3.6192,24.8672,4.9191,7.221,2.7666,4.1077,43.0062,-0.1802,-0.8036
2018-06-30,2.2703,0.0776,0.1716,64.4111,9.3557,9.3557,-,9.557,7.8383,0.2304,0.5561,4.6774,19.2413,3.1862,4.7168,1.806,2.9388,42.1825,2.7683,2.2605
2018-03-31,2.2356,0.0769,0.1724,59.4101,1.661,1.661,-,1.6283,2.7008,0.2489,0.8153,3.3287,27.0377,1.1945,1.781,0.6723,1.1027,42.5264,0.178,-0.2753
2017-12-31,2.066,0.0785,0.1727,60.6773,11.5239,11.5239,-,11.3473,-4.9823,0.2648,0.7822,4.4981,20.0085,-2.4006,-3.6019,-1.3196,-2.2121,41.9127,6.3316,5.7337
2017-09-30,2.0907,0.0768,0.1682,59.8366,11.6152,11.6152,-,11.489,8.6408,0.2761,0.7731,3.0773,29.2465,4.0973,6.0703,2.3854,3.7828,43.1685,1.2589,0.8592
2017-06-30,2.5365,0.1494,0.1757,63.1876,6.7033,6.7033,-,6.4435,4.4169,0.2317,0.5767,3.7766,23.8312,1.7708,2.6775,1.0234,1.5061,41.4827,4.0509,3.543
2017-03-31,2.5472,0.1513,0.1783,52.3253,-16.9733,-16.9733,-,-17.1522,-13.0318,0.277,0.9429,2.9558,30.4485,-6.1826,-9.3784,-3.6093,-5.2472,40.7358,1.3062,0.5792
2016-12-31,2.636,0.1403,0.1632,57.3428,7.4828,7.4828,-,7.1795,4.7416,0.2874,0.7433,4.927,18.2667,2.2521,3.2716,1.3627,1.9362,43.9173,7.4168,6.6977
2016-09-30,2.4454,0.1423,0.1923,52.4113,4.1909,4.1909,-,4.0481,2.5102,0.3001,0.7386,3.3162,27.1394,1.2702,1.883,0.7533,1.0894,43.7713,-0.1203,-1.1767
2016-06-30,2.3164,0.1444,0.1941,57.6343,-2.0101,-2.0101,-,-2.1389,-1.4367,0.2537,0.5295,3.9,23.0769,-0.6254,-0.9307,-0.3645,-0.535,43.3293,2.916,1.9844
2016-03-31,2.5475,0.1375,0.1905,54.1738,3.6234,3.6234,-,3.3027,2.2125,0.3012,0.7625,3.2582,27.6224,1.1059,1.6036,0.6663,0.9538,45.1568,1.871,0.8095
2015-12-31,2.8435,0.1355,0.1606,56.2179,9.7122,9.7122,-,9.3011,6.7318,0.3069,0.6703,3.5838,25.1131,3.4437,4.9341,2.0659,2.9773,45.2857,5.7091,4.2567
2015-09-30,2.8013,0.1354,0.1908,56.4975,11.6751,11.6751,-,11.1168,8.1218,0.3058,0.621,2.9894,30.1066,4.1984,6.0377,2.4833,3.6298,44.9941,0.4615,-1.1101
2015-06-30,2.6884,0.0724,0.1187,59.7033,5.9333,5.9333,-,5.5624,3.9555,0.2666,0.5134,3.5251,25.5315,1.6811,2.4187,1.0547,1.5595,44.4224,3.7943,3.0171
2015-03-31,2.8027,0.0711,0.1367,55.3705,10.0992,10.0992,-,9.1975,6.5878,0.3088,0.8075,2.6479,33.9893,3.192,4.5645,2.0341,2.9649,45.0869,0.0258,-0.994
2014-12-31,2.7973,0.0686,0.1013,57.0094,15.4943,15.4943,-,14.8057,10.5755,0.3205,0.7217,4.271,21.0723,5.2761,7.4523,3.389,4.9143,46.6781,6.917,5.5193
2014-09-30,2.7747,0.0693,0.1266,56.7703,14.343,14.343,-,13.9418,10.0802,0.3117,0.6672,2.8364,31.7302,4.9888,7.1632,3.1416,4.6431,45.9407,-1.5179,-2.5486
2014-06-30,3.1301,0.0702,0.0755,61.0656,14.2857,14.2857,-,13.7588,9.4848,0.2786,0.5636,4.0861,22.0258,4.0786,5.9647,2.6427,3.7921,45.1364,4.6009,3.6585
2014-03-31,3.432,0.0688,0.0739,56.24,12.0514,12.0514,-,11.7301,8.195,0.3067,0.801,2.8723,31.3337,3.7928,5.5215,2.5131,3.5319,45.4792,1.5798,0.5542
2013-12-31,3.3963,0.0692,0.0744,58.1638,16.5757,16.5757,-,16.0794,11.7618,0.3325,0.7547,4.4092,20.4119,5.8751,8.5529,3.9109,5.4684,45.0223,5.8928,5.0003
2013-09-30,2.9212,0.0699,0.1461,56.6057,15.4047,15.4047,-,15.0392,10.705,0.3056,0.684,3.1342,28.7154,5.1366,7.5758,3.2716,4.7774,44.1482,-0.7825,-2.3946
2013-06-30,2.6158,-,0.0721,60.7381,16.6969,16.6969,-,16.0315,10.9498,0.3027,0.6163,4.3846,20.5263,4.8126,7.319,3.315,4.8126,41.558,3.1686,2.4597
2013-03-31,2.6432,-,0.0705,59.3066,11.0706,11.0706,-,10.219,7.7251,0.3034,0.7467,3.3758,26.6606,3.3554,5.1025,2.344,3.3554,41.6392,1.261,0.4055
2012-12-31,2.5193,-,0.0727,59.2633,16.5222,16.5222,-,15.9805,11.701,0.3363,0.7665,4.5829,19.6381,5.7299,8.8641,3.935,5.7299,41.5623,6.3272,5.4898
2012-09-30,3.1343,0.0664,0.0711,58.8077,18.6896,18.6896,-,18.3674,11.493,0.3371,0.7234,2.9603,30.4028,5.7274,9.0193,3.8744,5.3471,40.835,0.4583,-0.1424
2012-06-30,2.9146,0.0699,0.0752,62.2724,18.3302,18.3302,-,17.828,12.1155,0.3067,0.6234,3.8386,23.4463,5.5591,9.1287,3.7158,5.1704,38.1098,2.8286,2.1767
2012-03-31,3.0648,0.0699,0.0751,57.0593,8.3775,8.3775,-,8.0633,5.815,0.2997,0.8283,2.8763,31.2899,2.5845,4.1232,1.7429,2.4039,39.4013,1.0036,-0.1576
2011-12-31,2.8865,0.07,0.0752,57.1334,14.959,14.959,-,14.516,9.3598,0.339,0.8651,4.0124,22.4302,4.7879,7.8748,3.1728,4.4529,38.2416,5.276,4.5627
2011-09-30,2.4714,0.0748,0.1104,56.6313,18.4186,18.4186,-,18.2453,12.2598,0.3574,0.8357,2.9787,30.2142,6.9003,11.7882,4.3822,6.384,36.7416,0.7932,0.2255
2011-06-30,2.7694,0.0848,0.0951,62.9914,18.4814,18.4814,-,17.9835,12.0611,0.3077,0.6303,3.7202,24.1922,5.7501,10.2426,3.7115,5.2624,34.6504,2.1942,1.7882
2011-03-31,2.9784,0.0812,0.0883,56.7875,8.2136,8.2136,-,7.8141,5.13,0.2865,0.8782,2.8504,31.5748,2.215,3.8512,1.4696,2.0353,34.9704,0.9196,0.0842
2010-12-31,3.1711,0.0746,0.0806,58.6499,15.9109,15.9109,-,15.4005,10.8786,0.3091,0.9174,4.5785,19.657,4.9341,8.3189,3.3622,4.566,35.4782,3.7724,2.9813
2010-09-30,2.7631,0.0825,0.0899,57.9531,20.064,20.064,-,19.9726,13.3934,0.3143,0.8795,2.9278,30.7402,6.4681,11.3949,4.2092,5.9346,33.3947,0.57,-0.0017
2010-06-30,2.8285,0.0811,0.0882,61.7532,15.1045,15.1045,-,14.697,10.4743,0.2563,0.7006,4.2699,21.0778,4.0731,7.3663,2.685,3.7428,30.9583,1.7157,1.3303
2010-03-31,3.0454,0.083,0.0905,59.0382,12.8487,12.8487,-,12.5196,8.5334,0.2876,1.0867,3.4893,25.7931,3.661,6.458,2.4543,3.3572,31.7373,1.0167,0.0581
2009-12-31,3.1131,0.0884,0.097,58.1799,13.8677,13.8677,-,13.3049,8.9316,0.2674,0.9543,4.7315,19.0216,3.6117,6.412,2.3885,3.2924,31.1978,4.7775,4.2705
2009-09-30,3.0702,0.0931,0.1027,57.1096,17.894,17.894,-,17.6321,12.9166,0.3006,0.9656,2.8487,31.5937,5.9254,10.6645,3.8823,5.3737,30.2586,0.2747,-0.0715
2009-06-30,2.4857,0.0936,0.1476,58.7281,11.3998,11.3998,-,11.1458,7.5022,0.2274,0.6899,4.0899,22.0055,2.7128,5.0912,1.7064,2.4588,28.3952,2.8798,2.7044
2009-03-31,3.051,0.1294,0.1486,51.8131,3.2179,3.2179,-,3.1526,3.6344,0.2811,1.1236,2.5782,34.9077,1.627,3.1342,1.0215,1.4165,27.5716,0.1868,-0.3494
2008-12-31,2.7786,0.1347,0.1557,53.4904,13.3067,13.3067,-,12.6278,8.4105,0.2855,0.9952,4.0322,22.3203,3.9081,7.7211,2.4012,3.3815,27.1887,3.6444,3.1923
2008-09-30,2.5391,0.1481,0.1739,55.1613,16.9991,16.9991,-,17.1181,11.2674,0.3342,1.0346,2.6905,33.4516,6.3752,13.2773,3.765,5.4308,25.5866,-0.074,-0.3624
2008-06-30,2.5186,0.159,0.1891,57.3276,13.1645,13.1645,-,13.1286,8.5489,0.2613,0.8365,3.5911,25.062,3.8319,8.1956,2.2339,3.2225,24.8192,3.8854,3.3359
2008-03-31,2.084,0.1652,0.2842,54.3477,11.6287,11.6286,-,11.7092,8.3407,0.2843,1.1002,2.4408,36.8732,4.419,9.9127,2.419,3.6891,24.0171,-0.0992,-0.7084
2007-12-31,2.1164,0.1545,0.2576,53.2761,13.4431,13.4431,-,12.876,8.8754,0.2923,1.0208,3.5819,25.126,4.6956,10.3319,2.594,3.9703,23.5766,4.2977,3.7265
