,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,0.7134,0.5809,1.5123,72.4643,14.2466,14.2466,-,6.0192,7.5826,0.0416,0.6948,1.9215,46.838,1.1106,1.3379,0.2912,0.4614,30.7711,1.3813,-0.506
2020-09-30,0.8999,0.5816,1.5288,76.7616,32.6513,32.6513,-,28.0427,22.2598,0.0456,0.644,2.2364,40.2438,3.9477,4.7497,1.0418,1.6371,31.0521,2.2277,0.2006
2020-06-30,0.9716,0.5833,1.4858,77.5108,22.9004,22.9004,-,13.5498,13.2468,0.0386,0.495,1.9693,45.7013,1.943,2.3469,0.5187,0.8024,30.5417,1.8404,0.2946
2020-03-31,0.9871,0.5787,1.4827,73.8741,25.1694,25.1694,-,19.6493,17.2977,0.0422,0.6615,2.09,43.063,2.635,3.1851,0.7076,1.1002,30.4991,0.8379,0.2962
2019-12-31,0.7825,0.566,1.4615,70.3093,14.0415,14.0415,-,6.8173,8.954,0.0414,0.7643,1.7488,51.4652,1.2878,1.559,0.3446,0.5538,30.4369,0.867,-1.0808
2019-09-30,0.9414,0.5675,1.4324,74.6622,33.578,33.578,-,28.5571,21.9516,0.051,0.8215,2.1457,41.945,4.2308,5.1234,1.1438,1.8132,30.5834,2.229,0.4275
2019-06-30,0.7593,0.5581,1.4075,72.7344,26.3241,26.3241,-,21.1063,17.6344,0.0444,0.7413,1.8736,48.0365,2.9906,3.6381,0.8105,1.3094,30.0689,1.6768,0.4872
2019-03-31,0.878,0.5663,1.4211,66.2971,68.2003,68.2003,-,63.1744,38.507,0.0474,0.958,1.7681,50.9036,6.7097,8.2002,1.8046,2.8823,29.7865,0.712,3.3426
2018-12-31,0.6708,0.5814,1.5973,63.6687,10.8301,10.8301,-,2.2672,5.2089,0.0456,1.0369,1.6222,55.4806,0.9263,1.1495,0.2301,0.3839,28.3656,1.349,-0.638
2018-09-30,0.7238,0.5934,1.6556,70.9206,35.2979,35.2979,-,29.9562,18.8992,0.0551,0.9906,2.1348,42.1578,4.3542,5.4554,1.0938,1.7504,28.389,2.2136,2.5607
2018-06-30,0.8088,0.6113,1.8397,67.1939,1.1196,1.1196,-,-4.7272,-2.7368,0.0499,0.993,2.0402,44.1123,-0.4758,-0.6048,-0.1126,-0.1827,27.016,1.7278,0.0658
2018-03-31,0.6988,0.6278,1.9717,62.6962,21.5945,21.5945,-,16.4627,14.7207,0.0571,1.1915,2.2921,39.2655,3.5965,4.856,0.839,1.3221,26.3754,1.4852,-0.1348
