,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,1.5534,0.368,0.6035,16.3839,2.5264,2.5264,-,1.9199,1.7314,0.3674,-,2.9042,30.9898,1.6597,26.2007,0.6361,1.0488,135.2847,14.9835,13.8915
2020-09-30,1.5913,0.3602,0.6145,19.3048,1.9802,1.9802,-,1.2485,0.7125,0.3599,-,2.7007,33.3247,0.6545,8.1111,0.2564,0.4187,135.9864,-4.3757,-5.5876
2020-06-30,1.6396,0.3658,0.6233,25.6014,11.4578,11.4578,-,10.7607,7.7775,0.3326,-,2.6633,33.7931,6.6057,70.312,2.5871,4.1894,136.66,21.6124,20.697
2020-03-31,1.5258,0.3749,0.6842,20.7556,7.7107,7.7107,-,7.0524,5.1416,0.3595,-,2.6155,34.4097,4.8055,363.4845,1.8483,3.0041,125.7559,9.8089,9.0133
2019-12-31,1.6587,0.3592,0.633,17.7874,4.7105,4.7105,-,4.0063,3.4079,0.3539,-,2.6376,34.1223,2.9438,36.5701,1.2059,1.8863,125.4458,5.077,3.7317
2019-09-30,1.7003,0.3753,0.6605,19.4047,6.2758,6.2758,-,5.5822,4.435,0.3428,-,2.5902,34.7462,3.7757,56.9846,1.5204,2.3588,123.4613,6.4567,5.4077
2019-06-30,1.6373,0.3615,0.645,19.634,6.4282,6.4282,-,5.7056,4.4726,0.3357,-,2.4932,36.0975,3.6989,78.3895,1.5016,2.3617,120.3434,5.5367,4.6855
2019-03-31,1.6141,0.3671,0.6644,21.8276,8.6394,8.6394,-,7.8853,6.288,0.331,-,2.4232,37.1406,5.1703,270.6806,2.0812,3.2726,116.5632,6.2143,5.3222
2018-12-31,1.5625,0.3763,0.6943,18.9834,3.1019,3.1019,-,2.3189,1.8141,0.3266,-,2.5103,35.8529,1.4856,-43.7113,0.5924,0.9266,110.8836,1.81,0.5836
2018-09-30,1.535,0.3729,0.6929,21.7883,6.146,6.146,-,5.3417,4.1289,0.3123,-,2.4772,36.3313,3.2996,-202.1053,1.2895,2.0692,112.3615,2.2518,0.921
2018-06-30,1.525,0.3788,0.6931,22.7336,7.3876,7.3876,-,6.5551,4.5938,0.3085,-,2.479,36.3052,3.6693,-115.3424,1.4173,2.2794,110.4243,1.9949,0.8094
2018-03-31,1.4935,0.4014,0.7588,24.3644,8.7989,8.7989,-,7.8981,5.8215,0.3075,-,2.6325,34.1882,4.857,-58.3344,1.7899,2.9076,105.7051,8.4285,7.5989
2017-12-31,1.5526,0.3961,0.7692,17.6752,2.5149,2.5149,-,0.548,5.4266,0.3215,-,2.5791,34.8954,4.644,-112.2993,1.7448,2.8046,103.493,-4.9195,-5.9519
2017-09-30,1.5145,0.3468,0.6604,19.2723,5.6586,5.6586,-,4.9897,3.331,0.3283,-,2.867,31.392,2.8788,143.6824,1.0935,1.8804,100.8073,9.1683,8.3334
2017-06-30,1.6453,0.3634,0.6623,20.0382,6.2284,6.2284,-,5.3809,3.8171,0.3284,-,2.5961,34.6674,3.2359,86.5598,1.2534,2.06,100.4641,1.4369,0.8235
2017-03-31,1.639,0.3719,0.7043,22.1216,7.7688,7.7688,-,6.7256,4.4833,0.3267,-,2.7408,32.8366,3.8706,166.1842,1.4648,2.431,98.4321,9.9416,9.4686
2016-12-31,1.6115,0.3639,0.6695,19.0975,3.8477,3.8477,-,3.0312,1.6975,0.3336,-,2.5349,35.504,1.4685,-86.5873,0.5664,0.9341,95.1685,1.0317,0.4036
2016-09-30,1.5651,0.3653,0.6858,20.9373,6.1176,6.1176,-,5.3098,2.8864,0.3324,-,2.9608,30.3968,2.4967,-74.4068,0.9593,1.5847,93.943,3.5985,2.985
2016-06-30,1.5832,0.3695,0.7049,21.6767,7.6155,7.6155,-,6.75,3.6381,0.3349,-,2.9014,31.0194,3.2211,-56.2272,1.2185,2.0309,92.0894,2.4833,1.986
2016-03-31,1.5841,0.387,0.733,23.4108,7.3889,7.3889,-,6.4667,3.465,0.3177,-,2.8181,31.9362,2.9855,-33.1182,1.1009,1.8302,89.5869,5.0834,4.6441
2015-12-31,1.6164,0.3994,0.7449,19.1818,2.7071,2.7071,-,1.8541,0.8961,0.3271,-,2.7501,32.7261,0.785,-6.7598,0.2931,0.4715,88.2111,3.6698,2.8461
2015-09-30,1.7173,0.4035,0.7651,22.2721,6.4924,6.4924,-,5.6759,3.2902,0.3193,-,3.0343,29.6605,2.818,-25.8814,1.0504,1.6809,89.0173,1.4706,0.9224
2015-06-30,1.6061,0.4015,0.7957,24.0319,8.5394,8.5394,-,7.784,4.2922,0.3115,-,2.7334,32.9262,3.7251,-31.1879,1.3368,2.2296,88.1679,4.4073,3.8866
2015-03-31,1.6306,0.3776,0.7341,25.8489,9.0644,9.0644,-,8.2361,4.5414,0.2907,-,2.5354,35.4978,3.5555,-56.5417,1.32,2.2129,91.8601,5.8862,5.5695
2014-12-31,1.7036,0.3663,0.6828,21.7359,5.4835,5.4835,-,4.6728,2.669,0.3078,-,2.618,34.3771,2.0894,-64.2369,0.8215,1.324,90.4528,0.9993,0.2528
2014-09-30,1.7519,0.3744,0.6982,23.4192,7.0987,7.0987,-,5.8587,3.3998,0.299,-,2.9365,30.6486,2.5969,-79.0008,1.0166,1.6247,89.8075,2.1894,1.6925
2014-06-30,1.6911,0.3654,0.6869,23.5587,7.6451,7.6451,-,6.8406,3.9576,0.2965,-,3.0995,29.0368,2.9992,-94.0929,1.1734,1.9032,88.8141,3.8542,3.3697
2014-03-31,1.7199,0.364,0.6722,23.4879,7.1632,7.1632,-,6.3278,3.9251,0.2895,-,3.1379,28.6815,2.84,-72.1186,1.1208,1.8063,86.3578,4.742,4.2782
2013-12-31,1.8191,0.354,0.6243,18.5507,3.4393,3.4393,-,2.6249,0.8279,0.3005,-,3.3984,26.4831,1.2473,-52.0911,0.5185,0.8057,84.4439,0.919,0.2603
2013-09-30,1.8449,0.3691,0.6329,21.1728,6.589,6.589,-,4.9268,3.6751,0.2963,-,3.444,26.1328,2.6354,-40.581,1.0849,1.6627,83.758,4.5697,4.0523
2013-06-30,1.8025,0.3648,0.6323,21.8069,7.6878,7.6878,-,6.8292,4.5228,0.2968,-,3.2604,27.6039,3.2581,-41.112,1.3408,2.0694,81.9537,1.4303,0.9588
2013-03-31,1.7879,0.3659,0.6315,21.7757,8.1702,8.1702,-,7.2969,5.0364,0.2958,-,3.4963,25.7419,3.5871,-39.164,1.4683,2.2747,80.8732,3.1281,2.7767
2012-12-31,1.8348,0.3732,0.653,19.7825,4.0838,4.0838,-,3.095,3.0297,0.2599,-,3.1633,28.451,1.9313,-26.2296,0.7797,1.2106,78.1146,2.2842,1.7718
2012-09-30,2.1047,0.36,0.6,21.5058,7.5509,7.5509,-,6.6807,4.502,0.2751,-,3.2625,27.5866,2.9022,60.797,1.2383,1.8575,75.8458,0.8984,0.4158
2012-06-30,1.7598,0.3001,0.504,21.4671,7.5691,7.5691,-,6.8059,4.1772,0.2825,-,3.1041,28.9943,2.7221,65.453,1.1802,1.9053,72.7144,1.6595,1.3433
2012-03-31,1.7263,0.2645,0.4331,23.6345,9.2045,9.2045,-,8.4968,5.5562,0.2936,-,3.3042,27.2379,3.6403,47.8037,1.6315,2.6773,70.9099,3.608,3.2428
2011-12-31,1.7044,0.2666,0.46,18.822,3.857,3.857,-,3.1219,2.189,0.2936,-,3.4402,26.1615,1.4398,22.3862,0.6428,1.0559,68.6213,0.0401,-0.4484
2011-09-30,1.7453,0.2666,0.4541,21.6593,7.4906,7.4906,-,6.7879,4.4369,0.293,-,3.5181,25.582,2.8805,36.3986,1.3001,2.1125,67.9181,4.1237,3.7474
2011-06-30,1.8967,0.2554,0.3995,21.05,7.3573,7.3573,-,6.6712,4.6461,0.2968,-,3.5454,25.3848,2.9014,23.1231,1.379,2.1605,66.7579,2.1392,1.8599
2011-03-31,1.894,0.2627,0.4083,24.6155,10.2925,10.2925,-,9.5815,6.2212,0.2925,-,3.5295,25.4991,3.8644,33.4091,1.8198,2.8493,65.0398,2.9394,2.6707
2010-12-31,1.8659,0.2549,0.4139,22.3321,5.9164,5.9165,-,5.1436,3.7532,0.2915,-,3.6994,24.3281,2.3047,21.514,1.0939,1.7171,63.0402,1.3443,1.0751
2010-09-30,1.905,0.2522,0.4071,23.1034,8.5306,8.5306,-,7.8011,5.072,0.2856,-,3.5674,25.2281,3.0339,24.3141,1.4483,2.2686,61.7052,2.2213,1.9222
2010-06-30,1.7579,0.2357,0.3902,23.8745,8.5217,8.5217,-,7.8274,5.0058,0.2877,-,2.9917,30.0827,3.0365,29.9988,1.4402,2.3209,58.9966,0.5646,0.3114
2010-03-31,1.8309,0.2373,0.3667,24.485,9.5184,9.5184,-,8.8589,5.8171,0.2945,-,3.4757,25.8944,3.576,28.5073,1.7131,2.7273,56.8415,-0.723,-0.9852
2009-12-31,1.913,0.2511,0.3538,36.3442,23.4382,23.4382,-,22.8913,14.4626,0.3637,-,4.5566,19.7514,11.0275,82.1046,5.26,8.258,55.2776,0.0133,-0.2032
2009-09-30,1.7954,0.2683,0.4045,24.3733,7.9598,7.9598,-,7.2427,4.7338,0.3116,-,4.0793,22.0626,3.1932,59.931,1.4752,2.3365,49.1747,3.0836,2.8372
2009-06-30,1.7432,0.2767,0.427,22.3315,7.5877,7.5877,-,6.8286,4.4994,0.3124,-,3.8224,23.5452,3.1164,209.3894,1.4054,2.2541,46.6256,0.835,0.6491
2009-03-31,0.8137,0.2839,0.4562,21.8347,6.6676,6.6676,-,5.901,3.8327,0.3065,-,3.0742,29.2757,2.6985,-81.2885,1.1745,1.9324,44.2236,2.3926,2.2547
2008-12-31,0.8076,0.2677,0.4372,16.6202,4.1388,4.1388,-,3.3697,2.1991,0.3113,-,3.2927,27.3334,1.5463,-38.6788,0.6847,1.1324,42.5882,0.8402,0.6411
2008-09-30,0.8417,0.2815,0.4544,20.7292,4.4636,4.4636,-,3.6722,5.4856,0.3007,-,3.243,27.752,3.7867,-102.09,1.6494,2.7207,42.5818,1.7891,1.6286
2008-06-30,0.8957,0.3145,0.4933,22.9319,8.3138,8.3138,-,7.5701,4.7904,0.3073,-,3.4576,26.0295,3.531,-54.8089,1.4723,2.4206,41.5078,0.3171,0.1763
2008-03-31,0.8769,0.3011,0.467,21.3345,6.4178,6.4178,-,5.6527,3.7811,0.3017,-,3.5942,25.0407,2.7348,-54.7069,1.1407,1.9112,40.7312,1.9014,1.7653
2007-12-31,0.9057,0.2819,0.4305,23.3976,9.3006,9.3006,-,8.4958,5.5177,0.2991,-,4.026,22.3549,3.7368,257.0607,1.6502,2.6835,41.3339,1.7893,1.6157
2007-09-30,0.9077,0.2615,0.4053,24.6339,9.7822,9.7822,-,8.9975,5.6948,0.2881,-,3.8463,23.3993,3.6665,104.2645,1.6408,2.7079,41.1569,1.0466,0.9626
2007-06-30,0.9608,0.2344,0.3665,24.5522,9.2835,9.2835,-,8.6279,5.4703,0.2817,-,3.8007,23.6797,3.3423,34.8508,1.5411,2.5587,41.3838,1.2011,1.1098
2007-03-31,0.8898,0.2076,0.3126,23.5399,8.9429,8.9429,-,8.2609,5.1902,0.2821,-,3.8331,23.4795,3.115,33.1205,1.464,2.4684,40.9892,3.1799,3.0891
2006-12-31,0.7677,0.209,0.3222,25.4288,9.4786,9.4786,-,8.7936,5.4873,0.2831,-,4.1617,21.6259,3.2597,44.6022,1.5533,2.5785,39.9281,2.1543,2.0513
2006-09-30,0.7784,0.2278,0.3063,25.1478,9.4135,9.4135,-,8.6827,5.6113,0.2807,-,3.876,23.2197,3.3583,66.5409,1.5749,2.5933,38.9026,1.031,0.9554
2006-06-30,0.738,0.2427,0.3517,25.2189,9.2244,9.2244,-,8.4912,5.3009,0.2829,-,4.0379,22.2887,3.2327,299.8803,1.4996,2.4482,37.443,0.4273,0.3662
