,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,1.6981,0.3342,0.5021,39.2396,7.5865,7.5865,-,7.2086,5.6255,0.4618,69.8793,2.0894,43.0744,5.923,6.4492,2.5978,3.9433,24.6099,1.9869,0.5615
2020-09-30,1.578,0.3438,0.524,40.5148,7.0981,7.0981,-,6.617,5.0756,0.4278,-,2.204,40.8345,-,5.4688,2.1716,3.3106,23.5375,2.5257,0.8069
2020-06-30,1.5914,0.3535,0.5467,44.5887,8.1649,8.1649,-,7.5674,5.6721,0.3863,-,2.257,39.8762,-,5.5448,2.1913,3.291,22.6605,3.6747,2.3956
2020-03-31,1.5373,0.3634,0.5708,42.0003,6.7844,6.7844,-,6.2567,4.5963,0.4239,-,2.3315,38.6023,-,5.0329,1.9486,2.9241,21.6423,2.3297,1.126
2019-12-31,1.4301,0.3637,0.5716,40.9045,8.3693,8.3693,-,7.8479,5.9044,0.4479,68.6076,1.9726,45.6243,6.3817,7.0088,2.6445,4.0608,21.3442,1.4348,0.5277
2019-09-30,1.2869,0.3709,0.5896,40.8466,7.1018,7.1018,-,6.579,5.0096,0.4388,-,2.2489,40.0195,-,5.9097,2.1983,3.3959,20.5814,3.1084,2.0474
2019-06-30,1.3041,0.3912,0.6426,43.0187,8.5377,8.5377,-,7.885,5.9087,0.4172,-,2.1743,41.3919,-,6.8814,2.4652,3.8099,20,3.3115,0.8599
2019-03-31,1.4407,0.3682,0.5829,43.0431,8.0299,8.0299,-,7.4062,5.7236,0.3923,-,2.0845,43.1768,-,5.9597,2.2451,3.4286,20.2666,2.2864,0.3519
2018-12-31,1.1114,0.2995,0.5468,36.7564,5.2955,5.2955,-,4.8107,3.826,0.4552,66.701,1.7477,51.4957,4.2201,4.4424,1.7417,2.9562,19.33,2.7971,0.0851
2018-09-30,1.1071,0.2829,0.5141,40.1479,7.9053,7.9053,-,7.4545,5.9332,0.468,-,2.0169,44.6236,-,6.3016,2.7768,4.5188,19.0571,2.2742,0.1672
