,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2020-12-31,0.9823,0.7239,2.969,51.6695,8.2441,8.2441,-,6.3243,6.6582,0.1306,5.3529,2.5957,34.6725,6.1034,-2.401,0.811,1.6848,23.2196,6.5474,5.8352
2020-09-30,1.0487,0.721,3.0662,48.0068,12.9157,12.9157,-,10.4043,9.6697,0.1139,4.6845,2.5007,35.9898,7.9591,-3.3305,1.1017,2.2207,23.9424,4.7513,4.0192
2020-06-30,1.0393,0.7283,3.1293,48.0053,10.3129,10.3129,-,8.6685,7.5098,0.1175,5.0423,2.4229,37.1462,6.5835,-2.649,0.8833,1.7889,23.2298,3.9966,3.383
2020-03-31,0.9572,0.7236,3.1959,45.0857,1.9521,1.9521,-,-0.2789,6.6872,0.1145,5.402,2.0568,43.7579,5.8429,-2.2591,0.7666,1.6151,22.6694,5.0011,4.3486
2019-12-31,1.0191,0.7205,2.9973,50.969,18.6903,18.6903,-,18.3367,16.8534,0.1431,6.5948,2.2676,39.6891,17.4904,-6.9941,2.4115,4.8877,23.6555,3.8651,3.3152
2019-09-30,1.0871,0.7616,3.6653,46.2392,9.757,9.757,-,8.4424,9.2745,0.1205,5.6612,2.0892,43.078,9.2451,-3.0162,1.1182,2.2044,20.4328,4.0342,3.4547
2019-06-30,1.8303,0.7668,4.1089,47.0226,11.2103,11.2103,-,14.446,13.0369,0.1239,5.8166,2.0839,43.1893,14.0583,-12.3493,1.6159,3.2786,20.066,3.32,3.0028
2019-03-31,1.3559,0.7052,3.0094,44.2361,10.5544,10.5544,-,10.3564,8.7504,0.1389,5.725,2.3742,37.9067,9.5929,-7.0393,1.2167,2.8278,18.7302,5.3239,4.8115
2018-12-31,1.2856,0.6778,2.7061,49.1131,21.273,21.273,-,20.3768,8.966,0.1764,6.5826,2.6618,33.812,11.5416,-8.7147,1.5837,3.7195,18.9685,4.4804,3.6913
2018-09-30,1.3105,0.6437,2.3557,46.9343,17.0026,17.0026,-,15.9736,14.3634,0.1538,5.2573,2.393,37.6104,13.5154,-13.6366,2.2067,4.8151,21.917,4.6586,3.7764
2018-06-30,1.3203,0.6699,2.4398,45.9881,14.8878,14.8878,-,13.8779,12.0182,0.1645,6.2021,2.3439,38.3972,12.8807,-11.342,1.975,4.2514,20.4302,2.5275,1.5932
2018-03-31,1.3747,0.6884,2.5362,43.2414,7.3196,7.3196,-,5.9564,8.8035,0.1522,6.1757,2.1229,42.3951,9.158,-7.6265,1.337,2.8535,19.9244,4.973,4.1442
2017-12-31,1.3311,0.6921,2.6417,49.0196,20.6503,20.6503,-,19.8208,-4.6757,0.1798,7.2609,2.2749,39.5622,-5.9411,4.6174,-0.84,-1.8293,19.2208,6.0637,5.1842
2017-09-30,1.4116,0.6766,2.3094,46.8908,16.1071,16.1071,-,16.0027,14.2328,0.1575,5.9445,2.1103,42.6482,13.7976,-12.9772,2.2411,4.4627,21.3407,3.8794,3.1767
2017-06-30,1.2515,0.6698,2.463,46.4928,12.9556,12.9556,-,12.6653,12.0846,0.1601,6.4345,2.0531,43.8359,12.5748,-10.5273,1.9354,4.1527,19.8983,3.7252,3.0729
2017-03-31,1.1757,0.6512,2.319,43.7565,7.8987,7.8987,-,7.8436,9.6392,0.1545,6.3456,1.9096,47.1292,9.5024,-7.8628,1.492,3.3145,19.636,4.1728,3.4533
2016-12-31,1.2099,0.6533,2.2927,51.0542,22.6632,22.6632,-,22.8928,20.6743,0.1853,6.8609,2.1263,42.3274,24.4998,-20.0311,3.8359,8.4944,19.4446,4.1302,3.3171
2016-09-30,1.2028,0.6745,2.4758,46.8792,15.0005,15.0005,-,16.9718,14.8393,0.1663,5.9069,2.098,42.8982,16.6327,-11.831,2.4687,5.4133,18.0459,4.3319,3.5887
2016-06-30,1.2959,0.7139,2.8023,47.9395,14.2702,14.2702,-,15.0657,12.3728,0.1714,6.2528,2.0418,44.0795,15.7646,-9.7543,2.1219,4.5113,16.623,3.6235,2.759
2016-03-31,1.3738,0.7276,3.0226,46.489,6.5082,6.5082,-,5.5341,10.7793,0.1572,5.916,1.8528,48.5742,13.3758,-8.5341,1.6962,3.6439,15.7006,5.7341,4.8766
2015-12-31,1.2403,0.6986,2.7655,51.7091,22.1507,22.1507,-,23.1163,20.233,0.1996,6.8678,2.3136,38.9002,30.9298,-21.1582,4.0373,9.3225,14.9359,5.5782,4.7192
2015-09-30,1.2484,0.7049,2.9487,48.9419,17.7282,17.7282,-,18.7811,15.3008,0.1775,6.1029,2.1619,41.6297,22.0207,-15.113,2.7262,6.4996,13.8644,4.3856,3.5398
2015-06-30,1.2716,0.7067,2.7945,49.9207,18.7911,18.7911,-,20.295,16.5714,0.1846,5.4514,1.8883,47.6616,25.4842,-17.9568,3.1279,7.4741,14.1262,3.957,3.2126
2015-03-31,1.2996,0.7362,3.1595,48.2491,14.2522,14.2522,-,15.319,11.8836,0.1749,5.1462,1.6967,53.0444,19.6517,-11.7393,2.1555,5.1842,12.4795,3.638,2.8217
2014-12-31,1.197,0.7444,3.3895,53.3405,22.8425,22.8425,-,29.4198,22.7388,0.2056,5.35,2.0101,44.7742,45.901,-25.4782,4.7028,11.7328,12.1289,5.8671,5.0378
2014-09-30,1.1148,0.6951,3.1745,48.5511,18.9266,18.9266,-,19.4714,0.0804,0.1884,4.8909,2.1147,42.5588,24.0014,-17.256,2.9055,7.3174,14.5454,3.9639,3.0562
2014-06-30,1.1355,0.6601,2.6535,50.0853,21.1627,21.1627,-,22.2398,17.2038,0.1934,5.1343,2.0989,42.8798,24.2734,-24.0986,3.4196,8.251,17.5553,3.6774,2.8554
2014-03-31,1.1681,0.6744,2.6272,47.7919,13.2848,13.2848,-,14.3146,10.7214,0.1813,4.7264,1.9622,45.8662,15.1144,-13.9225,2.0628,4.9214,16.5385,3.1926,2.4486
2013-12-31,1.2788,0.589,1.7322,54.1072,27.4001,27.4001,-,28.1755,23.1637,0.2115,5.3043,2.2157,40.6192,28.2786,-53.4719,5.1369,11.6232,21.7462,5.8798,5.0284
2013-09-30,1.2119,0.5873,1.8083,48.9716,20.6273,20.6273,-,21.3043,17.3151,0.198,4.7785,2.021,44.5334,20.6867,-27.8215,3.5122,8.5365,18.4261,3.4845,2.6442
2013-06-30,1.1675,0.5952,1.9081,48.676,15.6636,15.6636,-,16.6265,12.9434,0.2164,5.3545,2.0471,43.9637,18.0395,-22.4339,2.8015,7.3028,16.3252,2.9081,2.1783
2013-03-31,1.1621,0.5622,1.7382,45.6169,14.7685,14.7685,-,15.405,12.9528,0.1996,5.2582,1.9418,46.3495,15.7802,-22.6066,2.5858,6.9088,17.3287,3.5792,3.0534
2012-12-31,1.1331,0.5592,1.7525,55.0396,30.0061,30.0061,-,30.6061,21.0798,0.2321,5.4403,2.2066,40.7864,32.8049,-44.3274,5.2243,14.4595,16.9899,5.4309,4.7318
2012-09-30,1.2188,0.529,1.5539,47.4078,17.3354,17.3354,-,20.5035,15.4524,0.2137,5.0329,2.0905,43.0525,17.6443,-37.5947,3.302,8.3111,19.1746,4.01,3.218
2012-06-30,1.2182,0.5464,1.5773,47.6322,18.838,18.838,-,20.0171,15.0526,0.2265,4.8956,2.1712,41.4517,18.8737,-35.839,3.4094,8.5618,17.9939,3.8557,2.8859
2012-03-31,1.2784,0.5535,1.5423,45.0614,14.7205,14.7205,-,15.5474,12.4265,0.2139,4.9216,2.1122,42.6089,14.7573,-29.7046,2.6589,6.5896,18.0176,3.6544,2.9373
2011-12-31,1.209,0.5304,1.5477,49.9288,24.0487,24.0487,-,24.6693,18.6156,0.2532,5.689,2.3291,38.6421,27.1263,-58.5868,4.7143,12.7376,17.3971,5.7689,5.0267
2011-09-30,1.2594,0.5184,1.3478,46.5382,18.9815,18.9815,-,19.2186,14.6768,0.2374,5.2512,2.4126,37.3047,17.1552,-68.9352,3.485,8.2618,18.9866,3.9738,3.2448
2011-06-30,1.178,0.4857,1.2828,46.4449,17.9442,17.9442,-,18.3192,13.7403,0.235,5.5507,2.2858,39.3737,15.7856,-65.3935,3.2289,8.1197,19.4343,3.5499,2.8755
2011-03-31,1.1767,0.4885,1.3285,44.1257,14.0001,14.0001,-,15.5119,11.6349,0.2178,5.3939,2.179,41.3041,12.5708,-48.0611,2.5345,6.4301,18.8045,3.0581,2.3202
2010-12-31,1.1862,0.4853,1.2353,49.0316,23.0822,23.0822,-,23.9713,18.1163,0.2558,6.0376,2.4246,37.119,22.6912,-96.4594,4.6346,11.6798,18.8698,5.165,4.4356
2010-09-30,1.2547,0.4948,1.2279,45.3257,18.0792,18.0792,-,19.2699,14.7872,0.2265,5.0475,2.2259,40.4334,16.0524,-105.839,3.3488,8.1093,18.0024,3.6943,2.9941
2010-06-30,1.283,0.4981,1.2585,45.5615,18.0155,18.0155,-,19.2843,14.2725,0.2294,4.9765,2.3279,38.6609,15.9851,-178.7223,3.2731,8.0227,16.7893,2.9688,2.3193
2010-03-31,1.3217,0.4903,1.1883,43.6453,12.2063,12.2063,-,15.3782,11.3795,0.2173,5.1034,2.1919,41.0605,11.7437,-191.5317,2.4722,5.9856,17.2722,3.3573,2.7837
2009-12-31,1.3592,0.4908,1.147,48.2759,22.5001,22.5001,-,23.4329,17.6747,0.2498,5.6472,2.2924,39.2608,21.1514,9255.77,4.4147,10.7705,17.4323,4.7819,4.0431
2009-09-30,1.3181,0.5267,1.3772,45.0946,17.6907,17.6907,-,18.5564,13.6383,0.2273,5.0817,2.207,40.7799,17.3786,-99.9689,3.1001,8.225,14.0781,3.8777,3.2681
2009-06-30,1.2197,0.5742,1.8983,45.5097,17.3419,17.3419,-,18.3312,13.3462,0.2243,4.7079,2.1648,41.5742,20.053,-53.0972,2.9936,8.5386,11.8035,3.5769,3.0454
2009-03-31,1.1756,0.6065,2.2622,43.4388,12.3716,12.3716,-,14.3798,10.5707,0.213,4.4513,2.0656,43.5719,16.7604,-32.3285,2.2512,6.595,10.3625,3.2501,2.8062
2008-12-31,1.1548,0.6255,2.4974,47.9042,20.6399,20.6399,-,21.5063,16.389,0.2466,5.2092,2.236,40.2511,32.5801,-58.8642,4.0411,12.2019,10.1442,4.7474,4.1262
2008-09-30,0.9874,0.3985,1.2505,43.3128,14.7656,14.7656,-,15.394,11.1612,0.2183,4.781,2.2946,39.2234,10.262,50.3387,2.4364,6.1725,20.4837,2.7791,2.0727
2008-06-30,1.0364,0.4323,1.2112,43.2476,13.613,13.613,-,14.2207,10.3095,0.2218,5.2195,2.2376,40.2215,9.7828,51.5474,2.2865,5.5538,20.8615,3.0516,2.3472
2008-03-31,1.0293,0.4098,1.2248,41.4905,12.15,12.15,-,13.052,9.4645,0.2011,4.8156,2.0165,44.6327,8.072,33.214,1.9036,4.7639,20.9162,2.9772,2.2559
2007-12-31,1.2001,0.4473,1.239,44.9283,18.5928,18.5928,-,19.0155,13.6978,0.2397,5.9673,2.3093,38.9732,13.8818,32.7234,3.2815,7.6724,20.5525,3.2627,2.4949
2007-09-30,1.0351,0.4775,1.719,41.2787,12.8861,12.8861,-,13.5992,9.789,0.2221,4.9608,2.1397,42.0615,11.4956,52.0035,2.1748,6.0068,14.9112,3.3626,2.5553
