,Current Ratio,Long-term Debt / Capital,Debt/Equity Ratio,Gross Margin,Operating Margin,EBIT Margin,EBITDA Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover Ratio,Receiveable Turnover,Days Sales In Receivables,ROE - Return On Equity,Return On Tangible Equity,ROA - Return On Assets,ROI - Return On Investment,Book Value Per Share,Operating Cash Flow Per Share,Free Cash Flow Per Share
2021-01-31,1.3496,0.191,0.3029,66.2307,19.6032,19.6032,-,20.4996,308.7583,0.0763,0.4028,1.4755,60.9963,35.0774,101.1116,23.5499,28.3787,121.9939,2.9718,1.8471
2020-10-31,1.2686,0.2657,0.4688,62.2066,14.686,14.686,-,13.7471,11.9132,0.1012,0.4516,1.5655,57.4912,2.123,91.7514,1.2052,1.5589,77.8982,4.3903,2.2413
2020-07-31,1.1706,0.261,0.5001,62.4006,12.4524,12.4524,-,11.4839,9.5469,0.0857,0.3654,1.2835,70.1228,1.4679,1380,0.818,1.0849,76.5866,2.2851,1.3676
2020-04-30,1.1374,0.2705,0.5236,61.6308,5.4487,5.4487,-,1.7146,2.1909,0.0806,0.3545,1.4233,63.2349,0.317,-10.4356,0.1767,0.2313,73.8798,0.5254,-1.2778
2020-01-31,1.0762,0.2485,0.4762,66.0012,17.1928,17.1928,-,15.0727,14.005,0.0987,0.4173,1.5838,56.8245,2.4257,-101.2305,1.382,1.8229,75.8313,2.6097,1.2213
2019-10-31,1.0475,0.2581,0.5033,65.7895,21.2117,21.2117,-,18.5801,17.4957,0.1102,0.4668,1.5888,56.6469,3.3346,-58.8522,1.9284,2.4738,73.9022,4.0185,2.3142
2019-07-31,1.2939,0.2824,0.5013,66.3379,20.9302,20.9302,-,18.693,17.6774,0.1101,0.4555,1.6788,53.6105,3.3218,-55.9906,1.9456,2.3838,72.8932,3.9135,2.4138
2019-04-30,1.208,0.2936,0.544,66.1165,22.4515,22.4515,-,19.5782,18.707,0.1055,0.4496,1.6514,54.4979,3.4555,-33.0454,1.9731,2.4409,71.5596,4.2919,3.2411
2019-01-31,1.271,0.33,0.6225,66.6295,17.6564,17.6564,-,14.9339,16.4305,0.0997,0.4311,1.6118,55.8398,3.0127,-19.1857,1.6385,2.0186,69.4828,2.0401,0.4529
2018-10-31,2.0334,0.3751,0.6115,66.0169,18.8181,18.8181,-,17.2985,15.4566,0.1066,0.4723,1.7387,51.7621,3.0443,-16.6281,1.6474,1.9023,67.2317,4.7606,3.8873
2018-07-31,2.5765,0.4107,0.711,64.6667,17.5152,17.5152,-,13.697,15.2727,0.1055,0.4862,1.7572,51.2182,3.124,-13.3776,1.611,1.8409,65.7149,4.7244,3.6761
2018-04-30,2.7637,0.4338,0.7791,64.0741,11.8327,11.8327,-,8.5538,9.6468,0.0984,0.4493,1.4593,61.6727,1.9103,-6.9592,0.9494,1.0816,64.9287,3.438,2.5153
2018-01-31,2.8278,0.4292,0.7612,62.8644,15.2881,15.2881,-,12.678,-20.7627,0.0941,0.4327,1.4258,63.122,-3.881,13.8293,-1.9542,-2.2155,64.4163,0.5358,-0.5153
2017-10-31,2.4065,0.2657,0.3693,62.9208,19.3233,19.3232,-,17.2217,15.7792,0.1156,0.4585,1.7735,50.7462,2.7898,28.0114,1.8235,2.0485,65.0779,4.0121,3.3709
2017-07-31,2.511,0.2761,0.3923,64.0648,20.2878,20.2878,-,19.3705,18.6331,0.1162,0.4402,1.6553,54.3723,3.3492,38.1163,2.1661,2.4244,63.1286,3.1051,2.3394
2017-04-30,2.7922,0.314,0.4718,65.8308,22.4158,22.4158,-,20.961,20.0804,0.11,0.4079,1.6787,53.6141,3.5683,68.9679,2.2085,2.4478,60.1186,2.6562,2.0795
2017-01-31,1.7067,0.2987,0.5052,62.5927,18.1727,18.1727,-,16.0489,15.1873,0.1072,0.443,1.7157,52.4564,2.6885,184.4278,1.6278,1.8854,57.6564,2.1943,1.6134
2016-10-31,1.7251,0.2912,0.4947,57.0657,14.305,14.305,-,13.2832,11.6638,0.1158,0.5332,1.78,50.561,2.2479,67.2585,1.3531,1.5934,55.2439,3.9449,3.2265
2016-07-31,2.9029,0.3403,0.5275,61.5116,19.9534,19.9534,-,18.1465,17.0779,0.1121,0.4604,1.6747,53.7414,3.222,160.8527,1.9204,2.1254,56.1611,2.6228,1.9917
